back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2917,0.6903,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1345,0.7968,1.9136,19.0877
13.0,0.0,54.0,6.0,20.0,42.0,39.0,0.0,174.0,6.0,0.75,0.6667,2.3083,0.3103,32.0,108.0,5.0,0.5417,1.3181,13.0,0.0,0.0,0.0,0.0,23.0,2.25,5.5109,54.0,4.0,0.25,0.8969,6.0,7.0,0.8333,1.8805,20.0,16.0,1.75,4.0244,42.0,15.0,1.625,3.8653,39.0,7.1345,0.7968,1.9136,19.0877
5.0,0.0,21.0,0.0,16.0,47.0,59.0,0.0,148.0,5.0,0.625,0.1981,1.9663,0.3986,28.0,101.0,2.0,0.2083,0.509,5.0,0.0,0.0,0.0,0.0,6.0,0.875,2.0068,21.0,0.0,0.0,0.0,0.0,5.0,0.6667,1.4939,16.0,11.0,1.9583,3.7819,47.0,22.0,2.4583,5.5323,59.0,7.1345,0.7968,1.9136,19.0877
11.0,0.0,26.0,2.0,4.0,25.0,40.0,0.0,108.0,6.0,0.75,0.4,2.1323,0.3704,17.0,70.0,3.0,0.4583,0.9771,11.0,0.0,0.0,0.0,0.0,9.0,1.0833,2.5353,26.0,2.0,0.0833,0.4082,2.0,2.0,0.1667,0.5647,4.0,7.0,1.0417,2.3121,25.0,13.0,1.6667,3.8749,40.0,7.1345,0.7968,1.9136,19.0877
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2083,0.7211,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0476,0.8013,1.9227,19.2083
4.0,0.0,31.0,2.0,6.0,11.0,23.0,0.0,77.0,6.0,0.75,0.9118,2.0955,0.4026,7.0,32.0,4.0,0.1667,0.8165,4.0,0.0,0.0,0.0,0.0,19.0,1.2917,4.1334,31.0,2.0,0.0833,0.4082,2.0,2.0,0.25,0.6757,6.0,5.0,0.4583,1.2847,11.0,13.0,0.9583,2.9263,23.0,7.0476,0.8013,1.9227,19.2083
3.0,0.0,24.0,10.0,8.0,36.0,37.0,0.0,118.0,6.0,0.75,0.3288,2.2142,0.3136,21.0,78.0,1.0,0.125,0.3378,3.0,0.0,0.0,0.0,0.0,9.0,1.0,2.5195,24.0,6.0,0.4167,1.316,10.0,2.0,0.3333,0.7614,8.0,13.0,1.5,3.4135,36.0,12.0,1.5417,3.5628,37.0,7.0476,0.8013,1.9227,19.2083
17.0,0.0,26.0,2.0,4.0,26.0,48.0,0.0,123.0,6.0,0.75,0.3514,2.1296,0.3902,12.0,63.0,7.0,0.7083,1.7062,17.0,0.0,0.0,0.0,0.0,7.0,1.0833,2.2826,26.0,2.0,0.0833,0.4082,2.0,2.0,0.1667,0.5647,4.0,8.0,1.0833,2.1853,26.0,16.0,2.0,4.5588,48.0,7.0476,0.8013,1.9227,19.2083
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6757,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3605,0.8434,2.0059,20.2093
25.0,0.0,73.0,8.0,20.0,51.0,60.0,0.0,237.0,6.0,0.75,0.6577,2.3103,0.308,33.0,156.0,9.0,1.0417,2.5449,25.0,0.0,0.0,0.0,0.0,23.0,3.0417,6.1889,73.0,3.0,0.3333,0.8165,8.0,8.0,0.8333,2.1803,20.0,15.0,2.125,4.628,51.0,18.0,2.5,5.5795,60.0,7.3605,0.8434,2.0059,20.2093
22.0,0.0,25.0,6.0,10.0,32.0,57.0,0.0,152.0,6.0,0.75,0.2809,2.2781,0.375,21.0,89.0,7.0,0.9167,2.2634,22.0,0.0,0.0,0.0,0.0,9.0,1.0417,2.5105,25.0,2.0,0.25,0.6757,6.0,4.0,0.4167,1.1765,10.0,9.0,1.3333,2.9291,32.0,18.0,2.375,5.1145,57.0,7.3605,0.8434,2.0059,20.2093
3.0,0.0,29.0,4.0,6.0,22.0,20.0,0.0,84.0,6.0,0.75,0.6905,2.1817,0.3452,8.0,51.0,2.0,0.125,0.4484,3.0,0.0,0.0,0.0,0.0,13.0,1.2083,3.23,29.0,4.0,0.1667,0.8165,4.0,2.0,0.25,0.6757,6.0,11.0,0.9167,2.5862,22.0,11.0,0.8333,2.4077,20.0,7.3605,0.8434,2.0059,20.2093
0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,10.0,3.0,0.375,1.5,1.2955,0.6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6757,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,1.0,0.0417,0.2041,1.0,6.474,0.737,1.7847,17.6532
3.0,0.0,29.0,2.0,13.0,30.0,25.0,0.0,102.0,6.0,0.75,0.5273,2.172,0.2941,17.0,67.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,10.0,1.2083,2.904,29.0,2.0,0.0833,0.4082,2.0,9.0,0.5417,1.9777,13.0,14.0,1.25,3.825,30.0,13.0,1.0417,3.2768,25.0,6.474,0.737,1.7847,17.6532
12.0,0.0,38.0,4.0,7.0,48.0,55.0,0.0,164.0,6.0,0.75,0.3689,2.1372,0.3354,34.0,108.0,4.0,0.5,1.0632,12.0,0.0,0.0,0.0,0.0,12.0,1.5833,3.374,38.0,4.0,0.1667,0.8165,4.0,3.0,0.2917,0.8065,7.0,12.0,2.0,3.7417,48.0,19.0,2.2917,4.6856,55.0,6.474,0.737,1.7847,17.6532
5.0,0.0,23.0,6.0,6.0,21.0,23.0,0.0,84.0,6.0,0.75,0.5227,2.3096,0.2738,8.0,53.0,2.0,0.2083,0.5882,5.0,0.0,0.0,0.0,0.0,10.0,0.9583,2.3121,23.0,6.0,0.25,1.2247,6.0,4.0,0.25,0.8969,6.0,7.0,0.875,1.9182,21.0,10.0,0.9583,2.3679,23.0,6.474,0.737,1.7847,17.6532
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2209,0.6879,1.6801,16.4785
7.0,0.0,88.0,2.0,8.0,24.0,32.0,0.0,161.0,6.0,0.75,1.5714,1.8395,0.5466,22.0,82.0,3.0,0.2917,0.7506,7.0,0.0,0.0,0.0,0.0,21.0,3.6667,7.299,88.0,2.0,0.0833,0.4082,2.0,4.0,0.3333,1.1293,8.0,9.0,1.0,2.4672,24.0,11.0,1.3333,3.2258,32.0,6.2209,0.6879,1.6801,16.4785
4.0,0.0,25.0,8.0,13.0,31.0,60.0,0.0,141.0,6.0,0.75,0.2747,2.1453,0.4255,12.0,79.0,2.0,0.1667,0.4815,4.0,0.0,0.0,0.0,0.0,12.0,1.0417,3.1413,25.0,2.0,0.3333,0.7614,8.0,5.0,0.5417,1.3507,13.0,10.0,1.2917,2.7738,31.0,19.0,2.5,5.4534,60.0,6.2209,0.6879,1.6801,16.4785
7.0,0.0,17.0,2.0,8.0,14.0,16.0,0.0,64.0,6.0,0.75,0.5667,2.3681,0.2656,8.0,44.0,3.0,0.2917,0.8587,7.0,0.0,0.0,0.0,0.0,10.0,0.7083,2.2161,17.0,1.0,0.0833,0.2823,2.0,6.0,0.3333,1.274,8.0,6.0,0.5833,1.6129,14.0,7.0,0.6667,1.9927,16.0,6.2209,0.6879,1.6801,16.4785
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.375,0.7697,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7866,0.7464,1.813,17.8841
0.0,0.0,49.0,0.0,6.0,27.0,24.0,0.0,106.0,4.0,0.5,0.9608,1.7369,0.4623,22.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0417,5.1031,49.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6757,6.0,12.0,1.125,2.9239,27.0,11.0,1.0,2.654,24.0,6.7866,0.7464,1.813,17.8841
2.0,0.0,4.0,0.0,6.0,7.0,7.0,0.0,26.0,5.0,0.625,0.2857,2.2076,0.2692,7.0,24.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,4.0,0.1667,0.8165,4.0,0.0,0.0,0.0,0.0,6.0,0.25,1.2247,6.0,7.0,0.2917,1.4289,7.0,7.0,0.2917,1.4289,7.0,6.7866,0.7464,1.813,17.8841
4.0,0.0,30.0,2.0,2.0,19.0,18.0,0.0,75.0,6.0,0.75,0.8108,2.0291,0.4,12.0,40.0,2.0,0.1667,0.5647,4.0,0.0,0.0,0.0,0.0,14.0,1.25,3.6386,30.0,2.0,0.0833,0.4082,2.0,2.0,0.0833,0.4082,2.0,9.0,0.7917,2.4134,19.0,12.0,0.75,2.541,18.0,6.7866,0.7464,1.813,17.8841
0.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,13.0,3.0,0.375,2.25,1.1982,0.6923,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.375,0.7697,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,2.0,0.0833,0.4082,2.0,6.8636,0.7923,1.864,18.983
4.0,0.0,24.0,2.0,6.0,24.0,20.0,0.0,80.0,6.0,0.75,0.5455,2.1716,0.3,17.0,58.0,4.0,0.1667,0.8165,4.0,0.0,0.0,0.0,0.0,9.0,1.0,2.5538,24.0,2.0,0.0833,0.4082,2.0,2.0,0.25,0.6757,6.0,12.0,1.0,2.7975,24.0,13.0,0.8333,2.8691,20.0,6.8636,0.7923,1.864,18.983
9.0,0.0,23.0,2.0,11.0,25.0,25.0,0.0,95.0,6.0,0.75,0.46,2.3086,0.2632,10.0,59.0,6.0,0.375,1.279,9.0,0.0,0.0,0.0,0.0,13.0,0.9583,3.0429,23.0,2.0,0.0833,0.4082,2.0,6.0,0.4583,1.3181,11.0,10.0,1.0417,2.4402,25.0,10.0,1.0417,2.5619,25.0,6.8636,0.7923,1.864,18.983
9.0,0.0,31.0,8.0,11.0,44.0,66.0,0.0,169.0,6.0,0.75,0.2818,2.1742,0.3905,34.0,107.0,3.0,0.375,0.7697,9.0,0.0,0.0,0.0,0.0,10.0,1.2917,2.8814,31.0,4.0,0.3333,1.0072,8.0,7.0,0.4583,1.6146,11.0,14.0,1.8333,3.7027,44.0,17.0,2.75,5.1689,66.0,6.8636,0.7923,1.864,18.983
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.375,0.8242,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0275,0.7903,1.8771,18.9396
6.0,0.0,43.0,2.0,16.0,37.0,40.0,0.0,144.0,6.0,0.75,0.5584,2.1667,0.2986,19.0,90.0,4.0,0.25,0.8969,6.0,0.0,0.0,0.0,0.0,16.0,1.7917,3.9561,43.0,2.0,0.0833,0.4082,2.0,6.0,0.6667,1.633,16.0,9.0,1.5417,3.1205,37.0,16.0,1.6667,4.1037,40.0,7.0275,0.7903,1.8771,18.9396
14.0,0.0,27.0,5.0,12.0,34.0,47.0,0.0,139.0,6.0,0.75,0.3333,2.2963,0.3381,22.0,88.0,5.0,0.5833,1.316,14.0,0.0,0.0,0.0,0.0,12.0,1.125,3.301,27.0,2.0,0.2083,0.5882,5.0,5.0,0.5,1.1795,12.0,11.0,1.4167,3.0205,34.0,13.0,1.9583,4.0591,47.0,7.0275,0.7903,1.8771,18.9396
12.0,0.0,45.0,4.0,12.0,44.0,39.0,0.0,156.0,6.0,0.75,0.5422,2.2372,0.2885,22.0,99.0,5.0,0.5,1.2158,12.0,0.0,0.0,0.0,0.0,14.0,1.875,3.78,45.0,3.0,0.1667,0.637,4.0,4.0,0.5,1.3513,12.0,14.0,1.8333,3.9636,44.0,12.0,1.625,3.7044,39.0,7.0275,0.7903,1.8771,18.9396
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333,0.9168,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1556,0.7788,1.9034,18.6611
2.0,0.0,44.0,0.0,4.0,22.0,18.0,0.0,90.0,5.0,0.625,1.1,1.7876,0.4889,15.0,46.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,20.0,1.8333,4.6313,44.0,0.0,0.0,0.0,0.0,2.0,0.1667,0.5647,4.0,11.0,0.9167,2.5524,22.0,10.0,0.75,2.3452,18.0,7.1556,0.7788,1.9034,18.6611
13.0,0.0,33.0,16.0,14.0,57.0,60.0,0.0,193.0,6.0,0.75,0.2821,2.3139,0.3109,28.0,124.0,6.0,0.5417,1.5874,13.0,0.0,0.0,0.0,0.0,11.0,1.375,3.0476,33.0,8.0,0.6667,2.1196,16.0,4.0,0.5833,1.3805,14.0,11.0,2.375,4.2815,57.0,17.0,2.5,5.2503,60.0,7.1556,0.7788,1.9034,18.6611
11.0,0.0,39.0,11.0,12.0,31.0,50.0,0.0,154.0,6.0,0.75,0.4815,2.325,0.3247,32.0,92.0,3.0,0.4583,1.0624,11.0,0.0,0.0,0.0,0.0,17.0,1.625,4.2305,39.0,8.0,0.4583,1.6413,11.0,8.0,0.5,1.694,12.0,8.0,1.2917,2.4756,31.0,12.0,2.0833,4.1275,50.0,7.1556,0.7788,1.9034,18.6611
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.1034,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2406,0.8138,1.9451,19.2888
14.0,0.0,55.0,4.0,8.0,37.0,44.0,0.0,162.0,6.0,0.75,0.679,2.1779,0.3395,21.0,85.0,7.0,0.5833,1.6918,14.0,0.0,0.0,0.0,0.0,16.0,2.2917,5.0946,55.0,2.0,0.1667,0.5647,4.0,4.0,0.3333,0.9631,8.0,14.0,1.5417,3.7761,37.0,15.0,1.8333,4.4396,44.0,7.2406,0.8138,1.9451,19.2888
8.0,0.0,24.0,16.0,10.0,40.0,85.0,0.0,183.0,6.0,0.75,0.192,2.1117,0.4645,27.0,104.0,6.0,0.3333,1.274,8.0,0.0,0.0,0.0,0.0,9.0,1.0,2.4317,24.0,6.0,0.6667,1.8337,16.0,4.0,0.4167,1.1765,10.0,10.0,1.6667,3.2526,40.0,22.0,3.5417,7.0586,85.0,7.2406,0.8138,1.9451,19.2888
15.0,0.0,18.0,8.0,8.0,34.0,62.0,0.0,145.0,6.0,0.75,0.1875,2.1882,0.4276,17.0,75.0,9.0,0.625,1.8839,15.0,0.0,0.0,0.0,0.0,7.0,0.75,2.0054,18.0,4.0,0.3333,0.9631,8.0,4.0,0.3333,0.9631,8.0,8.0,1.4167,2.6852,34.0,23.0,2.5833,5.5944,62.0,7.2406,0.8138,1.9451,19.2888
0.0,0.0,14.0,0.0,0.0,4.0,4.0,0.0,22.0,3.0,0.375,1.75,1.3093,0.6364,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5833,1.6918,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1667,0.8165,4.0,4.0,0.1667,0.8165,4.0,7.1632,0.8284,1.9524,19.5474
0.0,0.0,35.0,0.0,6.0,19.0,15.0,0.0,75.0,4.0,0.5,1.0294,1.7708,0.4667,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4583,4.4329,35.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6757,6.0,9.0,0.7917,2.0426,19.0,9.0,0.625,1.9959,15.0,7.1632,0.8284,1.9524,19.5474
4.0,0.0,19.0,8.0,13.0,21.0,28.0,0.0,93.0,6.0,0.75,0.3878,2.3708,0.3011,13.0,62.0,3.0,0.1667,0.637,4.0,0.0,0.0,0.0,0.0,7.0,0.7917,2.1464,19.0,5.0,0.3333,1.1672,8.0,7.0,0.5417,1.6413,13.0,7.0,0.875,2.3648,21.0,13.0,1.1667,3.5468,28.0,7.1632,0.8284,1.9524,19.5474
14.0,0.0,28.0,4.0,6.0,27.0,35.0,0.0,114.0,6.0,0.75,0.4516,2.2774,0.307,16.0,71.0,8.0,0.5833,1.7425,14.0,0.0,0.0,0.0,0.0,10.0,1.1667,2.632,28.0,2.0,0.1667,0.5647,4.0,3.0,0.25,0.7372,6.0,9.0,1.125,2.5076,27.0,11.0,1.4583,3.2165,35.0,7.1632,0.8284,1.9524,19.5474
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2083,0.5882,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1694,0.8501,1.9726,20.0984
1.0,0.0,46.0,1.0,6.0,26.0,35.0,0.0,115.0,6.0,0.75,0.7541,1.8774,0.4,13.0,51.0,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,21.0,1.9167,4.9862,46.0,1.0,0.0417,0.2041,1.0,3.0,0.25,0.847,6.0,9.0,1.0833,2.5007,26.0,16.0,1.4583,3.8446,35.0,7.1694,0.8501,1.9726,20.0984
3.0,0.0,27.0,26.0,12.0,35.0,58.0,0.0,161.0,6.0,0.75,0.2903,2.2523,0.3602,22.0,103.0,1.0,0.125,0.3378,3.0,0.0,0.0,0.0,0.0,12.0,1.125,2.894,27.0,12.0,1.0833,2.9328,26.0,4.0,0.5,1.1034,12.0,11.0,1.4583,2.9337,35.0,16.0,2.4167,4.9862,58.0,7.1694,0.8501,1.9726,20.0984
8.0,0.0,27.0,9.0,10.0,21.0,39.0,0.0,114.0,6.0,0.75,0.45,2.3373,0.3421,16.0,72.0,3.0,0.3333,0.8165,8.0,0.0,0.0,0.0,0.0,10.0,1.125,2.8638,27.0,3.0,0.375,0.8754,9.0,4.0,0.4167,1.018,10.0,12.0,0.875,2.5249,21.0,17.0,1.625,4.2917,39.0,7.1694,0.8501,1.9726,20.0984
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.125,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1667,0.4815,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037,0.636,1.5433,15.0074
2.0,0.0,30.0,0.0,6.0,9.0,8.0,0.0,55.0,5.0,0.625,1.7647,1.8314,0.5455,8.0,29.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,21.0,1.25,4.3961,30.0,0.0,0.0,0.0,0.0,6.0,0.25,1.2247,6.0,9.0,0.375,1.8371,9.0,8.0,0.3333,1.633,8.0,5.7037,0.636,1.5433,15.0074
2.0,0.0,4.0,2.0,6.0,9.0,5.0,0.0,28.0,6.0,0.75,0.2857,2.3913,0.3214,4.0,23.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,3.0,0.1667,0.637,4.0,2.0,0.0833,0.4082,2.0,4.0,0.25,0.8969,6.0,6.0,0.375,1.3453,9.0,3.0,0.2083,0.7211,5.0,5.7037,0.636,1.5433,15.0074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,26.0,22.0,8.0,25.0,41.0,30.0,72.0,242.0,8.0,1.0,0.3357,2.7677,0.2975,30.0,184.0,17.0,0.75,3.4672,18.0,13.0,1.0833,2.977,26.0,17.0,0.9167,3.4756,22.0,8.0,0.3333,1.633,8.0,7.0,1.0417,2.3309,25.0,15.0,1.7083,3.9063,41.0,9.0,1.25,2.8476,30.0,24.0,3.0,7.1445,72.0
0.0,20.0,14.0,2.0,12.0,22.0,10.0,19.0,99.0,7.0,0.875,0.6667,2.6213,0.2222,14.0,77.0,0.0,0.0,0.0,0.0,12.0,0.8333,2.6155,20.0,8.0,0.5833,1.9982,14.0,2.0,0.0833,0.4082,2.0,10.0,0.5,2.0642,12.0,13.0,0.9167,2.8117,22.0,4.0,0.4167,1.1765,10.0,7.0,0.7917,1.9556,19.0
0.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,11.0,4.0,0.5,1.75,1.8676,0.3636,2.0,9.0,0.0,0.0,0.0,0.0,4.0,0.1667,0.8165,4.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0
0.0,9.0,5.0,4.0,6.0,13.0,15.0,73.0,125.0,7.0,0.875,0.1386,1.9881,0.584,13.0,55.0,0.0,0.0,0.0,0.0,4.0,0.375,1.0555,9.0,3.0,0.2083,0.658,5.0,2.0,0.1667,0.5647,4.0,4.0,0.25,0.8969,6.0,6.0,0.5417,1.5317,13.0,7.0,0.625,1.8371,15.0,23.0,3.0417,7.1656,73.0
0.0,8.0,0.0,12.0,0.0,10.0,23.0,29.0,82.0,5.0,0.625,0.129,2.1483,0.3537,15.0,53.0,0.0,0.0,0.0,0.0,2.0,0.3333,0.7614,8.0,0.0,0.0,0.0,0.0,12.0,0.5,2.4495,12.0,0.0,0.0,0.0,0.0,3.0,0.4167,0.9743,10.0,7.0,0.9583,2.0104,23.0,7.0,1.2083,2.5191,29.0
0.0,6.0,6.0,0.0,2.0,9.0,5.0,15.0,43.0,6.0,0.75,0.4138,2.362,0.3488,2.0,28.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6757,6.0,5.0,0.25,1.0321,6.0,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,4.0,0.375,1.0555,9.0,3.0,0.2083,0.7211,5.0,4.0,0.625,1.3126,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,8.0,6.0,2.0,13.0,13.0,17.0,68.0,7.0,0.875,0.3953,2.6207,0.25,4.0,45.0,0.0,0.0,0.0,0.0,4.0,0.375,0.9696,9.0,4.0,0.3333,0.9631,8.0,4.0,0.25,0.8969,6.0,2.0,0.0833,0.4082,2.0,5.0,0.5417,1.3181,13.0,7.0,0.5417,1.6413,13.0,6.0,0.7083,1.8053,17.0
2.0,14.0,7.0,10.0,4.0,19.0,20.0,33.0,109.0,8.0,1.0,0.2917,2.6417,0.3028,14.0,81.0,2.0,0.0833,0.4082,2.0,8.0,0.5833,1.7173,14.0,5.0,0.2917,1.0417,7.0,8.0,0.4167,1.6659,10.0,2.0,0.1667,0.5647,4.0,12.0,0.7917,2.5191,19.0,8.0,0.8333,2.1196,20.0,17.0,1.375,3.8314,33.0
0.0,13.0,16.0,14.0,22.0,23.0,19.0,34.0,141.0,7.0,0.875,0.3816,2.7336,0.2411,16.0,98.0,0.0,0.0,0.0,0.0,7.0,0.5417,1.6413,13.0,6.0,0.6667,1.8098,16.0,8.0,0.5833,1.9982,14.0,8.0,0.9167,2.2826,22.0,9.0,0.9583,2.4931,23.0,9.0,0.7917,2.5363,19.0,17.0,1.4167,3.9663,34.0
0.0,3.0,4.0,0.0,4.0,3.0,0.0,1.0,15.0,5.0,0.625,1.75,2.2062,0.2667,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,2.0,0.1667,0.4815,4.0,0.0,0.0,0.0,0.0,4.0,0.1667,0.8165,4.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0
4.0,9.0,6.0,8.0,8.0,17.0,20.0,31.0,103.0,8.0,1.0,0.2206,2.7103,0.301,17.0,70.0,4.0,0.1667,0.8165,4.0,4.0,0.375,0.9696,9.0,3.0,0.25,0.7372,6.0,4.0,0.3333,0.9631,8.0,4.0,0.3333,0.9631,8.0,6.0,0.7083,1.5458,17.0,8.0,0.8333,2.0572,20.0,14.0,1.2917,3.3164,31.0
9.0,8.0,0.0,10.0,2.0,9.0,11.0,22.0,71.0,7.0,0.875,0.1905,2.5943,0.3099,6.0,41.0,7.0,0.375,1.4689,9.0,4.0,0.3333,0.9631,8.0,0.0,0.0,0.0,0.0,10.0,0.4167,2.0412,10.0,2.0,0.0833,0.4082,2.0,5.0,0.375,1.0959,9.0,7.0,0.4583,1.5317,11.0,11.0,0.9167,2.4302,22.0
