back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0.0,19.0,71.0,78.0,18.0,131.0,88.0,129.0,5.8125,3.3201,1.9137,17.4062,4.0,2.375,1.5059,19.0,10.0,3.9444,2.4846,71.0,24.0,6.0,6.8313,78.0,4.0,2.25,0.7071,18.0,20.0,8.7333,6.2389,131.0,13.0,6.7692,2.7433,88.0,23.0,9.2143,5.9119,129.0
0.0,19.0,53.0,68.0,20.0,98.0,114.0,121.0,5.1176,2.9881,1.5408,16.8824,6.0,2.375,1.598,19.0,10.0,3.1176,2.8036,53.0,16.0,6.1818,4.6221,68.0,4.0,2.5,1.069,20.0,16.0,6.125,4.5295,98.0,17.0,7.6,5.1381,114.0,16.0,7.5625,5.4279,121.0
0.0,23.0,69.0,56.0,32.0,96.0,98.0,124.0,5.6429,3.2946,1.6062,20.4643,9.0,3.2857,2.7516,23.0,21.0,3.45,4.31,69.0,10.0,5.6,3.2728,56.0,8.0,3.5556,2.1858,32.0,17.0,6.8571,3.6344,96.0,16.0,7.0,4.7717,98.0,21.0,8.8571,5.3184,124.0
0.0,14.0,81.0,78.0,34.0,108.0,104.0,126.0,5.8333,3.3388,1.9244,20.0333,3.0,2.0,1.0,14.0,15.0,5.0625,3.66,81.0,18.0,6.5,5.0722,78.0,8.0,3.7778,1.8559,34.0,16.0,6.75,4.7958,108.0,15.0,6.9333,4.6975,104.0,22.0,7.875,6.1954,126.0
0.0,27.0,51.0,84.0,36.0,129.0,121.0,132.0,6.7812,3.4475,2.2354,21.375,11.0,3.8571,3.579,27.0,7.0,2.8333,1.855,51.0,24.0,6.4615,6.1727,84.0,8.0,3.0,2.0,36.0,19.0,8.0625,6.0494,129.0,18.0,7.5625,5.4156,121.0,17.0,8.25,4.9598,132.0
0.0,3.0,33.0,38.0,10.0,57.0,61.0,68.0,4.6389,2.894,1.6718,10.4167,2.0,1.5,0.7071,3.0,8.0,3.3,2.0028,33.0,12.0,4.75,3.9911,38.0,3.0,2.5,0.5774,10.0,14.0,5.7,3.093,57.0,13.0,6.1,3.8137,61.0,11.0,6.8,3.4577,68.0
0.0,25.0,72.0,96.0,33.0,118.0,116.0,134.0,5.3056,2.7493,1.5828,19.3333,4.0,2.7778,0.8333,25.0,10.0,3.7895,2.9922,72.0,27.0,7.3846,6.5133,96.0,7.0,3.6667,1.8708,33.0,18.0,7.8667,5.0266,118.0,16.0,7.25,4.6116,116.0,18.0,8.375,5.0448,134.0
0.0,18.0,56.0,72.0,24.0,85.0,89.0,90.0,5.9706,3.1517,1.8647,19.6176,6.0,3.0,2.0,18.0,9.0,3.1111,2.2723,56.0,14.0,7.2,4.4422,72.0,6.0,3.4286,1.5119,24.0,13.0,6.5385,3.5967,85.0,14.0,6.8462,4.5798,89.0,15.0,6.9231,3.3282,90.0
0.0,44.0,90.0,62.0,16.0,158.0,132.0,104.0,8.0,3.6918,2.4752,26.1143,14.0,4.8889,4.3141,44.0,14.0,5.2941,4.2686,90.0,14.0,5.1667,3.353,62.0,4.0,2.2857,1.1127,16.0,24.0,9.875,6.7219,158.0,17.0,8.25,5.4467,132.0,18.0,6.9333,5.8244,104.0
0.0,8.0,23.0,20.0,6.0,27.0,24.0,29.0,5.3143,2.7394,1.6679,15.2286,3.0,2.6667,0.5774,8.0,10.0,5.75,3.5,23.0,20.0,20.0,3.7283,20.0,4.0,3.0,1.4142,6.0,11.0,6.75,3.0957,27.0,14.0,6.0,5.4772,24.0,12.0,7.25,3.594,29.0
0.0,15.0,36.0,22.0,10.0,61.0,54.0,45.0,4.65,2.5657,1.3398,16.35,5.0,3.75,1.893,15.0,11.0,4.5,4.3753,36.0,12.0,7.3333,4.1633,22.0,4.0,2.0,1.2247,10.0,18.0,10.1667,6.8532,61.0,21.0,9.0,7.1274,54.0,19.0,7.5,6.8044,45.0
0.0,30.0,54.0,64.0,24.0,90.0,87.0,98.0,5.1667,2.7396,1.5987,16.1905,9.0,2.3077,2.213,30.0,16.0,3.6,3.8693,54.0,20.0,5.3333,5.7419,64.0,4.0,2.4,0.9661,24.0,14.0,5.0,2.9104,90.0,19.0,4.8333,4.6431,87.0,14.0,5.4444,3.9441,98.0
0.0,38.0,71.0,62.0,26.0,118.0,112.0,90.0,7.0,3.3025,2.2534,22.619,16.0,3.8,4.4171,38.0,11.0,3.55,2.7237,71.0,16.0,5.6364,3.9818,62.0,6.0,2.8889,1.7638,26.0,15.0,7.8667,3.6619,118.0,14.0,7.4667,2.9968,112.0,14.0,8.1818,3.8162,90.0
0.0,30.0,78.0,60.0,26.0,113.0,106.0,108.0,14.0,4.5978,5.1502,30.119,8.0,2.5,2.1532,30.0,12.0,4.3333,3.254,78.0,11.0,6.0,3.6209,60.0,6.0,2.8889,1.7638,26.0,16.0,7.0625,4.4041,113.0,20.0,6.625,5.1494,106.0,17.0,6.75,4.7679,108.0
0.0,15.0,89.0,116.0,32.0,134.0,137.0,131.0,6.8333,3.1,2.2116,19.619,4.0,1.875,1.126,15.0,10.0,5.2353,3.0522,89.0,24.0,9.6667,7.3278,116.0,7.0,3.2,1.6865,32.0,18.0,8.9333,5.3914,134.0,20.0,9.1333,6.034,137.0,17.0,9.3571,4.3254,131.0
0.0,31.0,97.0,89.0,10.0,132.0,116.0,133.0,6.35,3.292,2.0273,21.6,9.0,3.875,2.5319,31.0,13.0,4.85,3.4985,97.0,14.0,8.0909,4.6574,89.0,4.0,2.0,1.2247,10.0,16.0,8.25,5.0925,132.0,20.0,7.7333,5.4178,116.0,15.0,8.3125,4.2696,133.0
19.0,16.0,20.0,44.0,48.0,15.0,40.0,73.0,18.0,9.5,12.0208,19.0,5.0,2.6667,1.5055,16.0,8.0,3.3333,2.5033,20.0,16.0,6.2857,6.0474,44.0,32.0,8.0,11.7983,48.0,6.0,2.5,1.7607,15.0,16.0,4.4444,4.5856,40.0,18.0,6.6364,5.4456,73.0
8.0,56.0,54.0,69.0,16.0,7.0,85.0,131.0,2.0,2.0,0.0,8.0,10.0,3.2941,2.8889,56.0,12.0,3.6,3.2907,54.0,12.0,5.75,2.701,69.0,8.0,3.2,2.6833,16.0,3.0,1.4,0.8944,7.0,11.0,5.3125,2.9602,85.0,14.0,6.8947,4.0811,131.0
8.0,52.0,43.0,52.0,14.0,9.0,73.0,104.0,4.0,2.6667,1.1547,8.0,7.0,2.8889,1.9967,52.0,8.0,3.5833,2.0652,43.0,10.0,5.2,3.0111,52.0,8.0,4.6667,3.0551,14.0,4.0,1.8,1.3038,9.0,11.0,4.5625,2.9432,73.0,13.0,6.1176,3.2573,104.0
6.0,51.0,46.0,40.0,32.0,30.0,91.0,134.0,2.0,1.5,0.5774,6.0,12.0,3.6429,2.8718,51.0,11.0,4.1818,3.9196,46.0,10.0,5.7143,2.9277,40.0,10.0,4.0,3.1623,32.0,8.0,3.3333,2.5981,30.0,17.0,6.5,4.6202,91.0,17.0,8.375,5.8637,134.0
4.0,51.0,46.0,46.0,18.0,16.0,65.0,129.0,2.0,1.3333,0.5774,4.0,8.0,3.6429,2.4995,51.0,7.0,3.2857,2.0542,46.0,14.0,3.8333,3.4333,46.0,4.0,3.0,1.0954,18.0,8.0,2.6667,2.7325,16.0,8.0,4.6429,2.53,65.0,17.0,7.1667,5.0788,129.0
2.0,38.0,40.0,40.0,12.0,18.0,46.0,70.0,2.0,2.0,1.629,2.0,11.0,4.2222,3.7006,38.0,13.0,3.6364,3.8542,40.0,12.0,5.7143,3.9036,40.0,5.0,2.4,1.5166,12.0,9.0,3.0,3.1623,18.0,10.0,4.6,2.9136,46.0,15.0,6.3636,4.4107,70.0
8.0,51.0,50.0,58.0,22.0,13.0,107.0,153.0,3.0,1.3333,0.8165,8.0,12.0,3.6429,3.0283,51.0,13.0,4.1667,3.4597,50.0,8.0,4.8333,1.9924,58.0,6.0,3.1429,1.5736,22.0,4.0,1.8571,1.215,13.0,15.0,5.6316,3.7,107.0,22.0,8.0526,5.2119,153.0
14.0,39.0,38.0,58.0,20.0,10.0,102.0,113.0,6.0,2.0,1.8257,14.0,10.0,3.25,2.7675,39.0,6.0,2.5333,1.9952,38.0,14.0,5.2727,3.9266,58.0,4.0,2.2222,0.6667,20.0,2.0,1.1111,0.3333,10.0,22.0,7.2857,5.9281,102.0,14.0,6.6471,3.9361,113.0
4.0,61.0,36.0,38.0,18.0,9.0,67.0,117.0,3.0,2.0,1.4142,4.0,10.0,4.6923,3.2502,61.0,7.0,3.6,2.319,36.0,8.0,4.75,1.8323,38.0,8.0,4.5,2.5166,18.0,4.0,2.25,1.2583,9.0,8.0,4.4667,2.3258,67.0,16.0,6.5,4.5536,117.0
14.0,48.0,45.0,56.0,16.0,11.0,104.0,179.0,4.0,1.75,1.0351,14.0,8.0,3.2,1.8205,48.0,14.0,3.2143,3.5772,45.0,14.0,5.6,3.6271,56.0,4.0,2.2857,0.9512,16.0,2.0,1.375,0.5175,11.0,18.0,5.7778,4.6343,104.0,20.0,9.4211,6.5432,179.0
4.0,42.0,39.0,24.0,26.0,15.0,82.0,103.0,2.0,1.3333,0.5774,4.0,13.0,3.5,3.3979,42.0,8.0,3.5455,2.5045,39.0,10.0,4.8,3.0332,24.0,5.0,3.25,1.165,26.0,4.0,1.6667,1.0,15.0,12.0,5.8571,3.8998,82.0,11.0,6.0588,3.3629,103.0
14.0,42.0,55.0,64.0,18.0,13.0,127.0,165.0,6.0,2.3333,1.8619,14.0,9.0,2.8,2.2104,42.0,8.0,4.2308,2.4205,55.0,16.0,5.8182,4.1429,64.0,4.0,2.5714,0.9759,18.0,5.0,1.8571,1.4639,13.0,18.0,7.0556,4.8321,127.0,19.0,8.6842,6.1106,165.0
2.0,46.0,38.0,52.0,22.0,11.0,92.0,125.0,1.0,1.0,0.0,2.0,8.0,3.2857,2.0913,46.0,9.0,4.2222,2.6822,38.0,12.0,4.3333,2.9025,52.0,6.0,2.75,1.488,22.0,3.0,1.5714,0.7868,11.0,12.0,5.75,3.4928,92.0,20.0,7.3529,4.949,125.0
16.0,62.0,53.0,54.0,18.0,12.0,83.0,115.0,4.0,2.2857,0.9512,16.0,13.0,4.7692,4.106,62.0,6.0,3.1176,1.7278,53.0,12.0,4.5,2.9695,54.0,6.0,3.0,1.6733,18.0,3.0,1.7143,0.9512,12.0,14.0,5.1875,3.3906,83.0,16.0,7.1875,3.781,115.0
6.0,56.0,40.0,52.0,28.0,21.0,85.0,156.0,3.0,2.0,1.0,6.0,13.0,4.0,4.1138,56.0,9.0,4.4444,3.3208,40.0,12.0,4.3333,3.0551,52.0,6.0,3.1111,1.5366,28.0,8.0,2.3333,2.2361,21.0,15.0,6.0714,4.4801,85.0,21.0,10.4,6.2198,156.0
10.0,53.0,65.0,50.0,16.0,11.0,70.0,121.0,4.0,1.6667,1.2111,10.0,13.0,3.1176,2.9766,53.0,14.0,4.3333,3.7544,65.0,8.0,4.1667,2.1672,50.0,4.0,3.2,1.0954,16.0,4.0,1.8333,1.169,11.0,12.0,4.6667,3.0861,70.0,15.0,6.3684,4.336,121.0
14.0,56.0,44.0,80.0,12.0,9.0,108.0,147.0,5.0,2.3333,1.5055,14.0,11.0,4.0,3.3968,56.0,8.0,3.1429,2.3157,44.0,22.0,6.1538,5.2097,80.0,4.0,2.4,0.8944,12.0,3.0,1.2857,0.7559,9.0,14.0,7.2,3.1893,108.0,17.0,7.7368,4.9648,147.0
8.0,59.0,30.0,62.0,20.0,12.0,138.0,149.0,2.0,2.0,0.0,8.0,18.0,3.6875,4.0942,59.0,6.0,2.7273,1.5551,30.0,16.0,5.1667,3.7618,62.0,4.0,2.2222,0.6667,20.0,2.0,1.2,0.4216,12.0,20.0,7.2632,5.3525,138.0,13.0,7.8421,3.2363,149.0
4.0,44.0,42.0,54.0,20.0,17.0,92.0,132.0,2.0,2.0,0.0,4.0,7.0,2.3158,1.7337,44.0,10.0,4.2,3.084,42.0,8.0,4.9091,2.2563,54.0,6.0,2.8571,1.5736,20.0,4.0,2.125,1.2464,17.0,11.0,5.75,2.7689,92.0,15.0,8.25,2.9777,132.0
28.0,56.0,55.0,67.0,30.0,23.0,107.0,157.0,8.0,3.1111,2.8038,28.0,8.0,3.5,2.2509,56.0,13.0,4.5833,3.6296,55.0,12.0,4.1875,2.7379,67.0,6.0,2.7273,1.5551,30.0,5.0,1.9167,1.3114,23.0,15.0,6.2941,4.1648,107.0,19.0,8.2632,4.4327,157.0
12.0,44.0,62.0,69.0,14.0,9.0,83.0,140.0,4.0,2.4,0.8944,12.0,12.0,3.1429,2.7416,44.0,20.0,5.1667,5.3739,62.0,12.0,6.2727,3.2277,69.0,4.0,2.3333,0.8165,14.0,2.0,1.2857,0.488,9.0,11.0,5.1875,3.4683,83.0,20.0,7.7778,4.821,140.0
2.0,58.0,41.0,41.0,16.0,9.0,75.0,133.0,2.0,2.0,2.1179,2.0,21.0,5.8,5.6529,58.0,9.0,4.5556,2.4552,41.0,8.0,4.5556,1.8105,41.0,6.0,2.6667,1.633,16.0,3.0,1.2857,0.7559,9.0,14.0,5.7692,3.4678,75.0,21.0,7.3889,5.6375,133.0
8.0,43.0,44.0,40.0,12.0,9.0,88.0,166.0,4.0,2.6667,1.5275,8.0,7.0,3.0714,2.269,43.0,9.0,4.0,2.3664,44.0,8.0,3.6364,1.9633,40.0,4.0,3.0,1.1547,12.0,2.0,1.2857,0.488,9.0,15.0,5.5,3.8816,88.0,21.0,8.7368,5.6455,166.0
12.0,51.0,46.0,60.0,8.0,4.0,88.0,148.0,3.0,2.0,0.8944,12.0,10.0,3.1875,2.4281,51.0,9.0,4.1818,2.6765,46.0,8.0,4.6154,2.2188,60.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,4.0,10.0,4.6316,3.2354,88.0,16.0,7.0476,4.6419,148.0
0.0,65.0,37.0,43.0,22.0,13.0,87.0,146.0,5.8125,3.3201,1.9137,17.4062,14.0,4.0625,3.5302,65.0,8.0,3.0833,2.1515,37.0,10.0,4.7778,2.5386,43.0,6.0,3.1429,1.5736,22.0,3.0,1.8571,0.8997,13.0,15.0,5.8,3.4268,87.0,22.0,9.125,5.8409,146.0
4.0,41.0,42.0,46.0,22.0,16.0,60.0,102.0,2.0,2.0,0.0,4.0,7.0,2.9286,1.859,41.0,6.0,3.2308,1.6909,42.0,20.0,5.75,5.8979,46.0,8.0,4.4,2.1909,22.0,6.0,2.6667,1.7512,16.0,11.0,4.6154,3.2026,60.0,18.0,7.8462,5.4444,102.0
4.0,43.0,28.0,54.0,18.0,13.0,98.0,143.0,2.0,2.0,0.0,4.0,8.0,2.8667,2.2636,43.0,7.0,3.1111,2.5712,28.0,14.0,5.4,3.893,54.0,4.0,2.5714,0.9759,18.0,3.0,1.4444,0.7265,13.0,16.0,6.5333,4.7188,98.0,17.0,7.9444,5.4823,143.0
6.0,52.0,31.0,54.0,18.0,10.0,108.0,180.0,2.0,1.5,0.5774,6.0,16.0,3.25,3.6788,52.0,7.0,3.1,2.3781,31.0,10.0,5.4,2.5033,54.0,4.0,2.5714,0.9759,18.0,2.0,1.4286,0.5345,10.0,20.0,6.3529,4.8469,108.0,26.0,10.0,6.3431,180.0
2.0,51.0,40.0,58.0,26.0,11.0,78.0,126.0,2.0,2.0,2.2354,2.0,13.0,3.9231,3.662,51.0,13.0,4.0,4.5704,40.0,10.0,5.2727,2.5726,58.0,14.0,4.3333,4.8028,26.0,3.0,1.5714,0.9759,11.0,13.0,5.5714,4.0137,78.0,18.0,7.4118,5.6354,126.0
4.0,26.0,19.0,30.0,10.0,8.0,46.0,68.0,2.0,2.0,0.0,4.0,5.0,2.8889,1.453,26.0,8.0,3.8,2.5884,19.0,11.0,7.5,4.0415,30.0,6.0,3.3333,2.3094,10.0,4.0,2.6667,1.1547,8.0,14.0,6.5714,5.0615,46.0,15.0,7.5556,5.1262,68.0
2.0,43.0,37.0,70.0,18.0,11.0,93.0,123.0,2.0,2.0,1.5828,2.0,15.0,2.8667,3.583,43.0,11.0,3.7,3.093,37.0,12.0,5.3846,3.0967,70.0,4.0,3.0,1.0954,18.0,3.0,1.8333,0.7528,11.0,13.0,6.2,3.6684,93.0,20.0,7.2353,4.8027,123.0
2.0,46.0,29.0,58.0,14.0,8.0,62.0,99.0,2.0,2.0,1.8647,2.0,11.0,3.2857,2.5246,46.0,7.0,3.625,2.0659,29.0,10.0,4.8333,2.6227,58.0,4.0,2.3333,0.8165,14.0,2.0,1.1429,0.378,8.0,9.0,3.875,2.2174,62.0,13.0,6.1875,3.0598,99.0
14.0,52.0,43.0,50.0,20.0,13.0,90.0,112.0,3.0,2.0,0.5774,14.0,11.0,3.0588,2.2768,52.0,9.0,3.3077,2.4625,43.0,8.0,4.1667,1.9924,50.0,4.0,3.3333,1.0328,20.0,3.0,2.1667,0.7528,13.0,15.0,6.0,4.3753,90.0,17.0,6.5882,5.0132,112.0
20.0,54.0,50.0,54.0,28.0,21.0,111.0,129.0,6.0,3.3333,2.0656,20.0,9.0,3.8571,2.445,54.0,8.0,3.3333,2.743,50.0,8.0,5.4,1.6465,54.0,8.0,3.1111,2.0276,28.0,5.0,2.1,1.3703,21.0,15.0,6.5294,4.7053,111.0,16.0,7.1667,4.605,129.0
10.0,45.0,50.0,56.0,12.0,8.0,88.0,131.0,4.0,1.6667,1.2111,10.0,13.0,3.2143,3.0679,45.0,8.0,3.8462,2.3751,50.0,8.0,4.3077,1.9742,56.0,2.0,2.0,0.0,12.0,1.0,1.0,0.0,8.0,12.0,5.8667,3.2042,88.0,15.0,7.2778,4.0265,131.0
8.0,50.0,54.0,56.0,8.0,6.0,74.0,114.0,2.0,2.0,0.0,8.0,11.0,3.3333,2.582,50.0,10.0,3.8571,2.9576,54.0,12.0,5.0909,3.2697,56.0,4.0,4.0,0.0,8.0,2.0,1.5,0.5774,6.0,9.0,5.2857,2.7296,74.0,16.0,6.7059,4.3841,114.0
10.0,52.0,37.0,56.0,24.0,17.0,95.0,149.0,2.0,1.4286,0.5345,10.0,12.0,4.0,3.1885,52.0,10.0,3.7,2.4967,37.0,14.0,4.6667,3.3394,56.0,8.0,3.4286,2.2254,24.0,5.0,1.8889,1.5366,17.0,12.0,6.3333,3.1997,95.0,19.0,9.9333,4.9058,149.0
4.0,67.0,52.0,54.0,22.0,13.0,76.0,112.0,2.0,1.3333,0.5774,4.0,13.0,3.7222,3.322,67.0,11.0,4.3333,2.64,52.0,12.0,5.4,3.134,54.0,5.0,2.75,1.3887,22.0,3.0,1.625,0.9161,13.0,13.0,4.75,3.821,76.0,18.0,6.2222,4.6216,112.0
4.0,48.0,36.0,48.0,18.0,15.0,94.0,133.0,2.0,1.3333,0.5774,4.0,15.0,3.2,3.4268,48.0,6.0,3.6,1.8974,36.0,14.0,4.0,3.4112,48.0,4.0,2.25,0.8864,18.0,4.0,1.6667,1.0,15.0,14.0,5.875,4.1292,94.0,16.0,7.3889,4.5522,133.0
4.0,60.0,48.0,58.0,16.0,17.0,77.0,122.0,2.0,1.3333,0.5774,4.0,10.0,4.0,3.0472,60.0,10.0,4.0,3.2193,48.0,10.0,5.2727,3.4955,58.0,3.0,2.2857,0.488,16.0,4.0,2.4286,1.2724,17.0,14.0,5.5,3.6951,77.0,25.0,7.625,5.7373,122.0
16.0,55.0,43.0,65.0,44.0,29.0,87.0,176.0,8.0,2.6667,2.7325,16.0,12.0,3.9286,3.1736,55.0,7.0,3.5833,2.3143,43.0,15.0,4.6429,3.6712,65.0,11.0,4.0,3.0332,44.0,6.0,2.4167,1.7299,29.0,12.0,5.1176,3.3144,87.0,22.0,9.7778,6.4676,176.0
4.0,81.0,48.0,164.0,22.0,25.0,153.0,219.0,2.0,1.3333,0.5774,4.0,14.0,5.4,4.6414,81.0,9.0,4.3636,2.1106,48.0,32.0,12.6154,9.5354,164.0,6.0,3.1429,1.8645,22.0,5.0,2.5,1.5811,25.0,19.0,10.9286,5.2691,153.0,24.0,13.6875,7.6221,219.0
19.0,26.0,27.0,61.0,34.0,37.0,57.0,99.0,11.0,6.3333,4.0415,19.0,10.0,3.7143,3.1472,26.0,8.0,3.8571,2.3401,27.0,19.0,7.625,6.968,61.0,12.0,5.6667,3.4448,34.0,15.0,4.625,4.4381,37.0,15.0,8.1429,4.4132,57.0,27.0,11.0,7.2111,99.0
12.0,30.0,65.0,56.0,18.0,42.0,23.0,96.0,4.0,3.0,1.1547,12.0,6.0,2.7273,1.9022,30.0,14.0,4.6429,4.3608,65.0,16.0,8.0,5.164,56.0,8.0,3.6,2.6077,18.0,12.0,4.2,3.2931,42.0,8.0,4.6,2.4083,23.0,22.0,8.0,6.6469,96.0
18.0,26.0,63.0,48.0,34.0,40.0,0.0,88.0,6.0,3.0,1.6733,18.0,6.0,2.6,1.7127,26.0,12.0,4.5,3.5464,63.0,14.0,6.8571,3.4365,48.0,10.0,4.25,3.0589,34.0,7.0,3.0769,1.9774,40.0,16.5172,7.0248,5.0881,91.4138,12.0,5.8667,3.3352,88.0
26.0,23.0,57.0,74.0,28.0,69.0,46.0,140.0,5.0,3.25,1.3887,26.0,5.0,2.0909,1.221,23.0,10.0,5.7,3.5917,57.0,22.0,8.2222,5.7831,74.0,6.0,3.5,1.7728,28.0,13.0,4.6,3.6994,69.0,12.0,5.1111,2.6667,46.0,19.0,8.75,5.0662,140.0
32.0,25.0,50.0,57.0,12.0,30.0,58.0,110.0,10.0,5.3333,3.0111,32.0,10.0,2.7778,2.9907,25.0,14.0,5.0,3.9441,50.0,20.0,5.7,5.2504,57.0,2.0,2.0,0.0,12.0,6.0,2.3077,1.7505,30.0,13.0,6.4444,3.8115,58.0,16.0,7.3333,4.1861,110.0
40.0,24.0,69.0,114.0,32.0,91.0,135.0,195.0,9.0,3.6364,2.4606,40.0,6.0,2.1818,1.5374,24.0,14.0,5.3077,4.6616,69.0,22.0,11.4,6.9314,114.0,10.0,4.5714,2.9921,32.0,15.0,6.0667,4.7879,91.0,24.0,9.6429,6.2586,135.0,26.0,13.0,6.5247,195.0
16.0,22.0,70.0,58.0,20.0,48.0,31.0,134.0,4.0,2.2857,1.1127,16.0,6.0,2.2,1.5492,22.0,14.0,5.0,3.9223,70.0,14.0,8.2857,4.9905,58.0,6.0,2.8571,1.5736,20.0,7.0,3.2,2.0771,48.0,9.0,4.4286,2.4398,31.0,22.0,8.375,6.6119,134.0
18.0,24.0,62.0,60.0,20.0,51.0,31.0,108.0,6.0,3.0,1.7889,18.0,9.0,2.4,2.6331,24.0,16.0,5.1667,5.5405,62.0,14.0,5.0,3.9543,60.0,6.0,3.3333,2.0656,20.0,11.0,4.25,3.2787,51.0,8.0,4.4286,1.9024,31.0,23.0,7.7143,5.5943,108.0
12.0,36.0,57.0,40.0,26.0,49.0,26.0,90.0,4.0,4.0,0.0,12.0,7.0,3.2727,2.149,36.0,13.0,5.1818,4.3547,57.0,10.0,4.4444,2.7889,40.0,6.0,3.7143,1.3801,26.0,8.0,4.0833,2.2344,49.0,11.0,3.25,3.4949,26.0,15.0,7.5,4.2959,90.0
12.0,36.0,60.0,69.0,38.0,49.0,15.0,111.0,3.0,2.0,0.6325,12.0,10.0,3.6,3.34,36.0,15.0,6.0,4.9441,60.0,16.0,6.9,4.9542,69.0,12.0,4.2222,3.2318,38.0,9.0,3.0625,2.5421,49.0,11.0,7.5,4.9497,15.0,15.0,6.9375,4.6543,111.0
14.0,30.0,54.0,56.0,32.0,39.0,40.0,100.0,4.0,3.5,1.0,14.0,6.0,3.0,2.0548,30.0,11.0,3.6,2.5857,54.0,10.0,6.2222,2.5386,56.0,8.0,4.0,2.6186,32.0,8.0,3.25,2.2208,39.0,7.0,4.4444,2.0683,40.0,13.0,8.3333,3.2004,100.0
43.0,23.0,58.0,56.0,32.0,55.0,77.0,145.0,19.0,4.7778,5.674,43.0,6.0,2.875,2.1002,23.0,17.0,4.8333,4.7641,58.0,10.0,6.2222,2.9059,56.0,10.0,3.5556,2.7889,32.0,9.0,4.2308,2.5545,55.0,12.0,6.4167,3.8485,77.0,24.0,11.1538,7.5812,145.0
37.0,16.0,72.0,62.0,20.0,60.0,89.0,147.0,22.0,5.2857,7.4546,37.0,4.0,1.7778,1.0929,16.0,17.0,5.5385,4.7891,72.0,14.0,6.8889,3.4801,62.0,8.0,2.8571,2.4785,20.0,12.0,4.2857,3.315,60.0,17.0,7.4167,5.9001,89.0,21.0,9.1875,5.7991,147.0
12.0,27.0,46.0,72.0,28.0,58.0,51.0,145.0,4.0,2.4,0.8944,12.0,6.0,2.4545,1.5725,27.0,11.0,4.6,3.1693,46.0,14.0,7.2,4.7329,72.0,6.0,3.1111,1.5366,28.0,12.0,4.1429,3.8602,58.0,8.0,4.25,2.701,51.0,18.0,8.5294,5.9804,145.0
26.0,21.0,61.0,48.0,36.0,48.0,25.0,95.0,6.0,3.7143,1.7995,26.0,5.0,2.625,1.4079,21.0,15.0,6.1,4.9989,61.0,12.0,6.8571,4.4508,48.0,8.0,4.5,2.5635,36.0,11.0,4.8,3.1198,48.0,11.0,4.1667,3.8687,25.0,15.0,7.9167,4.6015,95.0
14.0,29.0,49.0,32.0,14.0,31.0,17.0,92.0,6.0,4.6667,1.1547,14.0,10.0,3.625,3.0208,29.0,14.0,6.125,4.1209,49.0,8.0,4.0,2.1381,32.0,4.0,2.3333,0.8165,14.0,8.0,2.5833,2.1088,31.0,9.0,4.25,3.2016,17.0,17.0,7.0769,4.991,92.0
27.0,23.0,57.0,50.0,26.0,39.0,4.0,95.0,6.0,4.5,1.5166,27.0,10.0,2.5556,2.8771,23.0,18.0,6.3333,6.5,57.0,14.0,6.25,3.2842,50.0,6.0,3.7143,1.7995,26.0,7.0,3.25,2.1373,39.0,3.0,2.0,1.4142,4.0,19.0,6.7857,5.7936,95.0
18.0,24.0,47.0,56.0,20.0,38.0,45.0,100.0,4.0,3.0,1.0954,18.0,6.0,2.4,1.7764,24.0,12.0,4.2727,3.3494,47.0,16.0,7.0,5.3719,56.0,4.0,2.5,0.9258,20.0,7.0,2.7143,1.7289,38.0,13.0,4.5,3.44,45.0,13.0,6.6667,4.0649,100.0
15.0,26.0,70.0,40.0,16.0,37.0,14.0,73.0,7.0,3.0,2.5495,15.0,6.0,2.8889,1.7638,26.0,16.0,5.3846,4.8052,70.0,8.0,5.0,2.1381,40.0,4.0,3.2,1.0954,16.0,8.0,3.3636,2.7667,37.0,9.0,2.8,3.4928,14.0,12.0,5.6154,4.134,73.0
36.0,58.0,58.0,65.0,12.0,41.0,93.0,148.0,13.0,4.5,3.8173,36.0,12.0,4.8333,3.9505,58.0,13.0,4.8333,4.4687,58.0,19.0,8.125,6.2892,65.0,4.0,2.4,0.8944,12.0,7.0,3.4167,1.832,41.0,16.0,9.3,5.4782,93.0,22.0,9.25,7.1227,148.0
11.0,19.0,60.0,76.0,26.0,48.0,50.0,115.0,4.0,2.75,0.9574,11.0,6.0,2.7143,1.8898,19.0,19.0,6.0,5.3955,60.0,18.0,7.6,5.0596,76.0,6.0,3.7143,1.3801,26.0,10.0,4.0,2.4863,48.0,10.0,4.5455,3.1421,50.0,19.0,8.2143,5.041,115.0
