back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
32.0,37.0,0.0,42.0,6.0,110.0,100.0,97.0
22.0,45.0,0.0,22.0,17.0,107.0,98.0,93.0
64.0,52.0,0.0,56.0,16.0,125.0,130.0,147.0
40.0,38.0,0.0,60.0,10.0,116.0,117.0,129.0
22.0,30.0,0.0,14.0,4.0,30.0,24.0,127.0
2.0,4.0,0.0,12.0,2.0,78.0,94.0,147.0
15.0,18.0,0.0,12.0,7.0,112.0,134.0,146.0
0.0,15.0,0.0,1.0,0.0,110.0,95.0,147.0
5.0,1.0,0.0,7.0,9.0,116.0,93.0,121.0
3.0,0.0,0.0,3.0,2.0,142.0,125.0,189.0
18.0,0.0,0.0,26.0,5.0,108.0,96.0,142.0
5.0,0.0,0.0,3.0,1.0,113.0,118.0,132.0
41.0,0.0,0.0,43.0,29.0,134.0,138.0,141.0
29.0,21.0,0.0,32.0,12.0,104.0,107.0,145.0
16.0,44.0,0.0,36.0,6.0,111.0,136.0,113.0
26.0,37.0,0.0,40.0,30.0,105.0,109.0,101.0
36.0,51.0,0.0,38.0,4.0,92.0,106.0,113.0
18.0,48.0,0.0,52.0,6.0,86.0,91.0,110.0
37.0,52.0,0.0,38.0,4.0,77.0,97.0,130.0
40.0,27.0,0.0,36.0,8.0,63.0,86.0,101.0
30.0,43.0,0.0,42.0,6.0,121.0,78.0,116.0
22.0,34.0,0.0,40.0,4.0,73.0,60.0,129.0
15.0,29.0,0.0,38.0,18.0,116.0,68.0,105.0
24.0,51.0,0.0,32.0,2.0,88.0,89.0,113.0
24.0,54.0,0.0,34.0,14.0,98.0,78.0,128.0
26.0,24.0,0.0,31.0,8.0,74.0,71.0,125.0
34.0,46.0,0.0,48.0,14.0,97.0,81.0,136.0
32.0,33.0,0.0,28.0,16.0,105.0,85.0,127.0
32.0,72.0,0.0,36.0,4.0,112.0,82.0,137.0
22.0,26.0,0.0,26.0,10.0,88.0,75.0,90.0
28.0,33.0,0.0,58.0,8.0,110.0,110.0,124.0
44.0,48.0,0.0,26.0,6.0,100.0,103.0,106.0
13.0,27.0,0.0,18.0,4.0,90.0,92.0,92.0
19.0,27.0,0.0,46.0,4.0,103.0,63.0,127.0
24.0,45.0,0.0,30.0,6.0,73.0,73.0,120.0
20.0,49.0,0.0,27.0,6.0,82.0,41.0,109.0
30.0,41.0,0.0,31.0,14.0,108.0,101.0,91.0
38.0,33.0,0.0,25.0,12.0,91.0,105.0,148.0
4.0,2.0,0.0,0.0,0.0,7.0,8.0,0.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
6.0,2.0,0.0,9.0,2.0,26.0,48.0,88.0
24.0,39.0,0.0,32.0,20.0,83.0,90.0,129.0
16.0,45.0,0.0,28.0,16.0,74.0,102.0,91.0
25.0,32.0,0.0,28.0,33.0,76.0,97.0,140.0
15.0,44.0,0.0,32.0,8.0,65.0,84.0,106.0
22.0,54.0,0.0,38.0,10.0,80.0,107.0,103.0
38.0,49.0,0.0,29.0,10.0,81.0,120.0,92.0
20.0,24.0,0.0,29.0,6.0,80.0,108.0,115.0
16.0,41.0,0.0,25.0,8.0,72.0,113.0,100.0
6.0,24.0,0.0,22.0,4.0,49.0,21.0,89.0
22.0,39.0,0.0,24.0,29.0,90.0,63.0,87.0
28.0,41.0,0.0,34.0,6.0,89.0,52.0,95.0
18.0,43.0,0.0,16.0,4.0,80.0,49.0,131.0
28.0,28.0,36.0,22.0,21.0,34.0,37.0,46.0
6.0,17.0,36.0,6.0,20.0,58.0,4.0,67.0
0.1481,2.2222,6.2593,0.1481,1.037,1.9259,1.8889,1.2222
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
2.0,5.0,24.0,5.0,10.0,29.0,0.0,33.0
10.0,19.0,49.0,9.0,18.0,55.0,1.0,64.0
8.0,14.0,49.0,18.0,12.0,60.0,2.0,61.0
10.0,26.0,58.0,23.0,26.0,51.0,8.0,74.0
4.0,20.0,47.0,28.0,16.0,45.0,0.0,58.0
12.0,25.0,62.0,24.0,10.0,25.0,4.0,46.0
2.0,18.0,64.0,7.0,19.0,36.0,2.0,52.0
10.0,21.0,57.0,28.0,16.0,64.0,0.0,62.0
6.0,15.0,47.0,26.0,16.0,37.0,0.0,58.0
2.0,19.0,53.0,0.0,17.0,46.0,0.0,60.0
14.0,25.0,72.0,9.0,30.0,60.0,0.0,61.0
6.0,15.0,44.0,8.0,14.0,30.0,1.0,36.0
6.0,12.0,50.0,6.0,10.0,35.0,0.0,51.0
11.0,5.0,6.0,67.0,12.0,21.0,71.0,40.0
8.0,64.0,64.0,40.0,51.0,79.0,106.0,79.0
14.0,21.0,32.0,34.0,24.0,41.0,111.0,125.0
18.0,33.0,50.0,20.0,24.0,43.0,82.0,98.0
8.0,14.0,12.0,30.0,22.0,39.0,88.0,82.0
7.0,20.0,43.0,62.0,38.0,62.0,128.0,134.0
0.0,34.0,32.0,44.0,46.0,55.0,114.0,119.0
4.0,17.0,37.0,38.0,27.0,42.0,77.0,54.0
0.0,6.0,14.0,2.0,2.0,7.0,19.0,8.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
14.0,0.0,1.0,20.0,17.0,27.0,48.0,30.0
4.0,28.0,43.0,38.0,51.0,43.0,130.0,96.0
33.0,25.0,29.0,48.0,24.0,36.0,104.0,100.0
4.0,29.0,31.0,26.0,22.0,48.0,125.0,70.0
10.0,19.0,29.0,54.0,17.0,31.0,145.0,69.0
17.0,23.0,24.0,26.0,23.0,44.0,112.0,110.0
0.0,18.0,19.0,48.0,20.0,30.0,79.0,42.0
15.0,14.0,33.0,22.0,39.0,38.0,100.0,66.0
17.0,14.0,54.0,97.0,37.0,71.0,200.0,126.0
8.0,14.0,120.0,8.0,31.0,48.0,45.0,22.0
50.0,11.0,50.0,42.0,56.0,86.0,107.0,84.0
32.0,1.0,8.0,70.0,8.0,188.0,199.0,186.0
101.0,1.0,0.0,136.0,37.0,144.0,209.0,185.0
6.0,0.0,19.0,13.0,4.0,21.0,42.0,24.0
3.0,7.0,26.0,42.0,14.0,30.0,61.0,19.0
7.0,22.0,28.0,22.0,12.0,27.0,63.0,21.0
4.0,35.0,36.0,30.0,25.0,38.0,88.0,35.0
8.0,34.0,55.0,48.0,23.0,46.0,71.0,13.0
4.0,27.0,52.0,32.0,13.0,37.0,58.0,26.0
0.0,18.0,25.0,10.0,61.0,72.0,83.0,67.0
0.0,60.0,93.0,12.0,119.0,154.0,124.0,123.0
0.0,47.0,107.0,12.0,76.0,135.0,115.0,93.0
0.0,46.0,67.0,6.0,106.0,130.0,130.0,116.0
0.0,47.0,70.0,0.0,78.0,110.0,144.0,99.0
0.0,48.0,86.0,10.0,116.0,155.0,142.0,144.0
0.0,69.0,77.0,4.0,120.0,149.0,127.0,125.0
0.0,56.0,126.0,20.0,100.0,150.0,115.0,102.0
0.0,46.0,132.0,14.0,78.0,135.0,116.0,106.0
0.0,48.0,103.0,16.0,60.0,124.0,76.0,76.0
0.0,52.0,124.0,21.0,84.0,156.0,108.0,146.0
0.0,36.0,67.0,0.0,88.0,105.0,122.0,83.0
0.0,46.0,108.0,12.0,112.0,138.0,128.0,125.0
0.0,59.0,102.0,10.0,124.0,163.0,115.0,145.0
0.0,52.0,106.0,15.0,112.0,175.0,154.0,146.0
0.0,45.0,115.0,14.0,52.0,110.0,64.0,75.0
0.0,40.0,129.0,6.0,77.0,114.0,101.0,82.0
0.0,61.0,120.0,9.0,31.0,116.0,82.0,71.0
0.0,33.0,71.0,14.0,50.0,122.0,115.0,106.0
0.0,33.0,94.0,8.0,76.0,107.0,101.0,82.0
0.0,34.0,105.0,14.0,64.0,135.0,98.0,101.0
0.0,55.0,98.0,12.0,82.0,139.0,105.0,120.0
0.0,47.0,139.0,14.0,82.0,128.0,103.0,84.0
0.0,33.0,106.0,18.0,88.0,118.0,109.0,106.0
0.0,35.0,100.0,0.0,86.0,116.0,103.0,98.0
0.0,34.0,115.0,8.0,110.0,113.0,103.0,108.0
0.0,33.0,76.0,6.0,46.0,78.0,50.0,41.0
0.0,47.0,94.0,6.0,83.0,133.0,110.0,123.0
0.0,50.0,99.0,16.0,92.0,162.0,133.0,142.0
0.0,36.0,90.0,12.0,90.0,109.0,96.0,96.0
0.0,57.0,108.0,12.0,102.0,117.0,116.0,94.0
0.0,27.0,114.0,6.0,74.0,121.0,122.0,98.0
0.0,32.0,58.0,0.0,68.0,96.0,118.0,119.0
0.0,39.0,92.0,12.0,118.0,129.0,138.0,82.0
0.0,50.0,96.0,12.0,118.0,143.0,123.0,120.0
0.0,46.0,86.0,8.0,84.0,159.0,119.0,148.0
0.0,46.0,100.0,8.0,91.0,125.0,96.0,102.0
0.0,48.0,96.0,16.0,80.0,143.0,128.0,133.0
0.0,3.0,19.0,0.0,16.0,15.0,16.0,13.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
0.0,10.0,9.0,4.0,50.0,50.0,62.0,65.0
0.0,30.0,98.0,8.0,48.0,94.0,61.0,84.0
0.0,46.0,136.0,20.0,96.0,143.0,108.0,114.0
0.0,44.0,90.0,12.0,72.0,143.0,102.0,120.0
0.0,61.0,111.0,25.0,48.0,149.0,97.0,97.0
0.0,35.0,72.0,0.0,88.0,102.0,100.0,103.0
0.0,45.0,71.0,0.0,78.0,134.0,145.0,107.0
0.0,31.0,94.0,6.0,64.0,106.0,59.0,90.0
0.0,30.0,94.0,7.0,90.0,134.0,105.0,119.0
0.0,31.0,89.0,0.0,100.0,109.0,100.0,114.0
0.0,38.0,94.0,11.0,64.0,108.0,64.0,88.0
0.0,43.0,86.0,12.0,136.0,141.0,124.0,102.0
0.0,36.0,75.0,0.0,108.0,120.0,112.0,100.0
26.0,34.0,45.0,72.0,28.0,85.0,102.0,149.0
22.0,71.0,52.0,92.0,24.0,94.0,124.0,124.0
6.0,42.0,62.0,74.0,28.0,103.0,98.0,108.0
8.0,51.0,69.0,72.0,29.0,88.0,96.0,111.0
6.0,63.0,55.0,98.0,14.0,93.0,125.0,104.0
4.0,43.0,58.0,76.0,31.0,91.0,91.0,106.0
10.0,37.0,55.0,62.0,22.0,97.0,123.0,132.0
14.0,53.0,85.0,76.0,18.0,104.0,106.0,123.0
6.0,15.0,22.0,12.0,4.0,22.0,23.0,35.0
6.0,40.0,37.0,70.0,30.0,115.0,148.0,259.0
4.0,33.0,47.0,82.0,14.0,50.0,83.0,107.0
4.0,37.0,54.0,62.0,27.0,67.0,109.0,105.0
0.0,36.0,42.0,80.0,6.0,59.0,97.0,141.0
6.0,48.0,47.0,108.0,24.0,71.0,118.0,143.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
4.0,15.0,28.0,18.0,10.0,20.0,18.0,17.0
4.0,42.0,41.0,64.0,18.0,56.0,69.0,134.0
6.0,46.0,73.0,48.0,31.0,71.0,64.0,92.0
8.0,34.0,48.0,50.0,14.0,66.0,90.0,98.0
6.0,29.0,33.0,68.0,36.0,69.0,100.0,113.0
2.0,33.0,37.0,32.0,8.0,26.0,26.0,32.0
4.0,51.0,53.0,66.0,4.0,71.0,129.0,83.0
4.0,42.0,34.0,102.0,14.0,53.0,84.0,97.0
4.0,40.0,48.0,70.0,14.0,64.0,109.0,91.0
4.0,49.0,44.0,96.0,14.0,74.0,111.0,90.0
6.0,45.0,63.0,60.0,30.0,65.0,90.0,81.0
2.0,42.0,62.0,64.0,41.0,91.0,113.0,114.0
4.0,34.0,70.0,56.0,35.0,60.0,53.0,75.0
39.0,17.0,24.0,64.0,12.0,83.0,60.0,66.0
0.0,36.0,68.0,26.0,0.0,66.0,62.0,44.0
0.0,37.0,99.0,30.0,20.0,86.0,68.0,65.0
0.0,42.0,89.0,48.0,16.0,65.0,56.0,58.0
0.0,56.0,92.0,22.0,7.0,61.0,56.0,49.0
0.0,20.0,51.0,54.0,22.0,90.0,82.0,69.0
0.0,54.0,66.0,26.0,25.0,106.0,89.0,81.0
0.0,36.0,81.0,49.0,14.0,84.0,85.0,64.0
0.0,34.0,63.0,64.0,18.0,100.0,102.0,72.0
0.0,27.0,52.0,54.0,11.0,85.0,77.0,60.0
0.0,34.0,73.0,30.0,10.0,54.0,55.0,40.0
0.0,38.0,57.0,28.0,18.0,73.0,73.0,52.0
0.0,29.0,51.0,56.0,16.0,90.0,98.0,65.0
0.0,36.0,76.0,28.0,16.0,86.0,83.0,54.0
0.0,25.0,56.0,30.0,8.0,61.0,92.0,32.0
0.0,32.0,57.0,62.0,16.0,96.0,89.0,49.0
0.0,27.0,50.0,60.0,29.0,83.0,88.0,86.0
0.0,29.0,42.0,42.0,4.0,66.0,62.0,48.0
0.0,34.0,51.0,48.0,20.0,101.0,99.0,59.0
0.0,43.0,53.0,60.0,40.0,121.0,120.0,62.0
0.0,31.0,61.0,54.0,10.0,117.0,106.0,74.0
0.0,40.0,53.0,62.0,200.0,168.0,141.0,125.0
0.0,44.0,54.0,40.0,22.0,102.0,92.0,73.0
0.0,39.0,59.0,48.0,14.0,81.0,74.0,62.0
0.0,33.0,43.0,30.0,19.0,72.0,62.0,76.0
0.0,37.0,64.0,38.0,10.0,91.0,87.0,43.0
0.0,35.0,62.0,42.0,15.0,90.0,87.0,63.0
0.0,24.0,46.0,44.0,35.0,109.0,102.0,65.0
0.0,35.0,54.0,60.0,29.0,104.0,107.0,60.0
0.0,36.0,52.0,70.0,31.0,108.0,91.0,76.0
0.0,21.0,40.0,46.0,9.0,69.0,63.0,56.0
0.0,22.0,33.0,32.0,27.0,66.0,59.0,54.0
0.0,22.0,37.0,82.0,23.0,85.0,99.0,58.0
0.0,49.0,50.0,53.0,40.0,107.0,102.0,64.0
0.0,31.0,42.0,48.0,14.0,84.0,70.0,55.0
0.0,36.0,49.0,56.0,58.0,124.0,108.0,61.0
0.0,26.0,49.0,62.0,30.0,128.0,136.0,70.0
0.0,20.0,41.0,68.0,17.0,111.0,110.0,73.0
0.0,15.0,27.0,28.0,5.0,56.0,54.0,39.0
0.0,34.0,37.0,52.0,15.0,100.0,94.0,69.0
0.0,37.0,50.0,40.0,25.0,78.0,65.0,50.0
0.0,38.0,55.0,72.0,16.0,114.0,114.0,75.0
0.0,39.0,49.0,110.0,26.0,138.0,127.0,116.0
0.0,48.0,53.0,89.0,33.0,145.0,148.0,83.0
0.0,40.0,50.0,66.0,27.0,100.0,93.0,70.0
0.0,55.0,50.0,90.0,16.0,111.0,99.0,73.0
0.0,42.0,64.0,65.0,53.0,166.0,129.0,129.0
0.0,67.0,75.0,54.0,33.0,125.0,106.0,67.0
0.0,38.0,81.0,38.0,35.0,114.0,119.0,75.0
0.0,18.0,39.0,24.0,7.0,52.0,44.0,28.0
0.0,30.0,49.0,46.0,14.0,112.0,96.0,60.0
0.0,5.0,7.0,36.0,17.0,66.0,72.0,41.0
0.0,35.0,35.0,62.0,27.0,83.0,58.0,62.0
0.0,24.0,35.0,34.0,17.0,111.0,114.0,61.0
0.0,44.0,55.0,58.0,36.0,93.0,82.0,46.0
0.0,44.0,42.0,59.0,32.0,101.0,86.0,68.0
0.0,48.0,69.0,44.0,6.0,66.0,48.0,40.0
0.0,43.0,69.0,38.0,10.0,85.0,80.0,77.0
0.0,34.0,62.0,50.0,20.0,116.0,109.0,65.0
0.0,37.0,50.0,34.0,20.0,82.0,94.0,29.0
0.0,42.0,58.0,38.0,51.0,107.0,96.0,59.0
0.0,32.0,47.0,26.0,11.0,50.0,49.0,23.0
0.0,35.0,56.0,50.0,98.0,127.0,127.0,62.0
0.0,31.0,51.0,44.0,23.0,78.0,72.0,0.0
21.0,23.0,18.0,70.0,23.0,54.0,91.0,58.0
22.0,34.0,46.0,58.0,51.0,123.0,181.0,120.0
6.0,30.0,35.0,62.0,28.0,75.0,82.0,67.0
12.0,26.0,35.0,68.0,26.0,92.0,143.0,88.0
0.0,30.0,49.0,56.0,28.0,54.0,55.0,42.0
4.0,34.0,50.0,58.0,50.0,78.0,101.0,44.0
10.0,34.0,51.0,84.0,58.0,79.0,98.0,46.0
6.0,28.0,24.0,38.0,26.0,47.0,48.0,15.0
6.0,36.0,39.0,74.0,36.0,73.0,115.0,33.0
4.0,29.0,31.0,117.0,45.0,113.0,151.0,115.0
2.0,49.0,35.0,64.0,40.0,99.0,98.0,63.0
16.0,43.0,29.0,58.0,44.0,64.0,85.0,30.0
4.0,38.0,43.0,64.0,34.0,72.0,91.0,38.0
2.0,26.0,17.0,114.0,38.0,65.0,104.0,55.0
4.0,44.0,37.0,56.0,48.0,77.0,78.0,58.0
8.0,31.0,17.0,60.0,49.0,92.0,125.0,94.0
6.0,29.0,31.0,62.0,25.0,52.0,67.0,28.0
12.0,26.0,27.0,52.0,40.0,96.0,114.0,45.0
4.0,16.0,24.0,22.0,18.0,30.0,21.0,5.0
0.0,9.0,0.0,16.0,8.0,12.0,10.0,2.0
2.0,15.0,7.0,66.0,24.0,56.0,63.0,32.0
0.0,46.0,28.0,116.0,38.0,114.0,133.0,59.0
4.0,28.0,48.0,87.0,48.0,101.0,115.0,49.0
0.0,32.0,28.0,86.0,29.0,70.0,69.0,50.0
0.0,48.0,42.0,92.0,36.0,103.0,149.0,46.0
2.0,26.0,36.0,45.0,38.0,45.0,47.0,30.0
0.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
7.0,13.0,12.0,63.0,29.0,64.0,94.0,69.0
0.0,23.0,29.0,67.0,36.0,76.0,111.0,108.0
0.0,30.0,44.0,66.0,52.0,76.0,65.0,58.0
0.0,27.0,35.0,75.0,46.0,88.0,97.0,115.0
4.0,31.0,32.0,36.0,48.0,97.0,84.0,98.0
12.0,30.0,33.0,40.0,18.0,61.0,69.0,30.0
5.0,31.0,30.0,72.0,30.0,60.0,83.0,55.0
10.0,41.0,69.0,91.0,32.0,123.0,148.0,113.0
2.0,38.0,32.0,114.0,63.0,106.0,131.0,81.0
2.0,25.0,16.0,38.0,26.0,30.0,26.0,8.0
0.0,4.0,0.0,2.0,6.0,5.0,2.0,0.0
0.0,7.0,0.0,6.0,8.0,10.0,6.0,0.0
0.0,9.0,0.0,0.0,8.0,5.0,0.0,0.0
26.0,21.0,37.0,37.0,22.0,91.0,70.0,80.0
16.0,61.0,82.0,55.0,29.0,74.0,71.0,28.0
24.0,72.0,101.0,60.0,46.0,102.0,71.0,89.0
24.0,58.0,85.0,100.0,30.0,99.0,102.0,64.0
56.0,75.0,89.0,74.0,30.0,117.0,80.0,51.0
23.0,62.0,91.0,58.0,22.0,84.0,24.0,62.0
46.0,78.0,94.0,62.0,26.0,112.0,29.0,74.0
8.0,50.0,74.0,64.0,12.0,47.0,31.0,21.0
12.0,58.0,67.0,56.0,28.0,74.0,80.0,31.0
16.0,108.0,81.0,68.0,28.0,128.0,99.0,69.0
24.0,65.0,74.0,86.0,24.0,88.0,51.0,77.0
13.0,87.0,108.0,32.0,42.0,99.0,50.0,62.0
9.0,72.0,87.0,26.0,16.0,61.0,35.0,37.0
28.0,65.0,71.0,66.0,16.0,95.0,87.0,60.0
36.0,78.0,84.0,88.0,32.0,133.0,90.0,69.0
23.0,70.0,96.0,72.0,32.0,97.0,88.0,51.0
20.0,65.0,69.0,49.0,24.0,80.0,62.0,59.0
16.0,71.0,75.0,88.0,26.0,108.0,90.0,69.0
18.0,55.0,82.0,30.0,24.0,116.0,75.0,119.0
5.0,58.0,73.0,68.0,20.0,82.0,57.0,37.0
46.0,54.0,98.0,84.0,24.0,86.0,86.0,54.0
46.0,54.0,65.0,44.0,21.0,89.0,58.0,56.0
4.0,48.0,54.0,90.0,18.0,59.0,63.0,33.0
6.0,66.0,67.0,58.0,28.0,92.0,68.0,92.0
25.0,58.0,54.0,53.0,9.0,83.0,39.0,65.0
17.0,64.0,80.0,47.0,30.0,84.0,25.0,64.0
4.0,60.0,74.0,46.0,12.0,48.0,29.0,25.0
36.0,65.0,79.0,87.0,38.0,107.0,59.0,56.0
62.0,77.0,100.0,54.0,23.0,99.0,60.0,67.0
25.0,61.0,82.0,82.0,28.0,116.0,106.0,49.0
29.0,77.0,101.0,76.0,34.0,120.0,107.0,63.0
52.0,85.0,81.0,86.0,22.0,111.0,129.0,88.0
12.0,70.0,85.0,61.0,42.0,129.0,79.0,88.0
4.0,71.0,86.0,77.0,22.0,80.0,70.0,51.0
16.0,61.0,65.0,74.0,20.0,90.0,105.0,72.0
26.0,60.0,84.0,88.0,27.0,81.0,75.0,32.0
24.0,72.0,87.0,54.0,36.0,89.0,87.0,53.0
40.0,74.0,96.0,74.0,28.0,95.0,82.0,43.0
14.0,62.0,90.0,59.0,24.0,86.0,69.0,74.0
24.0,75.0,78.0,32.0,34.0,70.0,35.0,43.0
15.0,58.0,84.0,58.0,22.0,76.0,61.0,42.0
52.0,60.0,80.0,61.0,18.0,101.0,98.0,68.0
50.0,65.0,94.0,67.0,54.0,136.0,94.0,75.0
10.0,77.0,90.0,62.0,26.0,99.0,107.0,32.0
22.0,67.0,96.0,50.0,46.0,125.0,90.0,89.0
12.0,51.0,100.0,96.0,30.0,133.0,134.0,50.0
17.0,77.0,96.0,74.0,28.0,119.0,113.0,70.0
20.0,29.0,31.0,50.0,28.0,57.0,66.0,25.0
12.0,68.0,92.0,81.0,22.0,129.0,75.0,80.0
12.0,60.0,69.0,85.0,26.0,74.0,109.0,38.0
23.0,54.0,84.0,64.0,36.0,73.0,82.0,70.0
10.0,92.0,85.0,84.0,24.0,91.0,105.0,65.0
59.0,70.0,86.0,80.0,52.0,110.0,113.0,116.0
8.0,56.0,88.0,78.0,18.0,61.0,45.0,25.0
37.0,98.0,94.0,37.0,30.0,114.0,98.0,77.0
26.0,67.0,75.0,79.0,33.0,112.0,113.0,73.0
10.0,67.0,76.0,97.0,36.0,82.0,81.0,35.0
21.0,68.0,71.0,82.0,37.0,128.0,103.0,57.0
18.0,81.0,118.0,78.0,36.0,101.0,81.0,45.0
41.0,50.0,96.0,68.0,22.0,106.0,111.0,81.0
21.0,15.0,12.0,22.0,15.0,42.0,38.0,54.0
15.0,40.0,42.0,80.0,4.0,150.0,106.0,107.0
19.0,27.0,37.0,46.0,33.0,108.0,0.0,36.0
35.0,34.0,45.0,40.0,12.0,99.0,0.0,36.0
56.0,38.0,32.0,60.0,8.0,120.0,0.0,41.0
63.0,44.0,73.0,56.0,10.0,144.0,2.0,49.0
27.0,20.0,27.0,44.0,4.0,79.0,0.0,32.0
18.0,26.0,23.0,12.0,4.0,40.0,0.0,4.0
10.0,15.0,21.0,39.0,8.0,68.0,58.0,35.0
49.0,29.0,35.0,45.0,12.0,96.0,106.0,41.0
44.0,36.0,50.0,60.0,10.0,102.0,78.0,42.0
44.0,30.0,48.0,56.0,4.0,140.0,149.0,43.0
29.0,32.0,40.0,30.0,21.0,92.0,76.0,46.0
16.0,43.0,36.0,64.0,6.0,126.0,89.0,66.0
22.0,42.0,42.0,78.0,4.0,131.0,0.0,84.0
27.0,38.0,54.0,44.0,4.0,126.0,0.0,51.0
44.0,34.0,36.0,74.0,22.0,106.0,0.0,42.0
33.0,29.0,35.0,30.0,10.0,75.0,0.0,32.0
17.0,24.0,30.0,28.0,8.0,52.0,0.0,23.0
60.0,44.0,35.0,70.0,12.0,115.0,0.0,42.0
48.0,38.0,52.0,56.0,10.0,140.0,0.0,59.0
76.0,22.0,31.0,46.0,16.0,103.0,0.0,50.0
31.0,37.0,47.0,66.0,10.0,108.0,0.0,34.0
28.0,27.0,50.0,62.0,10.0,131.0,0.0,58.0
52.0,35.0,41.0,67.0,14.0,111.0,0.0,55.0
46.0,34.0,30.0,58.0,2.0,89.0,0.0,43.0
56.0,24.0,46.0,30.0,8.0,57.0,12.0,31.0
38.0,19.0,31.0,55.0,6.0,64.0,107.0,38.0
85.0,46.0,29.0,54.0,2.0,135.0,117.0,56.0
60.0,35.0,38.0,60.0,12.0,99.0,111.0,30.0
12.0,26.0,39.0,28.0,2.0,68.0,65.0,28.0
22.0,25.0,45.0,39.0,14.0,100.0,80.0,41.0
62.0,23.0,29.0,83.0,8.0,79.0,87.0,44.0
33.0,38.0,43.0,80.0,4.0,148.0,98.0,49.0
20.0,31.0,54.0,33.0,4.0,97.0,22.0,41.0
39.0,39.0,43.0,28.0,6.0,102.0,75.0,35.0
36.0,28.0,48.0,38.0,6.0,96.0,73.0,24.0
37.0,31.0,35.0,38.0,18.0,134.0,74.0,41.0
43.0,36.0,42.0,48.0,8.0,125.0,90.0,34.0
31.0,34.0,40.0,32.0,10.0,123.0,84.0,47.0
23.0,44.0,51.0,52.0,7.0,114.0,99.0,50.0
51.0,34.0,41.0,74.0,6.0,114.0,141.0,51.0
26.0,33.0,38.0,55.0,10.0,94.0,82.0,63.0
14.0,22.0,27.0,28.0,4.0,50.0,49.0,32.0
17.0,17.0,25.0,36.0,10.0,33.0,40.0,3.0
20.0,27.0,36.0,46.0,4.0,83.0,79.0,29.0
8.0,39.0,45.0,38.0,6.0,105.0,114.0,53.0
17.0,36.0,63.0,70.0,6.0,119.0,140.0,47.0
28.0,31.0,34.0,38.0,12.0,68.0,79.0,43.0
35.0,31.0,34.0,56.0,4.0,88.0,144.0,41.0
28.0,22.0,35.0,38.0,10.0,73.0,86.0,41.0
29.0,33.0,35.0,50.0,8.0,90.0,88.0,36.0
22.0,28.0,26.0,60.0,16.0,102.0,99.0,30.0
20.0,29.0,32.0,36.0,6.0,71.0,71.0,39.0
12.0,25.0,28.0,41.0,6.0,51.0,43.0,31.0
9.0,32.0,41.0,46.0,10.0,95.0,103.0,45.0
27.0,29.0,32.0,28.0,8.0,114.0,0.0,50.0
27.0,25.0,32.0,53.0,8.0,83.0,0.0,41.0
38.0,37.0,47.0,46.0,14.0,104.0,54.0,31.0
34.0,40.0,46.0,46.0,12.0,113.0,124.0,38.0
31.0,30.0,57.0,62.0,14.0,130.0,124.0,32.0
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476
5.0,8.0,14.0,6.0,2.0,18.0,44.0,26.0
26.0,14.0,20.0,44.0,12.0,59.0,52.0,34.0
23.0,26.0,0.0,34.0,12.0,55.0,76.0,35.0
28.0,32.0,0.0,50.0,8.0,75.0,86.0,30.0
22.0,19.0,0.0,42.0,2.0,84.0,84.0,42.0
6.0,18.0,0.0,34.0,8.0,66.0,74.0,32.0
18.0,30.0,0.0,52.0,0.0,72.0,86.0,54.0
14.0,31.0,0.0,38.0,6.0,93.0,104.0,46.0
11.0,22.0,0.0,39.0,3.0,55.0,52.0,30.0
19.3878,31.2653,54.2653,43.7143,23.3061,71.1224,80.5714,68.551
24.8039,31.9216,49.4902,39.8431,23.4118,69.2549,77.4314,70.7255
24.0,16.0,27.0,18.0,25.0,0.0,36.0,111.0
12.0,17.0,49.0,36.0,22.0,10.0,59.0,127.0
78.0,43.0,65.0,46.0,30.0,87.0,93.0,197.0
16.0,19.0,44.0,43.0,30.0,65.0,49.0,183.0
10.0,30.0,63.0,50.0,46.0,80.0,85.0,174.0
26.0,19.0,59.0,44.0,38.0,68.0,72.0,204.0
42.0,20.0,52.0,42.0,47.0,83.0,81.0,225.0
92.0,23.0,62.0,118.0,58.0,96.0,149.0,167.0
13.0,13.0,35.0,46.0,18.0,43.0,51.0,86.0
36.0,18.0,53.0,112.0,38.0,86.0,141.0,152.0
8.0,17.0,44.0,108.0,42.0,64.0,114.0,175.0
14.0,26.0,65.0,98.0,20.0,60.0,99.0,149.0
28.0,21.0,54.0,98.0,22.0,62.0,114.0,188.0
33.0,21.0,42.0,114.0,34.0,71.0,130.0,177.0
