back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0.0,2.0,0.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,1.4744,12.0,2.0,0.0833,0.4082,2.0,6.0,0.4167,1.3486,10.0
18.0,30.0,16.0,14.0,12.0,67.0,66.0,44.0,10.0,0.75,2.3266,18.0,13.0,1.25,3.0822,30.0,7.0,0.6667,1.7856,16.0,8.0,0.5833,1.8158,14.0,4.0,0.5,1.1795,12.0,20.0,2.7917,5.8233,67.0,14.0,2.75,5.1012,66.0,13.0,1.8333,3.9526,44.0
14.0,1.0,8.0,14.0,0.0,38.0,29.0,65.0,8.0,0.5833,1.9982,14.0,1.0,0.0417,0.2041,1.0,8.0,0.3333,1.633,8.0,8.0,0.5833,1.8158,14.0,0.0,0.0,0.0,0.0,9.0,1.5833,3.0633,38.0,14.0,1.2083,3.1065,29.0,14.0,2.7083,5.0172,65.0
2.0,6.0,12.0,8.0,20.0,62.0,36.0,82.0,2.0,0.0833,0.4082,2.0,3.0,0.25,0.7372,6.0,9.0,0.5,1.865,12.0,6.0,0.3333,1.274,8.0,6.0,0.8333,1.8572,20.0,19.0,2.5833,5.1323,62.0,12.0,1.5,3.5386,36.0,22.0,3.4167,6.4127,82.0
0.0,0.0,5.0,6.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2083,0.833,5.0,6.0,0.25,1.2247,6.0,0.0,0.0,0.0,0.0,4.0,0.3333,1.0072,8.0,4.0,0.25,0.8969,6.0,3.0,0.25,0.7372,6.0
4.0,3.0,5.0,2.0,6.0,16.0,7.0,25.0,4.0,0.1667,0.8165,4.0,3.0,0.125,0.6124,3.0,5.0,0.2083,1.0206,5.0,2.0,0.0833,0.4082,2.0,4.0,0.25,0.8969,6.0,5.0,0.6667,1.4039,16.0,2.0,0.2917,0.6903,7.0,11.0,1.0417,2.4756,25.0
6.0,7.0,22.0,18.0,14.0,32.0,19.0,33.0,6.0,0.25,1.2247,6.0,3.0,0.2917,0.8065,7.0,10.0,0.9167,2.5862,22.0,10.0,0.75,2.1919,18.0,8.0,0.5833,1.8158,14.0,16.0,1.3333,3.6673,32.0,8.0,0.7917,2.0212,19.0,15.0,1.375,3.854,33.0
0.0,13.0,27.0,12.0,16.0,42.0,29.0,42.0,0.0,0.0,0.0,0.0,7.0,0.5417,1.6413,13.0,9.0,1.125,2.5076,27.0,10.0,0.5,2.0642,12.0,6.0,0.6667,1.7611,16.0,14.0,1.75,3.5783,42.0,14.0,1.2083,3.0214,29.0,11.0,1.75,3.404,42.0
0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.4484,3.0,2.0,0.0833,0.4082,2.0,2.0,0.125,0.4484,3.0
4.0,4.0,16.0,6.0,16.0,41.0,30.0,43.0,4.0,0.1667,0.8165,4.0,2.0,0.1667,0.4815,4.0,11.0,0.6667,2.3529,16.0,6.0,0.25,1.2247,6.0,8.0,0.6667,1.8337,16.0,16.0,1.7083,3.9395,41.0,14.0,1.25,3.4421,30.0,11.0,1.7917,3.349,43.0
8.0,11.0,20.0,20.0,22.0,45.0,34.0,49.0,6.0,0.3333,1.274,8.0,7.0,0.4583,1.503,11.0,10.0,0.8333,2.4257,20.0,6.0,0.8333,1.7611,20.0,10.0,0.9167,2.4302,22.0,13.0,1.875,3.9925,45.0,14.0,1.4167,3.3997,34.0,19.0,2.0417,4.9824,49.0
18.0,15.0,12.0,14.0,36.0,103.0,101.0,86.0,10.0,0.75,2.4361,18.0,9.0,0.625,2.0602,15.0,9.0,0.5,1.9111,12.0,6.0,0.5833,1.5012,14.0,18.0,1.5,4.2221,36.0,23.0,4.2917,8.1799,103.0,29.0,4.2083,8.5363,101.0,22.0,3.5833,6.801,86.0
0.0,6.0,8.0,2.0,0.0,22.0,10.0,20.0,0.0,0.0,0.0,0.0,6.0,0.25,1.2247,6.0,4.0,0.3333,1.1293,8.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,8.0,0.9167,2.3015,22.0,4.0,0.4167,1.1765,10.0,8.0,0.8333,2.1803,20.0
1.0,26.0,23.0,20.0,4.0,53.0,34.0,43.0,1.0,0.0417,0.2041,1.0,9.0,1.0833,2.4657,26.0,19.0,0.9583,3.8727,23.0,8.0,0.8333,2.3529,20.0,2.0,0.1667,0.5647,4.0,15.0,2.2083,4.653,53.0,14.0,1.4167,3.5005,34.0,13.0,1.7917,3.8333,43.0
7.0,16.0,15.0,48.0,14.0,92.0,73.0,70.0,6.0,0.2917,1.2329,7.0,10.0,0.6667,2.1602,16.0,6.0,0.625,1.7147,15.0,16.0,2.0,4.3738,48.0,6.0,0.5833,1.5012,14.0,25.0,3.8333,7.293,92.0,21.0,3.0417,5.8271,73.0,19.0,2.9167,5.8154,70.0
25.0,10.0,11.0,22.0,22.0,79.0,64.0,72.0,14.0,1.0417,3.0142,25.0,5.0,0.4167,1.4116,10.0,10.0,0.4583,2.0426,11.0,6.0,0.9167,1.9542,22.0,10.0,0.9167,2.3015,22.0,19.0,3.2917,6.3141,79.0,20.0,2.6667,5.6466,64.0,17.0,3.0,5.6799,72.0
0.0,0.0,4.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1667,0.637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333,0.8165,8.0,1.0,0.0417,0.2041,1.0,3.0,0.3333,0.8165,8.0
5.0,26.0,22.0,20.0,8.0,34.0,26.0,33.0,4.0,0.2083,0.833,5.0,9.0,1.0833,2.5862,26.0,14.0,0.9167,3.0633,22.0,10.0,0.8333,2.4257,20.0,4.0,0.3333,0.9631,8.0,11.0,1.4167,3.2292,34.0,8.0,1.0833,2.448,26.0,14.0,1.375,3.3727,33.0
6.0,13.0,17.0,26.0,22.0,60.0,51.0,52.0,4.0,0.25,0.8969,6.0,10.0,0.5417,2.0637,13.0,9.0,0.7083,2.0319,17.0,14.0,1.0833,3.2292,26.0,12.0,0.9167,2.888,22.0,16.0,2.5,5.0905,60.0,12.0,2.125,4.327,51.0,14.0,2.1667,4.498,52.0
20.0,13.0,8.0,16.0,18.0,78.0,54.0,82.0,11.0,0.8333,2.3344,20.0,10.0,0.5417,2.1055,13.0,3.0,0.3333,0.8165,8.0,10.0,0.6667,2.1803,16.0,8.0,0.75,1.9393,18.0,18.0,3.25,6.1095,78.0,16.0,2.25,4.702,54.0,18.0,3.4167,6.3719,82.0
0.0,7.0,1.0,0.0,0.0,14.0,3.0,11.0,0.0,0.0,0.0,0.0,4.0,0.2917,0.9079,7.0,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5833,1.3805,14.0,2.0,0.125,0.4484,3.0,4.0,0.4583,1.1413,11.0
5.0,34.0,28.0,28.0,28.0,65.0,50.0,69.0,3.0,0.2083,0.658,5.0,11.0,1.4167,3.1611,34.0,12.0,1.1667,3.2925,28.0,12.0,1.1667,3.1714,28.0,10.0,1.1667,2.9439,28.0,16.0,2.7083,5.1708,65.0,16.0,2.0833,4.4518,50.0,23.0,2.875,6.1028,69.0
13.0,1.0,6.0,26.0,18.0,49.0,34.0,46.0,8.0,0.5417,1.7189,13.0,1.0,0.0417,0.2041,1.0,4.0,0.25,0.8969,6.0,14.0,1.0833,3.2826,26.0,16.0,0.75,3.2737,18.0,24.0,2.0417,5.5363,49.0,17.0,1.4167,3.9444,34.0,18.0,1.9167,4.8537,46.0
20.0,9.0,17.0,22.0,16.0,64.0,56.0,74.0,8.0,0.8333,2.1803,20.0,7.0,0.375,1.439,9.0,6.0,0.7083,1.5174,17.0,12.0,0.9167,2.7649,22.0,8.0,0.6667,2.0144,16.0,15.0,2.6667,4.9402,64.0,17.0,2.3333,4.9314,56.0,22.0,3.0833,6.1426,74.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.2823,2.0,1.0,0.0417,0.2041,1.0,2.0,0.125,0.4484,3.0
5.0,28.0,12.0,32.0,20.0,74.0,45.0,47.0,3.0,0.2083,0.7211,5.0,6.0,1.1667,2.1803,28.0,9.0,0.5,1.865,12.0,18.0,1.3333,3.8523,32.0,6.0,0.8333,1.7611,20.0,20.0,3.0833,6.3171,74.0,18.0,1.875,4.8482,45.0,20.0,1.9583,4.9737,47.0
9.0,3.0,1.0,32.0,42.0,78.0,50.0,65.0,4.0,0.375,1.0555,9.0,1.0,0.125,0.3378,3.0,1.0,0.0417,0.2041,1.0,20.0,1.3333,4.198,32.0,14.0,1.75,4.0244,42.0,22.0,3.25,7.1824,78.0,18.0,2.0833,5.1323,50.0,20.0,2.7083,6.2726,65.0
10.0,11.0,14.0,18.0,18.0,69.0,52.0,75.0,4.0,0.4167,1.018,10.0,5.0,0.4583,1.2151,11.0,4.0,0.5833,1.2825,14.0,10.0,0.75,2.1919,18.0,6.0,0.75,1.6485,18.0,22.0,2.875,5.9513,69.0,18.0,2.1667,4.8154,52.0,17.0,3.125,5.728,75.0
0.0,3.0,4.0,2.0,2.0,18.0,8.0,17.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,2.0,0.1667,0.4815,4.0,2.0,0.0833,0.4082,2.0,2.0,0.0833,0.4082,2.0,12.0,0.75,2.5065,18.0,7.0,0.3333,1.4346,8.0,11.0,0.7083,2.3121,17.0
15.0,19.0,15.0,22.0,10.0,47.0,78.0,53.0,6.0,0.625,1.5829,15.0,9.0,0.7917,2.0426,19.0,10.0,0.625,2.1632,15.0,10.0,0.9167,2.339,22.0,4.0,0.4167,1.1389,10.0,15.0,1.9583,4.4378,47.0,20.0,3.25,6.6283,78.0,16.0,2.2083,4.8273,53.0
13.0,4.0,2.0,19.0,42.0,74.0,45.0,85.0,8.0,0.5417,1.7932,13.0,2.0,0.1667,0.4815,4.0,2.0,0.0833,0.4082,2.0,10.0,0.7917,2.377,19.0,18.0,1.75,4.131,42.0,18.0,3.0833,6.185,74.0,14.0,1.875,3.9266,45.0,21.0,3.5417,7.1322,85.0
2.0,10.0,6.0,17.0,16.0,63.0,48.0,68.0,2.0,0.0833,0.4082,2.0,8.0,0.4167,1.6396,10.0,3.0,0.25,0.7372,6.0,6.0,0.7083,1.6806,17.0,8.0,0.6667,1.8337,16.0,18.0,2.625,5.2487,63.0,16.0,2.0,4.2834,48.0,20.0,2.8333,5.5534,68.0
0.0,4.0,5.0,4.0,0.0,21.0,10.0,16.0,0.0,0.0,0.0,0.0,4.0,0.1667,0.8165,4.0,4.0,0.2083,0.833,5.0,4.0,0.1667,0.8165,4.0,0.0,0.0,0.0,0.0,9.0,0.875,2.4194,21.0,7.0,0.4167,1.5299,10.0,6.0,0.6667,1.8098,16.0
3.0,12.0,10.0,6.0,0.0,29.0,25.0,28.0,2.0,0.125,0.4484,3.0,5.0,0.5,1.3188,12.0,9.0,0.4167,1.8396,10.0,2.0,0.25,0.6757,6.0,0.0,0.0,0.0,0.0,10.0,1.2083,2.8434,29.0,8.0,1.0417,2.2161,25.0,16.0,1.1667,3.485,28.0
28.0,17.0,12.0,54.0,14.0,67.0,60.0,74.0,11.0,1.1667,2.7767,28.0,12.0,0.7083,2.5449,17.0,7.0,0.5,1.5036,12.0,22.0,2.25,5.6665,54.0,4.0,0.5833,1.2482,14.0,18.0,2.7917,5.4132,67.0,18.0,2.5,5.0562,60.0,21.0,3.0833,6.227,74.0
18.0,10.0,11.0,12.0,20.0,68.0,50.0,82.0,6.0,0.75,1.8474,18.0,8.0,0.4167,1.6396,10.0,6.0,0.4583,1.3181,11.0,8.0,0.5,1.7937,12.0,12.0,0.8333,2.5651,20.0,17.0,2.8333,5.4026,68.0,13.0,2.0833,4.159,50.0,18.0,3.4167,6.213,82.0
0.0,6.0,3.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,4.0,0.25,0.8969,6.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4583,1.2151,11.0,1.0,0.0417,0.2041,1.0,11.0,0.75,2.3637,18.0
2.0,34.0,14.0,28.0,16.0,56.0,47.0,55.0,2.0,0.0833,0.4082,2.0,16.0,1.4167,3.7523,34.0,7.0,0.5833,1.5581,14.0,12.0,1.1667,2.8233,28.0,8.0,0.6667,1.8337,16.0,18.0,2.3333,4.7151,56.0,21.0,1.9583,4.6577,47.0,17.0,2.2917,4.7226,55.0
6.0,11.0,13.0,20.0,34.0,86.0,54.0,60.0,4.0,0.25,0.8969,6.0,4.0,0.4583,1.1025,11.0,6.0,0.5417,1.3825,13.0,10.0,0.8333,2.2001,20.0,14.0,1.4167,3.5621,34.0,21.0,3.5833,7.5522,86.0,18.0,2.25,4.8834,54.0,15.0,2.5,5.3243,60.0
4.0,15.0,5.0,22.0,12.0,50.0,49.0,48.0,2.0,0.1667,0.5647,4.0,8.0,0.625,1.8133,15.0,3.0,0.2083,0.7211,5.0,8.0,0.9167,2.2051,22.0,6.0,0.5,1.4744,12.0,21.0,2.0833,4.8894,50.0,20.0,2.0417,5.1116,49.0,20.0,2.0,4.6718,48.0
0.0,5.0,2.0,0.0,0.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,0.2083,1.0206,5.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.847,6.0,1.0,0.0833,0.2823,2.0,6.0,0.2917,1.2329,7.0
10.0,15.0,12.0,10.0,19.0,34.0,20.0,37.0,8.0,0.4167,1.6659,10.0,5.0,0.625,1.4689,15.0,6.0,0.5,1.3831,12.0,4.0,0.4167,1.1765,10.0,11.0,0.7917,2.377,19.0,16.0,1.4167,3.6106,34.0,8.0,0.8333,2.0144,20.0,17.0,1.5417,4.2219,37.0
36.0,17.0,7.0,20.0,11.0,65.0,50.0,65.0,12.0,1.5,3.3622,36.0,8.0,0.7083,2.1362,17.0,3.0,0.2917,0.8065,7.0,12.0,0.8333,2.632,20.0,6.0,0.4583,1.3825,11.0,21.0,2.7083,5.6682,65.0,19.0,2.0833,4.6711,50.0,21.0,2.7083,5.7896,65.0
0.0,15.0,15.0,4.0,2.0,33.0,16.0,42.0,0.0,0.0,0.0,0.0,8.0,0.625,1.8133,15.0,10.0,0.625,2.0812,15.0,4.0,0.1667,0.8165,4.0,2.0,0.0833,0.4082,2.0,12.0,1.375,3.0901,33.0,5.0,0.6667,1.5228,16.0,15.0,1.75,3.948,42.0
0.0,3.0,2.0,0.0,0.0,12.0,4.0,24.0,0.0,0.0,0.0,0.0,2.0,0.125,0.4484,3.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.3188,12.0,3.0,0.1667,0.637,4.0,14.0,1.0,2.9635,24.0
1.0,24.0,8.0,24.0,12.0,63.0,36.0,62.0,1.0,0.0417,0.2041,1.0,9.0,1.0,2.4137,24.0,4.0,0.3333,0.9168,8.0,14.0,1.0,3.0072,24.0,10.0,0.5,2.0642,12.0,23.0,2.625,5.7846,63.0,15.0,1.5,3.6236,36.0,21.0,2.5833,5.6562,62.0
5.0,9.0,14.0,44.0,12.0,72.0,51.0,78.0,4.0,0.2083,0.833,5.0,5.0,0.375,1.1726,9.0,8.0,0.5833,1.7425,14.0,20.0,1.8333,5.1047,44.0,4.0,0.5,1.0632,12.0,20.0,3.0,5.8607,72.0,16.0,2.125,4.2253,51.0,17.0,3.25,6.0595,78.0
10.0,7.0,10.0,14.0,10.0,70.0,52.0,75.0,6.0,0.4167,1.4421,10.0,5.0,0.2917,1.0826,7.0,5.0,0.4167,1.1389,10.0,6.0,0.5833,1.6129,14.0,4.0,0.4167,1.018,10.0,17.0,2.9167,5.3154,70.0,16.0,2.1667,4.2495,52.0,20.0,3.125,5.9294,75.0
0.0,3.0,2.0,0.0,0.0,14.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.125,0.4484,3.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5833,1.316,14.0,2.0,0.125,0.4484,3.0,4.0,0.5,1.1795,12.0
2.0,20.0,21.0,20.0,16.0,70.0,47.0,73.0,2.0,0.0833,0.4082,2.0,6.0,0.8333,1.8572,20.0,18.0,0.875,3.6631,21.0,6.0,0.8333,1.9486,20.0,6.0,0.6667,1.633,16.0,16.0,2.9167,5.5319,70.0,12.0,1.9583,4.0269,47.0,21.0,3.0417,6.2518,73.0
2.0,8.0,3.0,6.0,16.0,60.0,42.0,86.0,2.0,0.0833,0.4082,2.0,4.0,0.3333,0.9631,8.0,2.0,0.125,0.4484,3.0,4.0,0.25,0.8969,6.0,6.0,0.6667,1.7362,16.0,16.0,2.5,5.275,60.0,13.0,1.75,3.9037,42.0,25.0,3.5833,7.4245,86.0
0.0,5.0,13.0,22.0,18.0,64.0,48.0,86.0,0.0,0.0,0.0,0.0,2.0,0.2083,0.5882,5.0,6.0,0.5417,1.4738,13.0,8.0,0.9167,2.3575,22.0,8.0,0.75,1.8474,18.0,15.0,2.6667,5.1132,64.0,13.0,2.0,4.054,48.0,26.0,3.5833,7.015,86.0
0.0,1.0,0.0,0.0,0.0,8.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333,0.8681,8.0,2.0,0.125,0.4484,3.0,14.0,0.9167,2.9328,22.0
3.0,21.0,16.0,12.0,10.0,41.0,28.0,28.0,2.0,0.125,0.4484,3.0,8.0,0.875,2.3464,21.0,15.0,0.6667,3.0598,16.0,4.0,0.5,1.2158,12.0,2.0,0.4167,0.8297,10.0,21.0,1.7083,4.6108,41.0,14.0,1.1667,3.074,28.0,12.0,1.1667,2.7767,28.0
1.0,3.0,4.0,8.0,16.0,41.0,25.0,39.0,1.0,0.0417,0.2041,1.0,3.0,0.125,0.6124,3.0,3.0,0.1667,0.637,4.0,8.0,0.3333,1.633,8.0,5.0,0.6667,1.5788,16.0,21.0,1.7083,4.9911,41.0,10.0,1.0417,2.805,25.0,18.0,1.625,4.576,39.0
4.0,9.0,8.0,22.0,8.0,70.0,48.0,72.0,2.0,0.1667,0.4815,4.0,5.0,0.375,1.1726,9.0,8.0,0.3333,1.633,8.0,6.0,0.9167,1.9542,22.0,4.0,0.3333,1.1293,8.0,16.0,2.9167,5.4845,70.0,17.0,2.0,4.3138,48.0,17.0,3.0,5.7785,72.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333,0.9631,8.0,0.0,0.0,0.0,0.0,4.0,0.375,1.0555,9.0
12.0,27.0,14.0,32.0,4.0,64.0,46.0,59.0,10.0,0.5,2.043,12.0,12.0,1.125,2.8332,27.0,11.0,0.5833,2.2442,14.0,12.0,1.3333,3.2123,32.0,2.0,0.1667,0.5647,4.0,19.0,2.6667,5.4904,64.0,16.0,1.9167,4.0745,46.0,19.0,2.4583,5.5087,59.0
16.0,3.0,4.0,26.0,8.0,72.0,49.0,69.0,8.0,0.6667,2.2586,16.0,2.0,0.125,0.4484,3.0,3.0,0.1667,0.637,4.0,10.0,1.0833,2.7013,26.0,4.0,0.3333,1.1293,8.0,21.0,3.0,6.2485,72.0,21.0,2.0417,4.8676,49.0,24.0,2.875,6.4154,69.0
10.0,17.0,17.0,12.0,6.0,63.0,43.0,69.0,7.0,0.4167,1.5299,10.0,8.0,0.7083,2.0104,17.0,14.0,0.7083,2.8663,17.0,4.0,0.5,1.2158,12.0,4.0,0.25,0.8969,6.0,19.0,2.625,5.8741,63.0,12.0,1.7917,3.7991,43.0,22.0,2.875,6.3814,69.0
0.0,3.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.0632,12.0,0.0,0.0,0.0,0.0,3.0,0.375,0.9237,9.0
0.0,41.0,14.0,6.0,16.0,83.0,42.0,61.0,0.0,0.0,0.0,0.0,15.0,1.7083,4.2984,41.0,10.0,0.5833,2.1042,14.0,4.0,0.25,0.8969,6.0,10.0,0.6667,2.3344,16.0,24.0,3.4583,7.6555,83.0,12.0,1.75,3.9809,42.0,20.0,2.5417,5.868,61.0
10.0,12.0,17.0,16.0,16.0,90.0,57.0,81.0,7.0,0.4167,1.5299,10.0,8.0,0.5,1.6681,12.0,8.0,0.7083,1.9886,17.0,8.0,0.6667,1.8337,16.0,8.0,0.6667,1.8337,16.0,19.0,3.75,6.8031,90.0,13.0,2.375,4.3119,57.0,20.0,3.375,6.3848,81.0
0.0,12.0,24.0,36.0,12.0,62.0,40.0,53.0,0.0,0.0,0.0,0.0,5.0,0.5,1.2511,12.0,11.0,1.0,2.5022,24.0,20.0,1.5,4.3439,36.0,6.0,0.5,1.3513,12.0,22.0,2.5833,6.3377,62.0,15.0,1.6667,4.1876,40.0,24.0,2.2083,5.6874,53.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,21.0,16.0,8.0,73.0,48.0,48.0,4.0,0.25,0.8969,6.0,12.0,1.5,3.5386,36.0,14.0,0.875,2.894,21.0,4.0,0.6667,1.3077,16.0,4.0,0.3333,0.9631,8.0,22.0,3.0417,6.4705,73.0,15.0,2.0,4.0325,48.0,16.0,2.0,4.5492,48.0
12.0,25.0,17.0,18.0,22.0,82.0,46.0,73.0,10.0,0.5,2.043,12.0,9.0,1.0417,2.2357,25.0,5.0,0.7083,1.5174,17.0,10.0,0.75,2.172,18.0,12.0,0.9167,2.5862,22.0,27.0,3.4167,7.3064,82.0,16.0,1.9167,4.138,46.0,20.0,3.0417,6.504,73.0
4.0,10.0,14.0,14.0,16.0,66.0,58.0,55.0,4.0,0.1667,0.8165,4.0,5.0,0.4167,1.2825,10.0,5.0,0.5833,1.4421,14.0,4.0,0.5833,1.3805,14.0,6.0,0.6667,1.633,16.0,21.0,2.75,6.0091,66.0,20.0,2.4167,5.524,58.0,15.0,2.2917,4.9298,55.0
0.0,3.0,7.0,0.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,6.0,0.2917,1.2329,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333,0.9631,8.0,1.0,0.0833,0.2823,2.0,3.0,0.2917,0.8587,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,8.0,8.0,8.0,43.0,25.0,35.0,0.0,0.0,0.0,0.0,6.0,0.3333,1.274,8.0,8.0,0.3333,1.633,8.0,4.0,0.3333,0.9631,8.0,4.0,0.3333,0.9631,8.0,21.0,1.7917,5.3404,43.0,11.0,1.0417,3.0285,25.0,20.0,1.4583,4.8721,35.0
12.0,15.0,14.0,12.0,20.0,69.0,44.0,74.0,6.0,0.5,1.3188,12.0,9.0,0.625,1.974,15.0,8.0,0.5833,1.6918,14.0,4.0,0.5,1.1795,12.0,10.0,0.8333,2.2001,20.0,16.0,2.875,5.613,69.0,11.0,1.8333,3.7494,44.0,17.0,3.0833,6.0283,74.0
0.0,3.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.4484,3.0,1.0,0.0833,0.2823,2.0,2.0,0.2083,0.5882,5.0
6.0,26.0,16.0,14.0,20.0,55.0,55.0,43.0,3.0,0.25,0.847,6.0,8.0,1.0833,2.3015,26.0,11.0,0.6667,2.2968,16.0,8.0,0.5833,1.9982,14.0,6.0,0.8333,1.7611,20.0,16.0,2.2917,4.7956,55.0,15.0,2.2917,4.9561,55.0,12.0,1.7917,3.6946,43.0
10.0,5.0,14.0,4.0,16.0,44.0,32.0,66.0,8.0,0.4167,1.6659,10.0,2.0,0.2083,0.5882,5.0,7.0,0.5833,1.7425,14.0,2.0,0.1667,0.5647,4.0,10.0,0.6667,2.099,16.0,15.0,1.8333,4.4689,44.0,14.0,1.3333,3.4093,32.0,20.0,2.75,6.3469,66.0
0.0,11.0,7.0,30.0,12.0,68.0,39.0,74.0,0.0,0.0,0.0,0.0,6.0,0.4583,1.3181,11.0,3.0,0.2917,0.7506,7.0,16.0,1.25,3.7213,30.0,4.0,0.5,1.3513,12.0,18.0,2.8333,5.5063,68.0,13.0,1.625,3.6572,39.0,18.0,3.0833,5.8601,74.0
0.0,2.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2083,0.509,5.0,0.0,0.0,0.0,0.0,2.0,0.25,0.6079,6.0
