id,day,quarter,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
ca44d,2019-06-10,06-12,1.0,13.0,26,4.0,0.0,8.0,13.0,13.0
ca44d,2019-06-10,12-18,1.0,8.0,8,2.0,0.0,10.0,11.0,23.0
ca44d,2019-06-10,18-24,6.0,11.0,10,16.0,4.0,20.0,22.0,18.0
ca44d,2019-06-11,00-06,0.0,1.0,3,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-11,06-12,1.0,15.0,18,6.0,2.0,7.0,9.0,10.0
ca44d,2019-06-11,12-18,3.0,12.0,10,6.0,0.0,15.0,24.0,21.0
ca44d,2019-06-11,18-24,6.0,8.0,11,12.0,0.0,22.0,23.0,22.0
ca44d,2019-06-12,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-12,06-12,1.0,12.0,15,6.0,0.0,6.0,12.0,4.0
ca44d,2019-06-12,12-18,5.0,12.0,12,6.0,2.0,20.0,22.0,33.0
ca44d,2019-06-12,18-24,14.0,11.0,17,10.0,2.0,27.0,20.0,23.0
ca44d,2019-06-13,00-06,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-13,06-12,6.0,11.0,22,8.0,11.0,13.0,18.0,20.0
ca44d,2019-06-13,12-18,14.0,8.0,10,8.0,6.0,14.0,27.0,25.0
ca44d,2019-06-13,18-24,10.0,14.0,15,14.0,2.0,24.0,20.0,25.0
ca44d,2019-06-14,00-06,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-14,06-12,1.0,16.0,26,4.0,0.0,12.0,10.0,9.0
ca44d,2019-06-14,12-18,2.0,13.0,11,10.0,0.0,19.0,17.0,26.0
ca44d,2019-06-14,18-24,9.0,9.0,24,8.0,2.0,20.0,24.0,29.0
ca44d,2019-06-15,00-06,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-17,12-18,5.0,4.0,7,2.0,0.0,12.0,13.0,21.0
ca44d,2019-06-17,18-24,16.0,10.0,21,8.0,2.0,23.0,27.0,26.0
ca44d,2019-06-18,00-06,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-18,06-12,1.0,18.0,21,4.0,2.0,4.0,10.0,19.0
ca44d,2019-06-18,12-18,0.0,11.0,8,6.0,4.0,22.0,18.0,29.0
ca44d,2019-06-18,18-24,13.0,16.0,14,12.0,2.0,16.0,23.0,29.0
ca44d,2019-06-19,00-06,0.0,3.0,5,0.0,0.0,4.0,0.0,1.0
ca44d,2019-06-19,06-12,1.0,15.0,19,4.0,0.0,6.0,14.0,10.0
ca44d,2019-06-19,12-18,2.0,16.0,11,24.0,0.0,15.0,25.0,27.0
ca44d,2019-06-19,18-24,3.0,8.0,17,6.0,2.0,16.0,17.0,17.0
ca44d,2019-06-20,00-06,0.0,1.0,3,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-20,06-12,9.0,14.0,20,10.0,2.0,11.0,22.0,6.0
ca44d,2019-06-20,12-18,0.0,10.0,6,10.0,0.0,16.0,23.0,36.0
ca44d,2019-06-20,18-24,116.0,8.0,15,12.0,0.0,17.0,20.0,17.0
ca44d,2019-06-21,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-21,06-12,8.0,17.0,22,2.0,3.0,9.0,8.0,11.0
ca44d,2019-06-21,12-18,1.0,12.0,7,4.0,0.0,16.0,13.0,25.0
ca44d,2019-06-21,18-24,6.0,9.0,17,10.0,2.0,16.0,21.0,18.0
ca44d,2019-06-22,00-06,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-22,06-12,1.0,13.0,19,8.0,2.0,5.0,14.0,5.0
ca44d,2019-06-22,12-18,0.0,12.0,5,8.0,0.0,15.0,17.0,25.0
ca44d,2019-06-22,18-24,5.0,9.0,11,10.0,0.0,18.0,22.0,19.0
ca44d,2019-06-23,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-23,06-12,1.0,13.0,14,4.0,0.0,5.0,8.0,9.0
ca44d,2019-06-23,12-18,0.0,7.0,6,8.0,0.0,14.0,15.0,18.0
ca44d,2019-06-23,18-24,11.0,10.0,17,6.0,0.0,17.0,21.0,23.0
ca44d,2019-06-24,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ca44d,2019-06-24,06-12,3.0,16.0,24,6.0,2.0,10.0,10.0,10.0
ca44d,2019-06-24,12-18,0.0,6.0,10,4.0,2.0,14.0,13.0,33.0
ca44d,2019-06-24,18-24,4.0,8.0,19,14.0,2.0,20.0,22.0,24.0
ca44d,2019-06-25,00-06,1.0,5.0,7,2.0,2.0,5.0,3.0,2.0
ca44d,2019-06-25,06-12,1.0,9.0,26,4.0,0.0,4.0,11.0,12.0
ca44d,2019-06-25,12-18,0.0,8.0,9,4.0,0.0,10.0,15.0,30.0
ca44d,2019-06-25,18-24,7.0,7.0,13,14.0,0.0,21.0,21.0,14.0
ca44d,2019-06-26,00-06,0.0,4.0,6,0.0,0.0,3.0,1.0,0.0
ca44d,2019-06-26,06-12,1.0,16.0,23,8.0,0.0,5.0,10.0,3.0
ca44d,2019-06-26,12-18,0.0,13.0,15,4.0,0.0,16.0,19.0,27.0
ca44d,2019-06-26,18-24,7.0,9.0,19,10.0,2.0,19.0,21.0,16.0
ca44d,2019-06-27,00-06,0.0,1.0,3,0.0,0.0,2.0,0.0,0.0
ca44d,2019-06-27,06-12,234.0,17.0,34,8.0,2.0,20.0,11.0,15.0
ca44d,2019-06-27,12-18,2.0,9.0,11,8.0,0.0,18.0,28.0,24.0
ca44d,2019-06-27,18-24,3.0,6.0,14,10.0,0.0,14.0,20.0,24.0
ca44d,2019-06-28,00-06,2.0,4.0,6,0.0,0.0,6.0,3.0,0.0
ca44d,2019-06-28,06-12,1.0,9.0,23,8.0,0.0,10.0,16.0,7.0
ca44d,2019-06-28,12-18,2.0,9.0,7,0.0,0.0,11.0,19.0,26.0
ca44d,2019-06-28,18-24,5.0,11.0,16,8.0,2.0,16.0,27.0,29.0
ca44d,2019-06-29,00-06,2.0,3.0,2,0.0,2.0,3.0,2.0,0.0
ca44d,2019-06-29,06-12,8.0,13.0,25,6.0,2.0,9.0,17.0,14.0
ca44d,2019-06-29,12-18,14.0,3.0,11,4.0,0.0,17.0,19.0,39.0
ca44d,2019-06-29,18-24,26.0,12.0,18,18.0,0.0,9.0,25.0,26.0
ca44d,2019-06-30,00-06,6.0,7.0,12,0.0,0.0,6.0,3.0,7.0
ca44d,2019-06-30,06-12,3.0,7.0,23,4.0,0.0,9.0,12.0,5.0
ca44d,2019-06-30,12-18,0.0,4.0,12,4.0,0.0,10.0,19.0,20.0
d263a,2019-04-23,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-04-23,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-04-23,12-18,11.0,11.0,5,18.0,12.0,44.0,35.0,57.0
d263a,2019-04-23,18-24,14.0,9.0,0,14.0,4.0,26.0,29.0,44.0
d263a,2019-04-24,00-06,2.0,5.0,0,2.0,0.0,9.0,4.0,0.0
d263a,2019-04-24,06-12,12.0,20.0,0,0.0,2.0,17.0,16.0,24.0
d263a,2019-04-24,12-18,17.0,2.0,0,46.0,4.0,32.0,42.0,78.0
d263a,2019-04-24,18-24,12.0,9.0,0,22.0,0.0,34.0,35.0,39.0
d263a,2019-04-25,00-06,0.0,3.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-04-25,06-12,4.0,13.0,0,4.0,4.0,19.0,19.0,27.0
d263a,2019-04-25,12-18,8.0,7.0,0,14.0,9.0,39.0,36.0,59.0
d263a,2019-04-25,18-24,8.0,11.0,0,10.0,0.0,35.0,18.0,43.0
d263a,2019-04-26,00-06,2.0,1.0,0,2.0,0.0,4.0,6.0,1.0
d263a,2019-04-26,06-12,14.0,22.0,0,8.0,2.0,24.0,25.0,37.0
d263a,2019-04-26,12-18,15.0,15.0,0,14.0,0.0,36.0,36.0,79.0
d263a,2019-04-26,18-24,12.0,8.0,0,16.0,0.0,30.0,37.0,55.0
d263a,2019-04-27,00-06,0.0,2.0,0,0.0,0.0,4.0,4.0,1.0
d263a,2019-04-27,06-12,8.0,15.0,0,16.0,4.0,22.0,19.0,32.0
d263a,2019-04-27,12-18,18.0,8.0,0,34.0,12.0,39.0,45.0,120.0
d263a,2019-04-27,18-24,8.0,9.0,0,12.0,0.0,34.0,24.0,30.0
d263a,2019-04-28,00-06,2.0,1.0,0,4.0,2.0,4.0,5.0,0.0
d263a,2019-04-28,06-12,6.0,22.0,0,8.0,2.0,23.0,32.0,19.0
d263a,2019-04-28,12-18,8.0,6.0,0,28.0,2.0,41.0,42.0,92.0
d263a,2019-04-28,18-24,16.0,11.0,0,6.0,0.0,39.0,37.0,54.0
d263a,2019-04-29,00-06,2.0,1.0,0,0.0,0.0,4.0,3.0,0.0
d263a,2019-04-29,06-12,9.0,21.0,0,10.0,2.0,19.0,38.0,29.0
d263a,2019-04-29,12-18,14.0,4.0,0,36.0,2.0,37.0,41.0,81.0
d263a,2019-04-29,18-24,10.0,10.0,0,8.0,0.0,26.0,37.0,45.0
d263a,2019-04-30,00-06,4.0,12.0,0,0.0,0.0,13.0,8.0,7.0
d263a,2019-04-30,06-12,10.0,21.0,0,8.0,0.0,25.0,29.0,24.0
d263a,2019-04-30,12-18,17.0,16.0,0,30.0,2.0,44.0,53.0,59.0
d263a,2019-04-30,18-24,11.0,9.0,0,8.0,2.0,34.0,37.0,46.0
d263a,2019-05-01,00-06,0.0,3.0,0,0.0,0.0,4.0,1.0,0.0
d263a,2019-05-01,06-12,10.0,19.0,0,6.0,2.0,24.0,26.0,20.0
d263a,2019-05-01,12-18,13.0,21.0,0,22.0,6.0,54.0,55.0,62.0
d263a,2019-05-01,18-24,15.0,5.0,0,8.0,0.0,25.0,24.0,29.0
d263a,2019-05-02,00-06,0.0,4.0,0,0.0,0.0,5.0,1.0,0.0
d263a,2019-05-02,06-12,8.0,21.0,0,6.0,7.0,28.0,21.0,10.0
d263a,2019-05-02,12-18,4.0,14.0,0,12.0,12.0,31.0,22.0,50.0
d263a,2019-05-02,18-24,10.0,9.0,0,10.0,2.0,38.0,36.0,38.0
d263a,2019-05-03,00-06,0.0,3.0,0,0.0,0.0,5.0,3.0,1.0
d263a,2019-05-03,06-12,8.0,19.0,0,19.0,4.0,28.0,29.0,27.0
d263a,2019-05-03,12-18,16.0,7.0,0,20.0,2.0,51.0,36.0,59.0
d263a,2019-05-03,18-24,10.0,14.0,0,10.0,2.0,30.0,34.0,42.0
d263a,2019-05-04,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-05-04,06-12,8.0,23.0,0,16.0,9.0,31.0,27.0,33.0
d263a,2019-05-04,12-18,24.0,13.0,0,14.0,5.0,62.0,50.0,70.0
d263a,2019-05-04,18-24,22.0,9.0,0,16.0,0.0,33.0,50.0,49.0
d263a,2019-05-05,00-06,2.0,8.0,0,0.0,0.0,9.0,4.0,9.0
d263a,2019-05-05,06-12,6.0,29.0,0,4.0,4.0,23.0,7.0,12.0
d263a,2019-05-05,12-18,11.0,26.0,0,30.0,4.0,42.0,28.0,56.0
d263a,2019-05-05,18-24,14.0,14.0,0,6.0,0.0,34.0,35.0,37.0
d263a,2019-05-06,00-06,0.0,1.0,0,0.0,0.0,3.0,2.0,0.0
d263a,2019-05-06,06-12,8.0,20.0,0,2.0,9.0,19.0,16.0,25.0
d263a,2019-05-06,12-18,18.0,14.0,0,26.0,0.0,48.0,46.0,80.0
d263a,2019-05-06,18-24,10.0,11.0,0,12.0,0.0,36.0,33.0,42.0
d263a,2019-05-07,00-06,0.0,3.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-07,06-12,8.0,21.0,0,6.0,2.0,31.0,28.0,16.0
d263a,2019-05-07,12-18,18.0,9.0,0,34.0,8.0,44.0,48.0,77.0
d263a,2019-05-07,18-24,18.0,23.0,0,4.0,6.0,44.0,26.0,36.0
d263a,2019-05-08,00-06,2.0,2.0,0,2.0,0.0,4.0,4.0,0.0
d263a,2019-05-08,06-12,4.0,15.0,0,8.0,4.0,16.0,18.0,17.0
d263a,2019-05-08,12-18,10.0,14.0,0,28.0,0.0,60.0,43.0,60.0
d263a,2019-05-08,18-24,16.0,6.0,0,4.0,2.0,30.0,35.0,20.0
d263a,2019-05-09,00-06,2.0,8.0,0,0.0,0.0,11.0,2.0,5.0
d263a,2019-05-09,06-12,6.0,23.0,0,10.0,11.0,31.0,29.0,15.0
d263a,2019-05-09,12-18,4.0,2.0,0,4.0,4.0,22.0,36.0,33.0
d263a,2019-05-09,18-24,10.0,12.0,0,8.0,2.0,43.0,31.0,40.0
d263a,2019-05-10,00-06,0.0,2.0,0,0.0,0.0,5.0,4.0,0.0
d263a,2019-05-10,06-12,17.0,26.0,0,12.0,8.0,38.0,40.0,25.0
d263a,2019-05-10,12-18,22.0,11.0,0,26.0,6.0,44.0,52.0,80.0
d263a,2019-05-10,18-24,25.0,13.0,0,18.0,2.0,38.0,34.0,42.0
d263a,2019-05-11,00-06,0.0,1.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-11,06-12,8.0,21.0,0,18.0,5.0,24.0,25.0,22.0
d263a,2019-05-11,12-18,18.0,10.0,0,28.0,5.0,59.0,60.0,71.0
d263a,2019-05-11,18-24,14.0,6.0,0,14.0,0.0,31.0,32.0,36.0
d263a,2019-05-12,00-06,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
d263a,2019-05-12,06-12,18.0,25.0,0,6.0,2.0,25.0,22.0,30.0
d263a,2019-05-12,12-18,0.0,0.0,0,2.0,0.0,1.0,0.0,53.0
d263a,2019-05-12,18-24,4.0,5.0,0,6.0,2.0,3.0,2.0,44.0
d263a,2019-05-13,00-06,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
d263a,2019-05-13,06-12,1.0,0.0,0,2.0,0.0,7.0,4.0,47.0
d263a,2019-05-13,12-18,0.0,1.0,0,8.0,1.0,37.0,50.0,65.0
d263a,2019-05-13,18-24,1.0,3.0,0,2.0,1.0,33.0,39.0,35.0
d263a,2019-05-14,00-06,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0
d263a,2019-05-14,06-12,0.0,0.0,0,0.0,1.0,31.0,32.0,40.0
d263a,2019-05-14,12-18,11.0,10.0,0,6.0,5.0,48.0,60.0,73.0
d263a,2019-05-14,18-24,4.0,8.0,0,6.0,1.0,29.0,41.0,33.0
d263a,2019-05-15,00-06,0.0,3.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-15,06-12,0.0,7.0,0,0.0,0.0,29.0,21.0,27.0
d263a,2019-05-15,12-18,0.0,4.0,0,0.0,0.0,40.0,32.0,71.0
d263a,2019-05-15,18-24,0.0,1.0,0,1.0,0.0,39.0,42.0,49.0
d263a,2019-05-16,00-06,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0
d263a,2019-05-16,06-12,1.0,1.0,0,1.0,2.0,33.0,19.0,17.0
d263a,2019-05-16,12-18,0.0,0.0,0,0.0,3.0,37.0,36.0,46.0
d263a,2019-05-16,18-24,3.0,0.0,0,5.0,3.0,46.0,38.0,58.0
d263a,2019-05-17,00-06,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
d263a,2019-05-17,06-12,0.0,0.0,0,0.0,1.0,32.0,26.0,21.0
d263a,2019-05-17,12-18,1.0,0.0,0,2.0,0.0,67.0,61.0,107.0
d263a,2019-05-17,18-24,2.0,0.0,0,1.0,1.0,42.0,38.0,61.0
d263a,2019-05-18,00-06,0.0,0.0,0,0.0,0.0,4.0,2.0,1.0
d263a,2019-05-18,06-12,6.0,0.0,0,5.0,2.0,24.0,22.0,25.0
d263a,2019-05-18,12-18,11.0,0.0,0,20.0,3.0,51.0,42.0,71.0
d263a,2019-05-18,18-24,1.0,0.0,0,1.0,0.0,29.0,30.0,45.0
d263a,2019-05-19,00-06,0.0,0.0,0,0.0,0.0,6.0,3.0,0.0
d263a,2019-05-19,06-12,1.0,0.0,0,0.0,0.0,26.0,40.0,21.0
d263a,2019-05-19,12-18,0.0,0.0,0,0.0,0.0,41.0,41.0,68.0
d263a,2019-05-19,18-24,4.0,0.0,0,3.0,1.0,40.0,34.0,43.0
d263a,2019-05-20,00-06,2.0,0.0,0,2.0,0.0,5.0,2.0,0.0
d263a,2019-05-20,06-12,14.0,0.0,0,17.0,10.0,41.0,53.0,29.0
d263a,2019-05-20,12-18,15.0,0.0,0,18.0,19.0,50.0,49.0,65.0
d263a,2019-05-20,18-24,10.0,0.0,0,6.0,0.0,38.0,34.0,47.0
d263a,2019-05-21,00-06,2.0,0.0,0,0.0,0.0,5.0,4.0,0.0
d263a,2019-05-21,06-12,8.0,0.0,0,8.0,8.0,27.0,29.0,38.0
d263a,2019-05-21,12-18,10.0,9.0,0,16.0,4.0,39.0,33.0,79.0
d263a,2019-05-21,18-24,9.0,12.0,0,8.0,0.0,33.0,41.0,28.0
d263a,2019-05-22,00-06,2.0,1.0,0,0.0,2.0,4.0,2.0,0.0
d263a,2019-05-22,06-12,3.0,18.0,0,6.0,4.0,27.0,29.0,25.0
d263a,2019-05-22,12-18,4.0,11.0,0,16.0,0.0,33.0,66.0,58.0
d263a,2019-05-22,18-24,7.0,14.0,0,14.0,0.0,47.0,39.0,30.0
d263a,2019-05-23,00-06,0.0,2.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-23,06-12,6.0,18.0,0,6.0,12.0,25.0,26.0,15.0
d263a,2019-05-23,12-18,10.0,1.0,0,28.0,16.0,35.0,43.0,43.0
d263a,2019-05-23,18-24,10.0,16.0,0,6.0,2.0,43.0,40.0,43.0
d263a,2019-05-24,00-06,0.0,1.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-24,06-12,8.0,21.0,0,6.0,3.0,28.0,37.0,23.0
d263a,2019-05-24,12-18,8.0,16.0,0,20.0,1.0,27.0,42.0,56.0
d263a,2019-05-24,18-24,20.0,13.0,0,12.0,0.0,35.0,27.0,34.0
d263a,2019-05-25,00-06,0.0,2.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-25,06-12,7.0,27.0,0,4.0,4.0,30.0,16.0,20.0
d263a,2019-05-25,12-18,5.0,13.0,0,36.0,2.0,35.0,56.0,69.0
d263a,2019-05-25,18-24,6.0,6.0,0,12.0,0.0,19.0,19.0,21.0
d263a,2019-05-26,00-06,2.0,3.0,0,0.0,0.0,5.0,3.0,1.0
d263a,2019-05-26,06-12,11.0,26.0,0,16.0,2.0,18.0,35.0,19.0
d263a,2019-05-26,12-18,2.0,13.0,0,14.0,2.0,30.0,33.0,73.0
d263a,2019-05-26,18-24,22.0,10.0,0,8.0,0.0,24.0,26.0,37.0
d263a,2019-05-27,00-06,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
d263a,2019-05-27,06-12,12.0,15.0,0,8.0,2.0,15.0,15.0,24.0
d263a,2019-05-27,12-18,14.0,7.0,0,20.0,6.0,23.0,40.0,58.0
d263a,2019-05-27,18-24,14.0,4.0,0,8.0,0.0,24.0,31.0,19.0
d263a,2019-05-28,00-06,0.0,0.0,0,4.0,0.0,1.0,1.0,0.0
d263a,2019-05-28,06-12,4.0,9.0,0,10.0,0.0,19.0,14.0,24.0
d263a,2019-05-28,12-18,16.0,21.0,0,20.0,6.0,62.0,42.0,58.0
d263a,2019-05-28,18-24,10.0,13.0,0,8.0,0.0,39.0,21.0,34.0
d263a,2019-05-29,00-06,2.0,4.0,0,0.0,0.0,5.0,2.0,2.0
d263a,2019-05-29,06-12,4.0,22.0,0,4.0,4.0,20.0,15.0,23.0
d263a,2019-05-29,12-18,8.0,5.0,0,25.0,0.0,36.0,29.0,73.0
d263a,2019-05-29,18-24,8.0,3.0,0,11.0,0.0,12.0,14.0,31.0
d263a,2019-05-30,00-06,0.0,1.0,0,0.0,0.0,2.0,0.0,0.0
d263a,2019-05-30,06-12,6.0,12.0,0,4.0,10.0,42.0,19.0,15.0
d263a,2019-05-30,12-18,3.0,7.0,0,16.0,8.0,36.0,25.0,43.0
d263a,2019-05-30,18-24,6.0,9.0,0,18.0,0.0,36.0,24.0,47.0
d263a,2019-05-31,00-06,2.0,4.0,0,0.0,0.0,6.0,2.0,0.0
d263a,2019-05-31,06-12,8.0,20.0,0,4.0,0.0,19.0,15.0,21.0
d263a,2019-05-31,12-18,7.0,7.0,0,20.0,2.0,29.0,46.0,48.0
d263a,2019-05-31,18-24,7.0,20.0,0,8.0,0.0,34.0,26.0,44.0
d263a,2019-06-01,00-06,2.0,5.0,0,0.0,0.0,7.0,3.0,0.0
d263a,2019-06-01,06-12,6.0,18.0,0,8.0,6.0,20.0,17.0,19.0
d263a,2019-06-01,12-18,5.0,16.0,0,18.0,2.0,28.0,25.0,77.0
d263a,2019-06-01,18-24,11.0,15.0,0,8.0,6.0,43.0,33.0,32.0
d263a,2019-06-02,00-06,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
d263a,2019-06-02,06-12,1.0,9.0,0,6.0,4.0,10.0,6.0,23.0
d263a,2019-06-02,12-18,10.0,4.0,0,19.0,2.0,23.0,31.0,71.0
d263a,2019-06-02,18-24,15.0,11.0,0,6.0,2.0,40.0,33.0,31.0
d263a,2019-06-03,00-06,2.0,2.0,0,2.0,0.0,4.0,2.0,0.0
d263a,2019-06-03,06-12,9.0,18.0,0,14.0,12.0,23.0,31.0,19.0
d263a,2019-06-03,12-18,12.0,9.0,0,20.0,2.0,27.0,27.0,63.0
d263a,2019-06-03,18-24,11.0,17.0,0,12.0,0.0,43.0,21.0,54.0
d263a,2019-06-04,00-06,0.0,4.0,0,0.0,0.0,4.0,1.0,0.0
d263a,2019-06-04,06-12,12.0,6.0,0,10.0,2.0,20.0,21.0,23.0
d263a,2019-06-04,12-18,10.0,9.0,0,14.0,2.0,31.0,28.0,48.0
d263a,2019-06-04,18-24,10.0,14.0,0,4.0,12.0,50.0,35.0,56.0
d263a,2019-06-05,00-06,0.0,4.0,0,2.0,0.0,4.0,1.0,0.0
d263a,2019-06-05,06-12,10.0,28.0,0,12.0,4.0,31.0,28.0,28.0
d263a,2019-06-05,12-18,10.0,30.0,0,22.0,0.0,40.0,27.0,57.0
d263a,2019-06-05,18-24,12.0,10.0,0,0.0,0.0,37.0,26.0,52.0
d263a,2019-06-06,00-06,2.0,2.0,0,0.0,0.0,3.0,3.0,0.0
d263a,2019-06-06,06-12,6.0,8.0,0,2.0,3.0,15.0,12.0,16.0
d263a,2019-06-06,12-18,5.0,4.0,0,6.0,3.0,32.0,27.0,32.0
d263a,2019-06-06,18-24,9.0,12.0,0,18.0,4.0,38.0,33.0,42.0
d263a,2019-06-07,00-06,0.0,0.0,0,6.0,0.0,4.0,5.0,0.0
d263a,2019-06-07,06-12,4.0,19.0,0,22.0,2.0,31.0,34.0,26.0
d263a,2019-06-07,12-18,6.0,8.0,0,20.0,4.0,41.0,41.0,71.0
d263a,2019-06-07,18-24,18.0,6.0,0,10.0,2.0,34.0,30.0,27.0
d263a,2019-06-08,00-06,2.0,3.0,0,0.0,0.0,8.0,6.0,0.0
d263a,2019-06-08,06-12,8.0,30.0,0,7.0,4.0,31.0,28.0,16.0
d263a,2019-06-08,12-18,22.0,6.0,0,13.0,2.0,33.0,36.0,51.0
d263a,2019-06-08,18-24,12.0,9.0,0,6.0,0.0,28.0,33.0,39.0
d263a,2019-06-09,00-06,0.0,2.0,0,0.0,0.0,5.0,0.0,0.0
d263a,2019-06-09,06-12,5.0,19.0,0,1.0,2.0,21.0,19.0,16.0
d263a,2019-06-09,12-18,4.0,1.0,0,9.0,2.0,31.0,37.0,50.0
d263a,2019-06-09,18-24,4.0,5.0,0,8.0,0.0,33.0,36.0,26.0
d263a,2019-06-10,00-06,1.0,1.0,0,2.0,0.0,3.0,0.0,1.0
d263a,2019-06-10,06-12,4.0,4.0,0,12.0,0.0,27.0,8.0,29.0
d263a,2019-06-10,12-18,10.0,12.0,0,24.0,4.0,42.0,34.0,66.0
d263a,2019-06-10,18-24,4.0,10.0,0,8.0,0.0,31.0,21.0,31.0
d263a,2019-06-11,00-06,0.0,1.0,0,0.0,0.0,3.0,3.0,0.0
d263a,2019-06-11,06-12,5.0,26.0,0,14.0,2.0,19.0,29.0,26.0
d263a,2019-06-11,12-18,11.0,8.0,0,12.0,2.0,36.0,18.0,68.0
d263a,2019-06-11,18-24,8.0,10.0,0,4.0,2.0,15.0,23.0,26.0
d263a,2019-06-12,00-06,4.0,3.0,0,0.0,2.0,11.0,7.0,1.0
d263a,2019-06-12,06-12,2.0,24.0,0,8.0,2.0,22.0,13.0,18.0
d263a,2019-06-12,12-18,12.0,17.0,0,15.0,2.0,22.0,16.0,58.0
d263a,2019-06-12,18-24,2.0,5.0,0,4.0,0.0,27.0,5.0,32.0
d263a,2019-06-13,00-06,2.0,2.0,0,2.0,0.0,5.0,1.0,2.0
d263a,2019-06-13,06-12,12.0,23.0,0,2.0,10.0,37.0,36.0,18.0
d263a,2019-06-13,12-18,4.0,5.0,0,10.0,4.0,25.0,26.0,30.0
d263a,2019-06-13,18-24,12.0,11.0,0,17.0,0.0,41.0,38.0,41.0
d263a,2019-06-14,00-06,0.0,1.0,0,1.0,0.0,3.0,1.0,0.0
d263a,2019-06-14,06-12,6.0,16.0,0,7.0,2.0,32.0,24.0,25.0
d263a,2019-06-14,12-18,4.0,4.0,0,7.0,8.0,25.0,39.0,85.0
d263a,2019-06-14,18-24,28.0,12.0,0,10.0,2.0,31.0,41.0,38.0
d263a,2019-06-15,00-06,4.0,2.0,0,0.0,0.0,7.0,8.0,0.0
d263a,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d263a,2019-06-17,12-18,1.0,1.0,0,5.0,0.0,9.0,20.0,43.0
d263a,2019-06-17,18-24,5.0,1.0,0,4.0,2.0,17.0,28.0,45.0
d263a,2019-06-18,00-06,2.0,2.0,0,2.0,0.0,4.0,6.0,0.0
d263a,2019-06-18,06-12,6.0,20.0,0,10.0,6.0,29.0,31.0,46.0
d263a,2019-06-18,12-18,8.0,7.0,0,18.0,10.0,14.0,28.0,52.0
d263a,2019-06-18,18-24,8.0,10.0,0,2.0,4.0,36.0,25.0,31.0
d263a,2019-06-19,00-06,0.0,4.0,0,0.0,2.0,5.0,3.0,0.0
d263a,2019-06-19,06-12,7.0,23.0,0,10.0,4.0,24.0,34.0,17.0
d263a,2019-06-19,12-18,6.0,15.0,0,14.0,8.0,34.0,38.0,47.0
d263a,2019-06-19,18-24,3.0,3.0,0,4.0,2.0,11.0,27.0,27.0
d263a,2019-06-20,00-06,2.0,3.0,0,0.0,0.0,3.0,6.0,0.0
d263a,2019-06-20,06-12,8.0,12.0,0,6.0,18.0,21.0,36.0,15.0
d263a,2019-06-20,12-18,4.0,5.0,0,12.0,7.0,21.0,28.0,37.0
d263a,2019-06-20,18-24,11.0,12.0,0,10.0,8.0,31.0,27.0,88.0
