id,date,hour,back-door,bedroom,fridge-door,front-door,hallway,kitchen,lounge
714d7,2019-05-24,21,0.0,6.0,2.0,0.0,5.0,13.0,4.0
714d7,2019-05-24,22,0.0,2.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-05-25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-25,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-05-25,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-25,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-05-25,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0
714d7,2019-05-25,7,0.0,1.0,0.0,0.0,0.0,3.0,0.0
714d7,2019-05-25,8,0.0,6.0,4.0,0.0,2.0,4.0,1.0
714d7,2019-05-25,9,1.0,6.0,8.0,2.0,3.0,13.0,1.0
714d7,2019-05-25,10,0.0,2.0,6.0,0.0,2.0,5.0,1.0
714d7,2019-05-25,11,0.0,0.0,4.0,0.0,1.0,4.0,1.0
714d7,2019-05-25,12,0.0,0.0,8.0,0.0,2.0,5.0,2.0
714d7,2019-05-25,13,0.0,0.0,12.0,4.0,12.0,17.0,11.0
714d7,2019-05-25,14,0.0,1.0,1.0,0.0,11.0,11.0,11.0
714d7,2019-05-25,15,0.0,2.0,5.0,4.0,6.0,8.0,5.0
714d7,2019-05-25,16,0.0,0.0,6.0,2.0,8.0,5.0,7.0
714d7,2019-05-25,17,0.0,0.0,0.0,0.0,3.0,2.0,3.0
714d7,2019-05-25,18,1.0,0.0,0.0,0.0,12.0,14.0,9.0
714d7,2019-05-25,19,0.0,3.0,0.0,0.0,4.0,5.0,4.0
714d7,2019-05-25,20,2.0,1.0,0.0,0.0,5.0,4.0,4.0
714d7,2019-05-25,21,0.0,2.0,0.0,0.0,4.0,3.0,3.0
714d7,2019-05-25,22,0.0,1.0,0.0,4.0,5.0,2.0,1.0
714d7,2019-05-26,4,0.0,2.0,0.0,0.0,1.0,1.0,0.0
714d7,2019-05-26,5,0.0,1.0,2.0,0.0,1.0,2.0,0.0
714d7,2019-05-26,6,0.0,1.0,0.0,0.0,1.0,4.0,0.0
714d7,2019-05-26,7,1.0,6.0,8.0,0.0,2.0,6.0,0.0
714d7,2019-05-26,8,0.0,3.0,10.0,6.0,9.0,11.0,1.0
714d7,2019-05-26,9,0.0,1.0,4.0,0.0,0.0,4.0,0.0
714d7,2019-05-26,10,0.0,0.0,4.0,0.0,0.0,6.0,0.0
714d7,2019-05-26,11,0.0,0.0,8.0,0.0,1.0,8.0,1.0
714d7,2019-05-26,13,0.0,0.0,7.0,0.0,2.0,4.0,2.0
714d7,2019-05-26,14,1.0,6.0,0.0,2.0,6.0,7.0,4.0
714d7,2019-05-26,15,1.0,0.0,10.0,2.0,4.0,7.0,3.0
714d7,2019-05-26,16,3.0,0.0,4.0,4.0,10.0,10.0,8.0
714d7,2019-05-26,17,0.0,1.0,2.0,0.0,8.0,10.0,6.0
714d7,2019-05-26,19,0.0,4.0,6.0,2.0,11.0,11.0,7.0
714d7,2019-05-26,20,0.0,0.0,4.0,0.0,3.0,6.0,4.0
714d7,2019-05-26,21,0.0,3.0,0.0,0.0,2.0,4.0,1.0
714d7,2019-05-27,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-27,5,0.0,3.0,4.0,0.0,2.0,3.0,0.0
714d7,2019-05-27,8,1.0,3.0,8.0,2.0,4.0,11.0,1.0
714d7,2019-05-27,9,0.0,3.0,16.0,2.0,10.0,13.0,5.0
714d7,2019-05-27,10,0.0,2.0,2.0,2.0,3.0,3.0,0.0
714d7,2019-05-27,11,0.0,0.0,2.0,0.0,1.0,5.0,0.0
714d7,2019-05-27,12,0.0,1.0,6.0,0.0,1.0,5.0,1.0
714d7,2019-05-27,13,0.0,3.0,0.0,0.0,4.0,6.0,1.0
714d7,2019-05-27,14,0.0,3.0,2.0,4.0,4.0,8.0,3.0
714d7,2019-05-27,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714d7,2019-05-27,16,0.0,3.0,0.0,0.0,1.0,0.0,1.0
714d7,2019-05-27,17,0.0,2.0,14.0,2.0,13.0,10.0,13.0
714d7,2019-05-27,18,3.0,0.0,2.0,0.0,7.0,7.0,6.0
714d7,2019-05-27,19,0.0,2.0,0.0,0.0,8.0,4.0,8.0
714d7,2019-05-27,20,0.0,2.0,0.0,0.0,6.0,4.0,6.0
714d7,2019-05-27,21,0.0,6.0,0.0,0.0,1.0,2.0,0.0
714d7,2019-05-27,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-28,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-28,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-28,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-28,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-28,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-05-28,5,0.0,5.0,0.0,0.0,1.0,3.0,0.0
714d7,2019-05-28,6,4.0,6.0,4.0,2.0,3.0,4.0,0.0
714d7,2019-05-28,7,1.0,3.0,2.0,0.0,2.0,9.0,0.0
714d7,2019-05-28,8,0.0,0.0,0.0,0.0,0.0,6.0,0.0
714d7,2019-05-28,9,0.0,1.0,0.0,0.0,2.0,5.0,0.0
714d7,2019-05-28,10,0.0,0.0,2.0,0.0,1.0,5.0,1.0
714d7,2019-05-28,11,0.0,0.0,6.0,0.0,2.0,3.0,2.0
714d7,2019-05-28,13,1.0,4.0,2.0,4.0,14.0,14.0,12.0
714d7,2019-05-28,14,1.0,0.0,2.0,6.0,7.0,8.0,4.0
714d7,2019-05-28,15,1.0,0.0,0.0,0.0,2.0,2.0,3.0
714d7,2019-05-28,16,4.0,3.0,6.0,2.0,9.0,11.0,5.0
714d7,2019-05-28,18,0.0,0.0,0.0,0.0,2.0,2.0,2.0
714d7,2019-05-28,19,0.0,0.0,8.0,4.0,9.0,14.0,6.0
714d7,2019-05-28,20,4.0,2.0,0.0,0.0,4.0,3.0,4.0
714d7,2019-05-28,21,0.0,2.0,2.0,0.0,5.0,4.0,6.0
714d7,2019-05-28,22,0.0,6.0,2.0,0.0,3.0,4.0,1.0
714d7,2019-05-29,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-29,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-29,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-29,7,2.0,3.0,6.0,0.0,2.0,7.0,0.0
714d7,2019-05-29,8,0.0,14.0,2.0,0.0,7.0,4.0,2.0
714d7,2019-05-29,9,2.0,9.0,10.0,2.0,12.0,12.0,4.0
714d7,2019-05-29,10,1.0,5.0,2.0,4.0,5.0,10.0,1.0
714d7,2019-05-29,11,0.0,2.0,6.0,6.0,4.0,11.0,0.0
714d7,2019-05-29,12,1.0,0.0,4.0,0.0,3.0,8.0,3.0
714d7,2019-05-29,13,0.0,0.0,0.0,2.0,2.0,1.0,3.0
714d7,2019-05-29,14,2.0,1.0,2.0,0.0,2.0,5.0,1.0
714d7,2019-05-29,16,0.0,1.0,0.0,0.0,1.0,2.0,1.0
714d7,2019-05-29,17,4.0,2.0,10.0,4.0,13.0,13.0,13.0
714d7,2019-05-29,18,6.0,0.0,4.0,0.0,3.0,5.0,3.0
714d7,2019-05-29,19,2.0,0.0,0.0,0.0,1.0,1.0,1.0
714d7,2019-05-29,20,0.0,0.0,0.0,0.0,1.0,1.0,1.0
714d7,2019-05-29,21,0.0,3.0,0.0,0.0,1.0,1.0,0.0
714d7,2019-05-29,22,0.0,0.0,0.0,4.0,2.0,1.0,1.0
714d7,2019-05-29,23,0.0,6.0,0.0,0.0,3.0,7.0,1.0
714d7,2019-05-30,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-30,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-30,6,2.0,1.0,4.0,0.0,1.0,5.0,0.0
714d7,2019-05-30,7,0.0,7.0,8.0,0.0,3.0,5.0,0.0
714d7,2019-05-30,8,1.0,11.0,4.0,2.0,7.0,12.0,3.0
714d7,2019-05-30,9,0.0,0.0,8.0,0.0,1.0,7.0,0.0
714d7,2019-05-30,10,0.0,0.0,0.0,0.0,2.0,1.0,2.0
714d7,2019-05-30,11,0.0,0.0,2.0,0.0,1.0,3.0,1.0
714d7,2019-05-30,12,0.0,0.0,6.0,0.0,5.0,7.0,6.0
714d7,2019-05-30,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714d7,2019-05-30,15,0.0,1.0,0.0,0.0,2.0,2.0,1.0
714d7,2019-05-30,16,0.0,1.0,4.0,2.0,10.0,9.0,8.0
714d7,2019-05-30,17,0.0,2.0,4.0,0.0,9.0,11.0,8.0
714d7,2019-05-30,18,0.0,0.0,6.0,2.0,1.0,8.0,1.0
714d7,2019-05-30,19,5.0,0.0,2.0,2.0,9.0,10.0,17.0
714d7,2019-05-30,20,4.0,4.0,2.0,0.0,9.0,9.0,10.0
714d7,2019-05-30,21,0.0,6.0,0.0,0.0,7.0,3.0,10.0
714d7,2019-05-30,22,0.0,11.0,0.0,0.0,2.0,3.0,1.0
714d7,2019-05-31,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-31,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-31,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-05-31,8,0.0,7.0,4.0,0.0,4.0,6.0,0.0
714d7,2019-05-31,9,1.0,7.0,4.0,2.0,7.0,12.0,1.0
714d7,2019-05-31,10,2.0,7.0,8.0,8.0,18.0,19.0,13.0
714d7,2019-05-31,11,2.0,1.0,0.0,4.0,9.0,6.0,3.0
714d7,2019-05-31,12,0.0,0.0,6.0,0.0,7.0,12.0,8.0
714d7,2019-05-31,13,0.0,6.0,10.0,4.0,15.0,18.0,12.0
714d7,2019-05-31,14,0.0,2.0,0.0,0.0,3.0,4.0,2.0
714d7,2019-05-31,15,0.0,0.0,2.0,0.0,1.0,8.0,1.0
714d7,2019-05-31,16,0.0,0.0,1.0,2.0,1.0,2.0,1.0
714d7,2019-05-31,17,0.0,2.0,5.0,2.0,17.0,11.0,14.0
714d7,2019-05-31,18,1.0,5.0,2.0,0.0,12.0,12.0,6.0
714d7,2019-05-31,19,3.0,4.0,2.0,4.0,12.0,15.0,5.0
714d7,2019-05-31,20,0.0,2.0,0.0,0.0,3.0,2.0,4.0
714d7,2019-05-31,21,3.0,5.0,0.0,0.0,5.0,4.0,2.0
714d7,2019-05-31,22,0.0,5.0,0.0,0.0,3.0,2.0,2.0
714d7,2019-05-31,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-06-01,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-06-01,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-06-01,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
714d7,2019-06-01,6,2.0,3.0,2.0,0.0,2.0,5.0,0.0
714d7,2019-06-01,7,1.0,15.0,2.0,0.0,4.0,11.0,0.0
714d7,2019-06-01,8,0.0,5.0,8.0,2.0,10.0,18.0,1.0
714d7,2019-06-01,9,0.0,11.0,0.0,2.0,12.0,15.0,8.0
714d7,2019-06-01,10,5.0,5.0,4.0,6.0,22.0,19.0,11.0
714d7,2019-06-01,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-01,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-02,11,0.0,0.0,0.0,4.0,2.0,3.0,0.0
714d7,2019-06-02,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-02,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-02,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-03,13,0.0,0.0,0.0,4.0,2.0,2.0,0.0
714d7,2019-06-03,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-04,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-04,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-04,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-04,17,0.0,0.0,0.0,4.0,2.0,2.0,0.0
714d7,2019-06-05,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0
714d7,2019-06-05,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-05,15,0.0,0.0,0.0,4.0,2.0,3.0,0.0
714d7,2019-06-06,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-06,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-06,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-06,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-06,19,0.0,0.0,0.0,4.0,3.0,3.0,1.0
714d7,2019-06-06,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0
714d7,2019-06-07,12,0.0,0.0,0.0,4.0,2.0,2.0,0.0
