id,date,hour,bathroom,bedroom,front-door,hallway,kitchen
16f4b,2019-04-25,16,6.0,2.0,4.0,10.0,10.0
16f4b,2019-04-25,17,0.0,3.0,0.0,1.0,2.0
16f4b,2019-04-25,18,7.0,0.0,2.0,10.0,8.0
16f4b,2019-04-25,19,10.0,10.0,4.0,20.0,12.0
16f4b,2019-04-25,20,5.0,2.0,4.0,15.0,11.0
16f4b,2019-04-25,21,3.0,0.0,4.0,4.0,4.0
16f4b,2019-04-25,23,5.0,13.0,2.0,15.0,9.0
16f4b,2019-04-26,0,0.0,2.0,0.0,2.0,2.0
16f4b,2019-04-26,3,1.0,2.0,0.0,3.0,2.0
16f4b,2019-04-26,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-26,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-26,6,1.0,2.0,0.0,2.0,3.0
16f4b,2019-04-26,8,5.0,7.0,2.0,11.0,10.0
16f4b,2019-04-26,9,15.0,11.0,6.0,16.0,14.0
16f4b,2019-04-26,10,20.0,12.0,8.0,23.0,16.0
16f4b,2019-04-26,11,9.0,9.0,4.0,13.0,11.0
16f4b,2019-04-26,12,14.0,3.0,10.0,17.0,18.0
16f4b,2019-04-26,13,5.0,3.0,6.0,9.0,4.0
16f4b,2019-04-26,14,3.0,0.0,0.0,5.0,9.0
16f4b,2019-04-26,15,9.0,5.0,0.0,8.0,7.0
16f4b,2019-04-26,16,2.0,2.0,0.0,2.0,3.0
16f4b,2019-04-26,17,2.0,5.0,0.0,4.0,2.0
16f4b,2019-04-26,18,1.0,3.0,4.0,5.0,0.0
16f4b,2019-04-26,19,5.0,2.0,0.0,3.0,0.0
16f4b,2019-04-26,21,3.0,5.0,4.0,9.0,10.0
16f4b,2019-04-26,22,6.0,4.0,4.0,7.0,7.0
16f4b,2019-04-26,23,7.0,16.0,2.0,13.0,15.0
16f4b,2019-04-27,0,1.0,3.0,0.0,2.0,0.0
16f4b,2019-04-27,1,1.0,0.0,0.0,1.0,2.0
16f4b,2019-04-27,3,1.0,3.0,0.0,2.0,0.0
16f4b,2019-04-27,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-27,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-27,6,0.0,2.0,0.0,0.0,0.0
16f4b,2019-04-27,8,3.0,6.0,2.0,4.0,4.0
16f4b,2019-04-27,9,13.0,15.0,5.0,15.0,16.0
16f4b,2019-04-27,10,14.0,11.0,2.0,16.0,6.0
16f4b,2019-04-27,11,8.0,5.0,2.0,9.0,6.0
16f4b,2019-04-27,12,2.0,3.0,0.0,4.0,1.0
16f4b,2019-04-27,13,5.0,1.0,0.0,3.0,5.0
16f4b,2019-04-27,14,2.0,2.0,0.0,7.0,4.0
16f4b,2019-04-27,15,5.0,0.0,2.0,2.0,1.0
16f4b,2019-04-27,16,5.0,0.0,8.0,6.0,6.0
16f4b,2019-04-27,17,8.0,7.0,0.0,6.0,3.0
16f4b,2019-04-27,18,5.0,2.0,0.0,4.0,2.0
16f4b,2019-04-27,19,3.0,2.0,4.0,7.0,12.0
16f4b,2019-04-27,20,2.0,7.0,2.0,15.0,19.0
16f4b,2019-04-27,21,0.0,2.0,2.0,6.0,7.0
16f4b,2019-04-27,23,1.0,0.0,0.0,3.0,4.0
16f4b,2019-04-28,0,2.0,10.0,0.0,8.0,6.0
16f4b,2019-04-28,1,0.0,3.0,0.0,0.0,0.0
16f4b,2019-04-28,2,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-28,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-28,6,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-28,8,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-28,9,2.0,11.0,6.0,10.0,9.0
16f4b,2019-04-28,10,5.0,13.0,2.0,16.0,12.0
16f4b,2019-04-28,11,8.0,0.0,2.0,11.0,10.0
16f4b,2019-04-28,12,2.0,0.0,2.0,4.0,4.0
16f4b,2019-04-28,13,2.0,0.0,0.0,2.0,0.0
16f4b,2019-04-28,14,5.0,0.0,0.0,5.0,5.0
16f4b,2019-04-28,15,10.0,0.0,2.0,10.0,8.0
16f4b,2019-04-28,16,2.0,0.0,0.0,3.0,1.0
16f4b,2019-04-28,17,2.0,0.0,0.0,3.0,2.0
16f4b,2019-04-28,18,8.0,0.0,2.0,7.0,6.0
16f4b,2019-04-28,19,10.0,0.0,0.0,6.0,5.0
16f4b,2019-04-28,20,1.0,0.0,0.0,3.0,3.0
16f4b,2019-04-28,21,10.0,0.0,6.0,12.0,8.0
16f4b,2019-04-28,23,3.0,0.0,0.0,5.0,7.0
16f4b,2019-04-29,0,0.0,0.0,0.0,1.0,1.0
16f4b,2019-04-29,1,3.0,0.0,0.0,9.0,4.0
16f4b,2019-04-29,2,0.0,0.0,0.0,1.0,2.0
16f4b,2019-04-29,7,1.0,0.0,0.0,2.0,0.0
16f4b,2019-04-29,8,2.0,0.0,0.0,10.0,18.0
16f4b,2019-04-29,9,0.0,0.0,8.0,13.0,11.0
16f4b,2019-04-29,10,14.0,0.0,8.0,20.0,13.0
16f4b,2019-04-29,11,13.0,0.0,4.0,19.0,15.0
16f4b,2019-04-29,12,5.0,0.0,12.0,6.0,6.0
16f4b,2019-04-29,13,0.0,0.0,0.0,2.0,1.0
16f4b,2019-04-29,14,2.0,0.0,10.0,10.0,11.0
16f4b,2019-04-29,15,9.0,0.0,0.0,15.0,24.0
16f4b,2019-04-29,16,7.0,0.0,16.0,12.0,9.0
16f4b,2019-04-29,17,8.0,0.0,6.0,17.0,13.0
16f4b,2019-04-29,18,5.0,0.0,7.0,19.0,15.0
16f4b,2019-04-29,19,16.0,0.0,17.0,20.0,17.0
16f4b,2019-04-29,20,12.0,0.0,6.0,18.0,19.0
16f4b,2019-04-29,21,6.0,0.0,8.0,10.0,15.0
16f4b,2019-04-29,23,0.0,0.0,0.0,2.0,2.0
16f4b,2019-04-30,0,4.0,0.0,0.0,11.0,9.0
16f4b,2019-04-30,3,1.0,0.0,0.0,2.0,2.0
16f4b,2019-04-30,8,2.0,0.0,2.0,8.0,6.0
16f4b,2019-04-30,9,0.0,0.0,2.0,3.0,2.0
16f4b,2019-04-30,10,5.0,0.0,2.0,7.0,9.0
16f4b,2019-04-30,11,7.0,0.0,2.0,8.0,7.0
16f4b,2019-04-30,12,1.0,0.0,0.0,1.0,0.0
16f4b,2019-04-30,13,4.0,0.0,4.0,6.0,2.0
16f4b,2019-04-30,14,1.0,0.0,0.0,1.0,0.0
16f4b,2019-04-30,15,2.0,0.0,0.0,6.0,4.0
16f4b,2019-04-30,16,5.0,0.0,6.0,10.0,11.0
16f4b,2019-04-30,17,2.0,0.0,0.0,4.0,4.0
16f4b,2019-04-30,18,2.0,0.0,2.0,4.0,5.0
16f4b,2019-04-30,19,5.0,0.0,0.0,3.0,4.0
16f4b,2019-04-30,20,4.0,0.0,4.0,12.0,13.0
16f4b,2019-04-30,21,2.0,0.0,0.0,2.0,7.0
16f4b,2019-04-30,22,0.0,0.0,0.0,5.0,4.0
16f4b,2019-04-30,23,0.0,0.0,0.0,0.0,2.0
16f4b,2019-05-01,0,2.0,0.0,0.0,4.0,3.0
16f4b,2019-05-01,2,0.0,0.0,0.0,1.0,2.0
16f4b,2019-05-01,3,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-01,8,5.0,0.0,2.0,5.0,5.0
16f4b,2019-05-01,9,11.0,0.0,2.0,12.0,14.0
16f4b,2019-05-01,10,18.0,0.0,6.0,20.0,13.0
16f4b,2019-05-01,11,5.0,0.0,8.0,9.0,10.0
16f4b,2019-05-01,12,7.0,0.0,4.0,14.0,6.0
16f4b,2019-05-01,13,0.0,0.0,4.0,2.0,0.0
16f4b,2019-05-01,14,0.0,0.0,0.0,0.0,1.0
16f4b,2019-05-01,15,1.0,0.0,4.0,7.0,5.0
16f4b,2019-05-01,16,1.0,0.0,6.0,12.0,6.0
16f4b,2019-05-01,17,0.0,0.0,2.0,11.0,8.0
16f4b,2019-05-01,18,2.0,0.0,12.0,11.0,4.0
16f4b,2019-05-01,19,3.0,0.0,0.0,4.0,1.0
16f4b,2019-05-01,20,15.0,0.0,4.0,20.0,16.0
16f4b,2019-05-01,21,11.0,0.0,4.0,11.0,18.0
16f4b,2019-05-01,22,12.0,0.0,0.0,11.0,8.0
16f4b,2019-05-01,23,1.0,0.0,0.0,2.0,2.0
16f4b,2019-05-02,2,6.0,0.0,0.0,6.0,4.0
16f4b,2019-05-02,5,1.0,0.0,0.0,1.0,0.0
16f4b,2019-05-02,8,1.0,0.0,2.0,2.0,2.0
16f4b,2019-05-02,9,7.0,0.0,4.0,16.0,8.0
16f4b,2019-05-02,10,10.0,0.0,2.0,8.0,5.0
16f4b,2019-05-02,11,11.0,0.0,4.0,16.0,7.0
16f4b,2019-05-02,12,2.0,0.0,2.0,4.0,7.0
16f4b,2019-05-02,13,3.0,0.0,4.0,10.0,7.0
16f4b,2019-05-02,14,1.0,0.0,2.0,5.0,1.0
16f4b,2019-05-02,15,1.0,0.0,8.0,6.0,3.0
16f4b,2019-05-02,16,1.0,0.0,8.0,18.0,10.0
16f4b,2019-05-02,17,5.0,0.0,0.0,12.0,10.0
16f4b,2019-05-02,18,6.0,0.0,4.0,9.0,18.0
16f4b,2019-05-02,19,4.0,0.0,6.0,5.0,2.0
16f4b,2019-05-02,20,4.0,0.0,4.0,7.0,11.0
16f4b,2019-05-02,21,4.0,0.0,2.0,7.0,9.0
16f4b,2019-05-02,22,0.0,0.0,0.0,0.0,4.0
16f4b,2019-05-02,23,1.0,0.0,0.0,6.0,1.0
16f4b,2019-05-03,0,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-03,1,0.0,0.0,0.0,0.0,1.0
16f4b,2019-05-03,4,2.0,0.0,0.0,2.0,1.0
16f4b,2019-05-03,8,1.0,0.0,2.0,4.0,8.0
16f4b,2019-05-03,9,12.0,0.0,0.0,18.0,26.0
16f4b,2019-05-03,10,9.0,0.0,6.0,10.0,4.0
16f4b,2019-05-03,11,7.0,0.0,2.0,6.0,1.0
16f4b,2019-05-03,13,13.0,0.0,4.0,9.0,13.0
16f4b,2019-05-03,14,4.0,0.0,0.0,3.0,2.0
16f4b,2019-05-03,15,3.0,0.0,2.0,5.0,4.0
16f4b,2019-05-03,16,3.0,0.0,8.0,10.0,6.0
16f4b,2019-05-03,17,1.0,0.0,0.0,1.0,1.0
16f4b,2019-05-03,18,0.0,0.0,2.0,1.0,2.0
16f4b,2019-05-03,19,0.0,0.0,0.0,0.0,1.0
16f4b,2019-05-03,20,0.0,0.0,6.0,11.0,16.0
16f4b,2019-05-03,21,2.0,0.0,2.0,1.0,0.0
16f4b,2019-05-03,22,3.0,0.0,0.0,8.0,7.0
16f4b,2019-05-03,23,3.0,0.0,0.0,4.0,2.0
16f4b,2019-05-04,0,0.0,0.0,0.0,0.0,1.0
16f4b,2019-05-04,1,0.0,0.0,0.0,3.0,3.0
16f4b,2019-05-04,2,1.0,0.0,0.0,1.0,1.0
16f4b,2019-05-04,4,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-04,8,0.0,0.0,2.0,8.0,16.0
16f4b,2019-05-04,9,3.0,0.0,2.0,3.0,2.0
16f4b,2019-05-04,10,4.0,0.0,2.0,3.0,3.0
16f4b,2019-05-04,11,14.0,0.0,6.0,14.0,6.0
16f4b,2019-05-04,12,2.0,0.0,0.0,1.0,1.0
16f4b,2019-05-04,13,7.0,0.0,0.0,9.0,13.0
16f4b,2019-05-04,14,0.0,0.0,0.0,0.0,1.0
16f4b,2019-05-04,15,2.0,0.0,0.0,4.0,1.0
16f4b,2019-05-04,16,2.0,0.0,0.0,3.0,3.0
16f4b,2019-05-04,17,2.0,0.0,0.0,1.0,2.0
16f4b,2019-05-04,18,1.0,0.0,2.0,11.0,12.0
16f4b,2019-05-04,19,0.0,0.0,2.0,2.0,2.0
16f4b,2019-05-04,20,3.0,0.0,2.0,7.0,5.0
16f4b,2019-05-04,21,4.0,0.0,0.0,3.0,0.0
16f4b,2019-05-04,23,2.0,0.0,0.0,7.0,5.0
16f4b,2019-05-05,1,0.0,0.0,0.0,0.0,2.0
16f4b,2019-05-05,2,1.0,0.0,0.0,2.0,1.0
16f4b,2019-05-05,5,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-05,8,0.0,0.0,2.0,4.0,12.0
16f4b,2019-05-05,9,0.0,0.0,2.0,1.0,0.0
16f4b,2019-05-05,10,1.0,0.0,2.0,5.0,6.0
16f4b,2019-05-05,11,13.0,0.0,2.0,12.0,10.0
16f4b,2019-05-05,12,0.0,0.0,0.0,3.0,5.0
16f4b,2019-05-05,13,1.0,0.0,4.0,5.0,6.0
16f4b,2019-05-05,14,0.0,0.0,4.0,11.0,8.0
16f4b,2019-05-05,15,0.0,0.0,0.0,5.0,13.0
16f4b,2019-05-05,16,10.0,0.0,2.0,14.0,14.0
16f4b,2019-05-05,17,10.0,0.0,8.0,11.0,10.0
16f4b,2019-05-05,18,3.0,0.0,0.0,0.0,1.0
16f4b,2019-05-05,19,3.0,0.0,0.0,3.0,8.0
16f4b,2019-05-05,20,1.0,0.0,4.0,8.0,10.0
16f4b,2019-05-05,22,3.0,0.0,0.0,5.0,7.0
16f4b,2019-05-06,0,2.0,0.0,0.0,3.0,1.0
16f4b,2019-05-06,1,1.0,0.0,0.0,3.0,5.0
16f4b,2019-05-06,2,0.0,0.0,0.0,1.0,0.0
16f4b,2019-05-06,6,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-06,8,1.0,0.0,2.0,2.0,2.0
16f4b,2019-05-06,9,10.0,0.0,2.0,9.0,16.0
16f4b,2019-05-06,10,4.0,0.0,4.0,11.0,13.0
16f4b,2019-05-06,11,12.0,0.0,6.0,13.0,11.0
16f4b,2019-05-06,12,3.0,0.0,0.0,4.0,3.0
16f4b,2019-05-06,13,3.0,0.0,0.0,0.0,5.0
16f4b,2019-05-06,14,1.0,0.0,6.0,6.0,3.0
16f4b,2019-05-06,15,1.0,0.0,2.0,1.0,1.0
16f4b,2019-05-06,16,4.0,0.0,0.0,5.0,6.0
16f4b,2019-05-06,17,0.0,0.0,0.0,2.0,2.0
16f4b,2019-05-06,18,0.0,0.0,2.0,0.0,0.0
16f4b,2019-05-06,19,6.0,0.0,4.0,13.0,8.0
16f4b,2019-05-06,20,10.0,0.0,8.0,15.0,11.0
16f4b,2019-05-06,21,4.0,0.0,2.0,3.0,3.0
16f4b,2019-05-06,22,3.0,0.0,0.0,4.0,4.0
16f4b,2019-05-06,23,8.0,0.0,0.0,11.0,12.0
16f4b,2019-05-07,0,1.0,0.0,0.0,1.0,2.0
16f4b,2019-05-07,6,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-07,8,5.0,0.0,2.0,8.0,6.0
16f4b,2019-05-07,9,8.0,0.0,2.0,14.0,11.0
16f4b,2019-05-07,10,3.0,0.0,4.0,5.0,4.0
16f4b,2019-05-07,11,6.0,0.0,4.0,8.0,4.0
16f4b,2019-05-07,12,2.0,0.0,0.0,11.0,19.0
16f4b,2019-05-07,13,5.0,0.0,4.0,8.0,8.0
16f4b,2019-05-07,14,5.0,0.0,4.0,8.0,2.0
16f4b,2019-05-07,15,14.0,0.0,4.0,17.0,14.0
16f4b,2019-05-07,16,8.0,0.0,10.0,15.0,10.0
16f4b,2019-05-07,17,9.0,0.0,2.0,8.0,5.0
16f4b,2019-05-07,18,6.0,0.0,2.0,9.0,9.0
16f4b,2019-05-07,20,2.0,0.0,0.0,5.0,5.0
16f4b,2019-05-07,21,3.0,0.0,6.0,11.0,6.0
16f4b,2019-05-07,22,0.0,0.0,2.0,5.0,4.0
16f4b,2019-05-07,23,0.0,0.0,0.0,2.0,1.0
16f4b,2019-05-08,0,0.0,0.0,0.0,1.0,2.0
16f4b,2019-05-08,1,1.0,0.0,0.0,5.0,4.0
16f4b,2019-05-08,2,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-08,5,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-08,8,2.0,0.0,2.0,2.0,1.0
16f4b,2019-05-08,9,1.0,0.0,2.0,7.0,12.0
16f4b,2019-05-08,10,0.0,0.0,0.0,4.0,3.0
16f4b,2019-05-08,11,12.0,0.0,10.0,16.0,10.0
16f4b,2019-05-08,12,4.0,0.0,4.0,4.0,3.0
16f4b,2019-05-08,13,6.0,0.0,0.0,3.0,5.0
16f4b,2019-05-08,14,8.0,0.0,0.0,7.0,5.0
16f4b,2019-05-08,15,0.0,0.0,0.0,1.0,3.0
16f4b,2019-05-08,16,2.0,0.0,2.0,5.0,1.0
16f4b,2019-05-08,17,0.0,0.0,4.0,4.0,3.0
16f4b,2019-05-08,19,3.0,0.0,0.0,2.0,2.0
16f4b,2019-05-08,20,6.0,0.0,6.0,6.0,9.0
16f4b,2019-05-08,21,10.0,0.0,2.0,10.0,14.0
16f4b,2019-05-08,22,1.0,0.0,2.0,1.0,0.0
16f4b,2019-05-08,23,9.0,0.0,0.0,9.0,6.0
16f4b,2019-05-09,5,1.0,0.0,0.0,2.0,1.0
16f4b,2019-05-09,8,7.0,0.0,2.0,6.0,5.0
16f4b,2019-05-09,9,12.0,0.0,2.0,9.0,7.0
16f4b,2019-05-09,10,14.0,0.0,6.0,13.0,9.0
16f4b,2019-05-09,11,13.0,0.0,14.0,16.0,11.0
16f4b,2019-05-09,13,0.0,0.0,0.0,2.0,2.0
16f4b,2019-05-09,14,0.0,0.0,0.0,2.0,2.0
16f4b,2019-05-09,15,0.0,0.0,0.0,4.0,2.0
16f4b,2019-05-09,16,5.0,0.0,4.0,11.0,14.0
16f4b,2019-05-09,17,2.0,0.0,4.0,5.0,6.0
16f4b,2019-05-09,18,5.0,0.0,0.0,2.0,1.0
16f4b,2019-05-09,19,0.0,0.0,0.0,0.0,4.0
16f4b,2019-05-09,20,9.0,0.0,10.0,9.0,10.0
16f4b,2019-05-09,21,3.0,0.0,0.0,6.0,7.0
16f4b,2019-05-09,22,2.0,0.0,0.0,1.0,2.0
16f4b,2019-05-09,23,1.0,0.0,0.0,1.0,1.0
16f4b,2019-05-10,0,3.0,0.0,0.0,2.0,1.0
16f4b,2019-05-10,1,3.0,0.0,0.0,3.0,2.0
16f4b,2019-05-10,3,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-10,7,1.0,0.0,0.0,2.0,9.0
16f4b,2019-05-10,8,0.0,0.0,2.0,7.0,16.0
16f4b,2019-05-10,9,19.0,0.0,2.0,27.0,18.0
16f4b,2019-05-10,10,19.0,0.0,6.0,18.0,20.0
16f4b,2019-05-10,11,12.0,0.0,5.0,12.0,16.0
16f4b,2019-05-10,12,4.0,0.0,0.0,5.0,4.0
16f4b,2019-05-10,13,6.0,0.0,2.0,9.0,8.0
16f4b,2019-05-10,14,13.0,0.0,0.0,12.0,14.0
16f4b,2019-05-10,15,3.0,0.0,4.0,7.0,13.0
16f4b,2019-05-10,16,3.0,0.0,0.0,11.0,10.0
16f4b,2019-05-10,17,13.0,0.0,12.0,14.0,10.0
16f4b,2019-05-10,18,18.0,0.0,7.0,20.0,12.0
16f4b,2019-05-10,19,5.0,0.0,16.0,15.0,14.0
16f4b,2019-05-10,20,5.0,0.0,2.0,9.0,8.0
16f4b,2019-05-10,21,14.0,0.0,8.0,13.0,9.0
16f4b,2019-05-10,22,2.0,0.0,0.0,6.0,5.0
16f4b,2019-05-10,23,4.0,0.0,0.0,9.0,8.0
16f4b,2019-05-11,0,0.0,0.0,0.0,8.0,6.0
16f4b,2019-05-11,1,1.0,0.0,0.0,1.0,0.0
16f4b,2019-05-11,2,10.0,0.0,2.0,16.0,10.0
16f4b,2019-05-11,3,2.0,0.0,0.0,2.0,1.0
16f4b,2019-05-11,4,2.0,0.0,0.0,2.0,2.0
16f4b,2019-05-11,5,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-11,7,3.0,0.0,0.0,3.0,2.0
16f4b,2019-05-11,8,4.0,0.0,2.0,13.0,6.0
16f4b,2019-05-11,9,8.0,0.0,2.0,15.0,19.0
16f4b,2019-05-11,10,9.0,0.0,8.0,18.0,15.0
16f4b,2019-05-11,11,5.0,0.0,0.0,15.0,14.0
16f4b,2019-05-11,12,8.0,0.0,6.0,19.0,14.0
16f4b,2019-05-11,13,7.0,0.0,2.0,15.0,10.0
16f4b,2019-05-11,14,13.0,0.0,2.0,24.0,16.0
16f4b,2019-05-11,15,20.0,0.0,4.0,24.0,22.0
16f4b,2019-05-11,16,8.0,0.0,8.0,10.0,7.0
16f4b,2019-05-11,17,18.0,0.0,30.0,19.0,17.0
16f4b,2019-05-11,18,6.0,0.0,14.0,13.0,9.0
16f4b,2019-05-11,19,1.0,0.0,0.0,6.0,1.0
16f4b,2019-05-11,20,3.0,0.0,0.0,4.0,4.0
16f4b,2019-05-11,21,5.0,0.0,0.0,8.0,7.0
16f4b,2019-05-11,22,3.0,0.0,4.0,15.0,9.0
16f4b,2019-05-11,23,0.0,0.0,0.0,2.0,1.0
16f4b,2019-05-12,0,2.0,0.0,0.0,8.0,4.0
16f4b,2019-05-12,1,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-12,2,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-12,4,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-12,5,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-12,8,0.0,0.0,2.0,3.0,4.0
16f4b,2019-05-12,9,1.0,0.0,2.0,4.0,4.0
16f4b,2019-05-12,10,4.0,0.0,2.0,4.0,3.0
16f4b,2019-05-12,11,9.0,0.0,2.0,10.0,5.0
16f4b,2019-05-12,12,11.0,0.0,0.0,12.0,10.0
16f4b,2019-05-12,13,11.0,0.0,0.0,11.0,12.0
16f4b,2019-05-12,14,0.0,0.0,4.0,4.0,5.0
16f4b,2019-05-12,15,0.0,0.0,4.0,14.0,13.0
16f4b,2019-05-12,16,5.0,0.0,2.0,18.0,19.0
16f4b,2019-05-12,17,1.0,0.0,2.0,1.0,2.0
16f4b,2019-05-12,18,4.0,0.0,0.0,5.0,6.0
16f4b,2019-05-12,19,1.0,0.0,0.0,6.0,7.0
16f4b,2019-05-12,20,6.0,0.0,0.0,14.0,14.0
16f4b,2019-05-12,21,0.0,0.0,2.0,7.0,11.0
16f4b,2019-05-12,22,0.0,0.0,2.0,1.0,1.0
16f4b,2019-05-12,23,0.0,0.0,0.0,1.0,1.0
16f4b,2019-05-13,0,3.0,0.0,0.0,6.0,3.0
16f4b,2019-05-13,1,0.0,0.0,0.0,2.0,2.0
16f4b,2019-05-13,7,1.0,0.0,0.0,1.0,0.0
16f4b,2019-05-13,8,4.0,0.0,2.0,8.0,7.0
16f4b,2019-05-13,9,3.0,0.0,6.0,3.0,1.0
16f4b,2019-05-13,10,4.0,0.0,2.0,8.0,4.0
16f4b,2019-05-13,11,6.0,0.0,2.0,7.0,4.0
16f4b,2019-05-13,12,22.0,0.0,6.0,24.0,18.0
16f4b,2019-05-13,13,10.0,0.0,4.0,14.0,11.0
16f4b,2019-05-13,14,3.0,0.0,2.0,8.0,11.0
16f4b,2019-05-13,15,3.0,0.0,0.0,5.0,5.0
16f4b,2019-05-13,16,4.0,0.0,9.0,10.0,6.0
16f4b,2019-05-13,17,5.0,0.0,1.0,3.0,4.0
16f4b,2019-05-13,18,6.0,0.0,0.0,4.0,8.0
16f4b,2019-05-13,19,6.0,0.0,0.0,10.0,5.0
16f4b,2019-05-13,20,5.0,0.0,2.0,8.0,8.0
16f4b,2019-05-13,21,5.0,0.0,2.0,6.0,4.0
16f4b,2019-05-13,22,10.0,0.0,0.0,8.0,15.0
16f4b,2019-05-14,0,3.0,0.0,0.0,4.0,0.0
16f4b,2019-05-14,2,0.0,0.0,0.0,1.0,2.0
16f4b,2019-05-14,6,1.0,0.0,0.0,3.0,0.0
16f4b,2019-05-14,8,9.0,0.0,2.0,10.0,10.0
16f4b,2019-05-14,9,12.0,0.0,6.0,13.0,13.0
16f4b,2019-05-14,10,4.0,0.0,10.0,11.0,10.0
16f4b,2019-05-14,11,10.0,0.0,2.0,17.0,14.0
16f4b,2019-05-14,12,14.0,0.0,0.0,12.0,12.0
16f4b,2019-05-14,13,5.0,0.0,0.0,8.0,8.0
16f4b,2019-05-14,14,12.0,0.0,8.0,13.0,10.0
16f4b,2019-05-14,15,10.0,0.0,0.0,10.0,4.0
16f4b,2019-05-14,16,7.0,0.0,2.0,9.0,4.0
16f4b,2019-05-14,17,4.0,0.0,12.0,11.0,8.0
16f4b,2019-05-14,18,2.0,0.0,8.0,3.0,0.0
16f4b,2019-05-14,19,6.0,0.0,4.0,7.0,10.0
16f4b,2019-05-14,20,12.0,0.0,16.0,9.0,13.0
16f4b,2019-05-14,21,0.0,0.0,6.0,8.0,5.0
16f4b,2019-05-14,22,0.0,0.0,0.0,3.0,1.0
16f4b,2019-05-14,23,0.0,0.0,0.0,2.0,4.0
16f4b,2019-05-15,0,0.0,0.0,0.0,1.0,0.0
16f4b,2019-05-15,1,2.0,0.0,0.0,5.0,2.0
16f4b,2019-05-15,8,10.0,0.0,6.0,12.0,12.0
16f4b,2019-05-15,9,12.0,0.0,6.0,17.0,16.0
16f4b,2019-05-15,10,14.0,0.0,14.0,11.0,1.0
16f4b,2019-05-15,11,3.0,0.0,10.0,9.0,10.0
16f4b,2019-05-15,12,6.0,0.0,6.0,10.0,13.0
16f4b,2019-05-15,13,6.0,0.0,0.0,8.0,6.0
16f4b,2019-05-15,14,10.0,0.0,4.0,11.0,17.0
16f4b,2019-05-15,15,6.0,0.0,0.0,7.0,5.0
16f4b,2019-05-15,16,4.0,0.0,8.0,8.0,1.0
16f4b,2019-05-15,17,3.0,0.0,6.0,6.0,3.0
16f4b,2019-05-15,18,4.0,0.0,0.0,4.0,4.0
16f4b,2019-05-15,19,9.0,0.0,2.0,9.0,10.0
16f4b,2019-05-15,20,9.0,0.0,4.0,12.0,20.0
16f4b,2019-05-15,21,7.0,0.0,0.0,11.0,6.0
16f4b,2019-05-15,22,0.0,0.0,0.0,3.0,2.0
16f4b,2019-05-15,23,0.0,0.0,0.0,2.0,2.0
16f4b,2019-05-16,1,1.0,0.0,0.0,2.0,1.0
16f4b,2019-05-16,2,2.0,0.0,0.0,6.0,4.0
16f4b,2019-05-16,3,1.0,0.0,0.0,2.0,0.0
16f4b,2019-05-16,6,2.0,0.0,0.0,2.0,1.0
16f4b,2019-05-16,8,4.0,0.0,2.0,3.0,3.0
16f4b,2019-05-16,9,14.0,0.0,4.0,11.0,13.0
16f4b,2019-05-16,10,10.0,0.0,2.0,10.0,12.0
16f4b,2019-05-16,11,18.0,0.0,6.0,17.0,12.0
16f4b,2019-05-16,12,3.0,0.0,0.0,6.0,4.0
16f4b,2019-05-16,13,7.0,0.0,0.0,9.0,8.0
16f4b,2019-05-16,14,7.0,0.0,0.0,7.0,4.0
16f4b,2019-05-16,15,10.0,0.0,2.0,6.0,3.0
16f4b,2019-05-16,16,5.0,0.0,0.0,6.0,4.0
16f4b,2019-05-16,17,5.0,0.0,0.0,5.0,1.0
16f4b,2019-05-16,18,5.0,0.0,0.0,6.0,5.0
16f4b,2019-05-16,19,7.0,0.0,2.0,7.0,4.0
16f4b,2019-05-16,20,3.0,0.0,2.0,7.0,12.0
16f4b,2019-05-16,21,5.0,0.0,0.0,8.0,8.0
16f4b,2019-05-16,22,6.0,0.0,0.0,7.0,7.0
16f4b,2019-05-16,23,2.0,0.0,0.0,4.0,3.0
16f4b,2019-05-17,0,0.0,0.0,0.0,3.0,4.0
16f4b,2019-05-17,3,2.0,0.0,0.0,5.0,0.0
16f4b,2019-05-17,7,1.0,0.0,0.0,2.0,0.0
