id,date,hour,back-door,bedroom,fridge-door,front-door,hallway,kitchen,lounge
a380e,2019-05-16,10,0.0,0.0,10.0,0.0,0.0,28.0,6.0
a380e,2019-05-16,11,0.0,0.0,0.0,0.0,0.0,8.0,8.0
a380e,2019-05-16,12,0.0,0.0,17.0,0.0,0.0,16.0,4.0
a380e,2019-05-16,13,4.0,2.0,5.0,0.0,7.0,9.0,7.0
a380e,2019-05-16,14,12.0,0.0,0.0,0.0,1.0,12.0,2.0
a380e,2019-05-16,15,0.0,0.0,2.0,0.0,3.0,11.0,5.0
a380e,2019-05-16,16,0.0,1.0,0.0,0.0,2.0,7.0,6.0
a380e,2019-05-16,17,0.0,0.0,4.0,0.0,4.0,17.0,5.0
a380e,2019-05-16,18,0.0,0.0,10.0,0.0,4.0,22.0,5.0
a380e,2019-05-16,19,5.0,0.0,4.0,0.0,1.0,10.0,2.0
a380e,2019-05-16,20,0.0,0.0,0.0,0.0,2.0,18.0,7.0
a380e,2019-05-16,21,4.0,1.0,10.0,0.0,1.0,14.0,5.0
a380e,2019-05-16,22,0.0,13.0,4.0,0.0,3.0,9.0,9.0
a380e,2019-05-16,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,6,0.0,2.0,0.0,0.0,1.0,4.0,4.0
a380e,2019-05-17,7,0.0,6.0,0.0,0.0,3.0,4.0,7.0
a380e,2019-05-17,8,0.0,9.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-17,9,0.0,6.0,2.0,0.0,3.0,16.0,12.0
a380e,2019-05-17,10,4.0,0.0,4.0,0.0,2.0,7.0,5.0
a380e,2019-05-17,12,0.0,0.0,4.0,0.0,2.0,5.0,4.0
a380e,2019-05-17,13,0.0,0.0,0.0,0.0,0.0,5.0,17.0
a380e,2019-05-17,14,2.0,0.0,8.0,0.0,1.0,14.0,11.0
a380e,2019-05-17,15,0.0,0.0,0.0,0.0,0.0,12.0,10.0
a380e,2019-05-17,16,0.0,0.0,2.0,0.0,0.0,10.0,1.0
a380e,2019-05-17,17,0.0,0.0,2.0,0.0,0.0,8.0,2.0
a380e,2019-05-17,18,4.0,0.0,0.0,0.0,0.0,14.0,2.0
a380e,2019-05-17,19,0.0,0.0,2.0,0.0,0.0,9.0,7.0
a380e,2019-05-17,20,0.0,0.0,4.0,0.0,0.0,5.0,4.0
a380e,2019-05-17,21,0.0,0.0,0.0,0.0,0.0,3.0,2.0
a380e,2019-05-17,22,0.0,0.0,6.0,0.0,2.0,27.0,5.0
a380e,2019-05-17,23,0.0,10.0,0.0,0.0,1.0,2.0,1.0
a380e,2019-05-18,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-18,7,0.0,5.0,0.0,0.0,2.0,5.0,7.0
a380e,2019-05-18,8,0.0,0.0,0.0,0.0,1.0,11.0,16.0
a380e,2019-05-18,9,0.0,2.0,6.0,0.0,2.0,10.0,8.0
a380e,2019-05-18,10,0.0,7.0,0.0,0.0,1.0,2.0,2.0
a380e,2019-05-18,11,0.0,8.0,0.0,0.0,5.0,7.0,8.0
a380e,2019-05-18,12,2.0,1.0,4.0,0.0,2.0,7.0,4.0
a380e,2019-05-18,13,0.0,0.0,5.0,0.0,11.0,18.0,5.0
a380e,2019-05-18,14,0.0,0.0,4.0,0.0,4.0,15.0,9.0
a380e,2019-05-18,16,0.0,5.0,4.0,0.0,6.0,12.0,8.0
a380e,2019-05-18,17,2.0,0.0,6.0,0.0,2.0,9.0,5.0
a380e,2019-05-18,18,6.0,0.0,2.0,0.0,3.0,19.0,4.0
a380e,2019-05-18,19,0.0,0.0,4.0,0.0,0.0,10.0,4.0
a380e,2019-05-18,20,0.0,0.0,4.0,0.0,0.0,6.0,6.0
a380e,2019-05-18,21,0.0,0.0,0.0,0.0,0.0,6.0,5.0
a380e,2019-05-18,22,0.0,0.0,8.0,0.0,0.0,12.0,8.0
a380e,2019-05-18,23,0.0,17.0,4.0,0.0,3.0,3.0,3.0
a380e,2019-05-19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-19,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-19,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-19,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-19,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-19,6,0.0,13.0,0.0,0.0,1.0,4.0,3.0
a380e,2019-05-19,7,0.0,5.0,0.0,0.0,1.0,13.0,11.0
a380e,2019-05-19,8,0.0,14.0,4.0,0.0,7.0,9.0,10.0
a380e,2019-05-19,9,0.0,3.0,6.0,0.0,7.0,13.0,8.0
a380e,2019-05-19,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0
a380e,2019-05-19,12,4.0,0.0,2.0,0.0,0.0,10.0,2.0
a380e,2019-05-19,13,0.0,0.0,0.0,0.0,2.0,12.0,4.0
a380e,2019-05-19,14,0.0,0.0,10.0,0.0,0.0,19.0,5.0
a380e,2019-05-19,15,0.0,4.0,0.0,0.0,5.0,6.0,8.0
a380e,2019-05-19,19,0.0,0.0,0.0,0.0,2.0,8.0,11.0
a380e,2019-05-19,20,0.0,0.0,6.0,0.0,0.0,16.0,6.0
a380e,2019-05-19,21,0.0,0.0,0.0,0.0,0.0,10.0,10.0
a380e,2019-05-19,22,0.0,2.0,8.0,0.0,2.0,18.0,7.0
a380e,2019-05-19,23,0.0,13.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,2,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-20,6,0.0,12.0,4.0,0.0,4.0,10.0,3.0
a380e,2019-05-20,7,0.0,13.0,0.0,0.0,8.0,7.0,5.0
a380e,2019-05-20,8,2.0,2.0,10.0,0.0,10.0,18.0,16.0
a380e,2019-05-20,9,2.0,0.0,2.0,0.0,0.0,2.0,2.0
a380e,2019-05-20,17,0.0,0.0,0.0,0.0,1.0,2.0,1.0
a380e,2019-05-20,18,4.0,0.0,6.0,0.0,1.0,15.0,5.0
a380e,2019-05-20,19,0.0,0.0,2.0,0.0,0.0,11.0,5.0
a380e,2019-05-20,20,0.0,0.0,0.0,0.0,0.0,8.0,10.0
a380e,2019-05-20,21,0.0,0.0,7.0,0.0,0.0,15.0,10.0
a380e,2019-05-20,22,0.0,3.0,1.0,0.0,1.0,0.0,1.0
a380e,2019-05-20,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-21,6,0.0,9.0,0.0,0.0,3.0,4.0,3.0
a380e,2019-05-21,7,0.0,11.0,0.0,0.0,4.0,7.0,9.0
a380e,2019-05-21,8,2.0,5.0,8.0,0.0,5.0,12.0,11.0
a380e,2019-05-21,9,2.0,0.0,2.0,0.0,0.0,4.0,1.0
a380e,2019-05-21,11,0.0,0.0,2.0,0.0,2.0,7.0,3.0
a380e,2019-05-21,12,1.0,0.0,2.0,0.0,0.0,16.0,7.0
a380e,2019-05-21,13,0.0,0.0,8.0,0.0,2.0,22.0,5.0
a380e,2019-05-21,14,0.0,0.0,6.0,0.0,2.0,22.0,11.0
a380e,2019-05-21,15,9.0,2.0,2.0,0.0,9.0,16.0,14.0
a380e,2019-05-21,17,2.0,0.0,4.0,0.0,0.0,1.0,0.0
a380e,2019-05-21,18,14.0,0.0,4.0,0.0,2.0,4.0,2.0
a380e,2019-05-21,19,2.0,0.0,2.0,0.0,1.0,3.0,1.0
a380e,2019-05-21,21,2.0,1.0,0.0,0.0,3.0,15.0,7.0
a380e,2019-05-21,22,0.0,5.0,4.0,0.0,1.0,5.0,3.0
a380e,2019-05-22,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-22,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-22,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-22,6,0.0,8.0,0.0,0.0,1.0,2.0,1.0
a380e,2019-05-22,7,0.0,2.0,0.0,0.0,1.0,11.0,7.0
a380e,2019-05-22,8,0.0,0.0,4.0,0.0,1.0,15.0,13.0
a380e,2019-05-22,9,0.0,11.0,0.0,0.0,1.0,3.0,5.0
a380e,2019-05-22,10,0.0,7.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-22,11,0.0,10.0,2.0,0.0,3.0,5.0,6.0
a380e,2019-05-22,12,5.0,9.0,6.0,0.0,4.0,13.0,12.0
a380e,2019-05-22,16,0.0,0.0,6.0,0.0,1.0,11.0,12.0
a380e,2019-05-22,17,0.0,0.0,2.0,0.0,0.0,1.0,2.0
a380e,2019-05-22,18,4.0,3.0,2.0,0.0,2.0,11.0,7.0
a380e,2019-05-22,19,0.0,0.0,0.0,0.0,0.0,3.0,3.0
a380e,2019-05-22,20,0.0,0.0,4.0,0.0,0.0,7.0,6.0
a380e,2019-05-22,21,0.0,0.0,0.0,0.0,0.0,7.0,4.0
a380e,2019-05-22,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0
a380e,2019-05-22,23,0.0,0.0,10.0,0.0,0.0,16.0,8.0
a380e,2019-05-23,0,0.0,8.0,0.0,0.0,2.0,7.0,10.0
a380e,2019-05-23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-23,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-23,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-23,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-23,7,0.0,5.0,0.0,0.0,1.0,5.0,6.0
a380e,2019-05-23,8,0.0,9.0,0.0,0.0,5.0,8.0,10.0
a380e,2019-05-23,9,0.0,5.0,6.0,0.0,7.0,12.0,17.0
a380e,2019-05-23,10,2.0,2.0,2.0,0.0,1.0,4.0,2.0
a380e,2019-05-23,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0
a380e,2019-05-23,17,0.0,0.0,6.0,0.0,2.0,19.0,15.0
a380e,2019-05-23,18,4.0,0.0,4.0,0.0,5.0,11.0,4.0
a380e,2019-05-23,19,0.0,0.0,14.0,0.0,1.0,15.0,7.0
a380e,2019-05-23,20,0.0,0.0,0.0,0.0,0.0,5.0,5.0
a380e,2019-05-23,23,0.0,6.0,9.0,0.0,4.0,15.0,5.0
a380e,2019-05-24,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-24,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-24,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-24,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-24,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-24,6,0.0,8.0,0.0,0.0,3.0,1.0,2.0
a380e,2019-05-24,7,0.0,12.0,0.0,0.0,2.0,4.0,4.0
a380e,2019-05-24,8,2.0,7.0,6.0,0.0,6.0,15.0,13.0
a380e,2019-05-24,9,4.0,2.0,4.0,0.0,2.0,5.0,1.0
a380e,2019-05-24,12,0.0,1.0,0.0,0.0,6.0,8.0,15.0
a380e,2019-05-24,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0
