id,date,hour,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d93d8,2019-06-08,4,1.0,7.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-08,5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-08,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-08,7,2.0,12.0,0.0,4.0,10.0,9.0,5.0
d93d8,2019-06-08,8,3.0,8.0,0.0,8.0,7.0,12.0,6.0
d93d8,2019-06-08,9,0.0,5.0,0.0,6.0,2.0,3.0,3.0
d93d8,2019-06-08,10,1.0,14.0,0.0,4.0,8.0,1.0,6.0
d93d8,2019-06-08,11,1.0,7.0,0.0,8.0,10.0,7.0,9.0
d93d8,2019-06-08,12,2.0,8.0,0.0,10.0,10.0,22.0,6.0
d93d8,2019-06-08,13,0.0,1.0,0.0,0.0,1.0,0.0,3.0
d93d8,2019-06-08,14,2.0,1.0,0.0,6.0,4.0,4.0,6.0
d93d8,2019-06-08,15,1.0,0.0,0.0,6.0,9.0,9.0,7.0
d93d8,2019-06-08,16,2.0,6.0,6.0,2.0,12.0,5.0,7.0
d93d8,2019-06-08,17,1.0,2.0,0.0,0.0,5.0,5.0,3.0
d93d8,2019-06-08,18,2.0,1.0,0.0,4.0,12.0,25.0,7.0
d93d8,2019-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-08,20,1.0,0.0,0.0,4.0,5.0,5.0,8.0
d93d8,2019-06-08,21,1.0,0.0,0.0,0.0,2.0,1.0,4.0
d93d8,2019-06-08,22,0.0,0.0,0.0,2.0,4.0,2.0,5.0
d93d8,2019-06-08,23,1.0,2.0,0.0,0.0,2.0,1.0,4.0
d93d8,2019-06-09,0,0.0,0.0,0.0,6.0,3.0,5.0,6.0
d93d8,2019-06-09,1,2.0,9.0,0.0,0.0,3.0,0.0,3.0
d93d8,2019-06-09,2,2.0,5.0,0.0,2.0,5.0,5.0,2.0
d93d8,2019-06-09,3,1.0,10.0,0.0,6.0,4.0,7.0,2.0
d93d8,2019-06-09,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-09,5,2.0,3.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-06-09,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-09,7,4.0,6.0,0.0,6.0,5.0,12.0,4.0
d93d8,2019-06-09,8,1.0,5.0,0.0,10.0,5.0,14.0,4.0
d93d8,2019-06-09,9,2.0,2.0,0.0,0.0,2.0,2.0,3.0
d93d8,2019-06-09,10,2.0,3.0,0.0,2.0,3.0,6.0,4.0
d93d8,2019-06-09,11,0.0,0.0,0.0,0.0,2.0,0.0,6.0
d93d8,2019-06-09,12,1.0,1.0,0.0,8.0,4.0,4.0,10.0
d93d8,2019-06-09,13,1.0,0.0,0.0,3.0,3.0,10.0,9.0
d93d8,2019-06-09,14,2.0,1.0,0.0,1.0,6.0,5.0,8.0
d93d8,2019-06-09,15,0.0,2.0,0.0,0.0,4.0,1.0,3.0
d93d8,2019-06-09,16,1.0,1.0,0.0,6.0,4.0,6.0,6.0
d93d8,2019-06-09,17,3.0,1.0,0.0,6.0,13.0,11.0,10.0
d93d8,2019-06-09,18,4.0,0.0,0.0,0.0,7.0,13.0,6.0
d93d8,2019-06-09,19,1.0,1.0,0.0,4.0,8.0,7.0,9.0
d93d8,2019-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d93d8,2019-06-09,21,1.0,0.0,0.0,0.0,2.0,1.0,8.0
d93d8,2019-06-09,22,1.0,3.0,0.0,4.0,3.0,2.0,3.0
d93d8,2019-06-09,23,1.0,3.0,0.0,4.0,7.0,7.0,12.0
d93d8,2019-06-10,0,2.0,11.0,0.0,2.0,3.0,1.0,2.0
d93d8,2019-06-10,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-10,2,1.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-10,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-10,4,1.0,8.0,0.0,2.0,8.0,6.0,4.0
d93d8,2019-06-10,5,1.0,5.0,0.0,2.0,4.0,4.0,3.0
d93d8,2019-06-10,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-10,7,4.0,5.0,0.0,2.0,5.0,5.0,0.0
d93d8,2019-06-10,8,6.0,7.0,0.0,15.0,7.0,11.0,0.0
d93d8,2019-06-10,9,6.0,6.0,2.0,5.0,17.0,6.0,12.0
d93d8,2019-06-10,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-10,11,1.0,1.0,2.0,2.0,6.0,7.0,2.0
d93d8,2019-06-10,12,4.0,3.0,0.0,12.0,10.0,17.0,6.0
d93d8,2019-06-10,13,4.0,8.0,2.0,2.0,8.0,4.0,3.0
d93d8,2019-06-10,15,2.0,2.0,6.0,25.0,11.0,17.0,4.0
d93d8,2019-06-10,16,1.0,5.0,0.0,9.0,11.0,14.0,9.0
d93d8,2019-06-10,17,1.0,2.0,0.0,4.0,7.0,18.0,2.0
d93d8,2019-06-10,18,1.0,0.0,0.0,16.0,13.0,14.0,5.0
d93d8,2019-06-10,19,0.0,0.0,0.0,2.0,3.0,2.0,5.0
d93d8,2019-06-10,20,1.0,1.0,0.0,16.0,4.0,7.0,7.0
d93d8,2019-06-10,21,0.0,0.0,0.0,2.0,4.0,4.0,5.0
d93d8,2019-06-10,22,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d93d8,2019-06-10,23,3.0,3.0,0.0,0.0,6.0,1.0,6.0
d93d8,2019-06-11,0,3.0,7.0,0.0,6.0,9.0,6.0,6.0
d93d8,2019-06-11,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-11,2,3.0,8.0,0.0,0.0,4.0,0.0,0.0
d93d8,2019-06-11,3,2.0,8.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-11,4,3.0,4.0,0.0,4.0,3.0,7.0,1.0
d93d8,2019-06-11,5,0.0,13.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-11,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-11,7,6.0,9.0,0.0,6.0,13.0,12.0,9.0
d93d8,2019-06-11,8,6.0,7.0,4.0,8.0,17.0,8.0,5.0
d93d8,2019-06-11,9,2.0,3.0,0.0,2.0,5.0,1.0,2.0
d93d8,2019-06-11,10,0.0,2.0,2.0,4.0,7.0,6.0,5.0
d93d8,2019-06-11,11,2.0,6.0,0.0,16.0,14.0,7.0,13.0
d93d8,2019-06-11,12,3.0,0.0,0.0,0.0,4.0,1.0,6.0
d93d8,2019-06-11,13,1.0,0.0,0.0,19.0,7.0,21.0,4.0
d93d8,2019-06-11,14,1.0,5.0,4.0,7.0,6.0,2.0,5.0
d93d8,2019-06-11,15,2.0,2.0,2.0,6.0,8.0,8.0,6.0
d93d8,2019-06-11,16,2.0,0.0,0.0,4.0,4.0,5.0,10.0
d93d8,2019-06-11,17,3.0,1.0,0.0,2.0,6.0,2.0,7.0
d93d8,2019-06-11,18,2.0,2.0,0.0,14.0,11.0,18.0,4.0
d93d8,2019-06-11,19,5.0,0.0,0.0,10.0,8.0,7.0,6.0
d93d8,2019-06-11,20,0.0,0.0,0.0,0.0,0.0,0.0,6.0
d93d8,2019-06-11,21,1.0,0.0,0.0,8.0,5.0,7.0,8.0
d93d8,2019-06-11,22,1.0,0.0,0.0,0.0,2.0,0.0,7.0
d93d8,2019-06-11,23,2.0,3.0,0.0,2.0,8.0,5.0,10.0
d93d8,2019-06-12,0,1.0,2.0,0.0,2.0,3.0,2.0,10.0
d93d8,2019-06-12,1,3.0,10.0,0.0,0.0,4.0,0.0,4.0
d93d8,2019-06-12,2,2.0,8.0,0.0,6.0,7.0,4.0,1.0
d93d8,2019-06-12,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-12,4,3.0,8.0,0.0,4.0,4.0,6.0,0.0
d93d8,2019-06-12,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-12,6,6.0,4.0,0.0,4.0,8.0,3.0,6.0
d93d8,2019-06-12,7,0.0,3.0,0.0,0.0,1.0,0.0,1.0
d93d8,2019-06-12,8,2.0,8.0,0.0,6.0,9.0,6.0,4.0
d93d8,2019-06-12,9,3.0,12.0,2.0,0.0,17.0,14.0,7.0
d93d8,2019-06-12,10,2.0,1.0,0.0,8.0,11.0,10.0,10.0
d93d8,2019-06-12,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-12,12,1.0,0.0,0.0,8.0,9.0,10.0,7.0
d93d8,2019-06-12,13,3.0,3.0,0.0,2.0,8.0,4.0,9.0
d93d8,2019-06-12,14,5.0,0.0,4.0,0.0,12.0,1.0,13.0
d93d8,2019-06-12,15,6.0,6.0,2.0,6.0,15.0,11.0,10.0
d93d8,2019-06-12,16,1.0,0.0,0.0,0.0,4.0,3.0,8.0
d93d8,2019-06-12,17,3.0,4.0,0.0,12.0,10.0,11.0,5.0
d93d8,2019-06-12,18,1.0,2.0,0.0,10.0,16.0,20.0,9.0
d93d8,2019-06-12,19,0.0,0.0,0.0,4.0,5.0,1.0,7.0
d93d8,2019-06-12,20,1.0,0.0,0.0,2.0,2.0,1.0,6.0
d93d8,2019-06-12,21,1.0,1.0,0.0,4.0,2.0,2.0,8.0
d93d8,2019-06-12,22,1.0,1.0,0.0,2.0,4.0,3.0,9.0
d93d8,2019-06-12,23,1.0,2.0,0.0,4.0,8.0,7.0,12.0
d93d8,2019-06-13,0,4.0,3.0,0.0,4.0,5.0,2.0,4.0
d93d8,2019-06-13,1,2.0,12.0,0.0,4.0,2.0,2.0,0.0
d93d8,2019-06-13,2,0.0,14.0,0.0,5.0,3.0,2.0,1.0
d93d8,2019-06-13,3,3.0,12.0,0.0,0.0,4.0,0.0,0.0
d93d8,2019-06-13,4,3.0,7.0,0.0,4.0,9.0,8.0,8.0
d93d8,2019-06-13,5,0.0,6.0,0.0,2.0,7.0,7.0,7.0
d93d8,2019-06-13,6,0.0,3.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-13,7,5.0,8.0,0.0,6.0,7.0,14.0,2.0
d93d8,2019-06-13,8,7.0,12.0,2.0,0.0,10.0,0.0,2.0
d93d8,2019-06-13,9,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-13,10,3.0,2.0,0.0,2.0,6.0,4.0,6.0
d93d8,2019-06-13,11,1.0,1.0,2.0,10.0,11.0,10.0,6.0
d93d8,2019-06-13,12,0.0,5.0,2.0,4.0,9.0,5.0,2.0
d93d8,2019-06-13,14,0.0,1.0,2.0,2.0,1.0,0.0,6.0
d93d8,2019-06-13,15,1.0,1.0,0.0,6.0,5.0,5.0,10.0
d93d8,2019-06-13,16,3.0,0.0,0.0,4.0,7.0,7.0,5.0
d93d8,2019-06-13,17,2.0,3.0,0.0,2.0,9.0,10.0,5.0
d93d8,2019-06-13,18,1.0,2.0,0.0,22.0,11.0,17.0,5.0
d93d8,2019-06-13,19,2.0,0.0,0.0,4.0,4.0,1.0,8.0
d93d8,2019-06-13,20,3.0,1.0,0.0,2.0,3.0,0.0,12.0
d93d8,2019-06-13,21,2.0,1.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-13,22,0.0,0.0,0.0,6.0,2.0,1.0,3.0
d93d8,2019-06-13,23,4.0,4.0,0.0,2.0,6.0,1.0,7.0
d93d8,2019-06-14,0,2.0,3.0,0.0,4.0,10.0,9.0,10.0
d93d8,2019-06-14,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-14,2,2.0,12.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-14,3,1.0,7.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-14,6,2.0,7.0,0.0,0.0,4.0,0.0,1.0
d93d8,2019-06-14,7,3.0,10.0,0.0,4.0,5.0,3.0,4.0
d93d8,2019-06-14,8,7.0,13.0,0.0,2.0,13.0,7.0,9.0
d93d8,2019-06-14,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0
d93d8,2019-06-14,10,0.0,1.0,2.0,11.0,2.0,17.0,0.0
d93d8,2019-06-14,11,3.0,0.0,0.0,5.0,6.0,5.0,7.0
d93d8,2019-06-14,12,4.0,3.0,0.0,4.0,13.0,4.0,10.0
d93d8,2019-06-14,13,2.0,1.0,0.0,6.0,6.0,5.0,4.0
d93d8,2019-06-14,14,5.0,2.0,2.0,4.0,14.0,9.0,13.0
d93d8,2019-06-14,15,5.0,2.0,6.0,8.0,9.0,13.0,9.0
d93d8,2019-06-14,16,0.0,8.0,0.0,2.0,14.0,7.0,10.0
d93d8,2019-06-14,17,4.0,3.0,0.0,4.0,10.0,19.0,6.0
d93d8,2019-06-14,18,3.0,4.0,0.0,16.0,8.0,17.0,5.0
d93d8,2019-06-14,19,2.0,2.0,0.0,2.0,5.0,3.0,7.0
d93d8,2019-06-14,20,1.0,2.0,2.0,6.0,8.0,3.0,14.0
d93d8,2019-06-14,21,1.0,2.0,2.0,2.0,4.0,2.0,12.0
d93d8,2019-06-14,22,0.0,0.0,0.0,0.0,2.0,2.0,5.0
d93d8,2019-06-14,23,1.0,3.0,0.0,0.0,7.0,3.0,7.0
d93d8,2019-06-15,0,0.0,0.0,0.0,4.0,4.0,5.0,4.0
d93d8,2019-06-15,1,1.0,2.0,0.0,4.0,4.0,2.0,7.0
d93d8,2019-06-15,2,1.0,8.0,0.0,0.0,3.0,1.0,0.0
d93d8,2019-06-15,3,1.0,9.0,0.0,8.0,4.0,8.0,2.0
d93d8,2019-06-17,14,2.0,0.0,0.0,14.0,6.0,10.0,5.0
d93d8,2019-06-17,15,3.0,2.0,2.0,2.0,8.0,5.0,6.0
d93d8,2019-06-17,16,1.0,0.0,0.0,4.0,5.0,9.0,4.0
d93d8,2019-06-17,17,0.0,0.0,0.0,4.0,4.0,12.0,6.0
d93d8,2019-06-17,18,1.0,2.0,0.0,12.0,9.0,17.0,6.0
d93d8,2019-06-17,19,1.0,3.0,2.0,4.0,3.0,3.0,6.0
d93d8,2019-06-17,20,1.0,0.0,0.0,8.0,4.0,2.0,10.0
d93d8,2019-06-17,21,0.0,0.0,0.0,2.0,5.0,4.0,9.0
d93d8,2019-06-17,22,1.0,0.0,0.0,0.0,4.0,0.0,7.0
d93d8,2019-06-17,23,0.0,2.0,0.0,0.0,2.0,0.0,6.0
d93d8,2019-06-18,0,2.0,15.0,0.0,0.0,4.0,0.0,2.0
d93d8,2019-06-18,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-18,2,3.0,4.0,0.0,4.0,5.0,6.0,3.0
d93d8,2019-06-18,3,0.0,11.0,0.0,0.0,4.0,3.0,1.0
d93d8,2019-06-18,4,1.0,6.0,0.0,0.0,3.0,0.0,3.0
d93d8,2019-06-18,5,1.0,7.0,0.0,0.0,3.0,0.0,1.0
d93d8,2019-06-18,6,2.0,5.0,0.0,4.0,9.0,7.0,5.0
d93d8,2019-06-18,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-18,8,0.0,6.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-18,9,6.0,10.0,2.0,10.0,10.0,9.0,7.0
d93d8,2019-06-18,10,1.0,2.0,2.0,4.0,10.0,8.0,4.0
d93d8,2019-06-18,11,1.0,0.0,0.0,0.0,2.0,1.0,3.0
d93d8,2019-06-18,12,3.0,11.0,0.0,14.0,12.0,16.0,6.0
d93d8,2019-06-18,13,2.0,5.0,2.0,0.0,10.0,1.0,8.0
d93d8,2019-06-18,18,1.0,5.0,2.0,0.0,7.0,4.0,12.0
d93d8,2019-06-18,19,2.0,0.0,0.0,0.0,2.0,0.0,8.0
d93d8,2019-06-18,20,0.0,1.0,0.0,0.0,1.0,0.0,5.0
d93d8,2019-06-18,21,1.0,0.0,0.0,6.0,2.0,3.0,7.0
d93d8,2019-06-18,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-18,23,4.0,2.0,0.0,6.0,10.0,3.0,6.0
d93d8,2019-06-19,0,2.0,13.0,0.0,4.0,5.0,8.0,0.0
d93d8,2019-06-19,1,1.0,16.0,0.0,2.0,2.0,2.0,0.0
d93d8,2019-06-19,2,1.0,14.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-19,3,3.0,11.0,0.0,0.0,2.0,1.0,0.0
d93d8,2019-06-19,4,1.0,7.0,0.0,0.0,2.0,1.0,2.0
d93d8,2019-06-19,5,0.0,6.0,0.0,4.0,6.0,6.0,6.0
d93d8,2019-06-19,6,1.0,5.0,0.0,2.0,2.0,1.0,2.0
d93d8,2019-06-19,7,3.0,8.0,0.0,0.0,4.0,0.0,2.0
d93d8,2019-06-19,8,5.0,13.0,0.0,4.0,12.0,11.0,5.0
d93d8,2019-06-19,9,7.0,8.0,2.0,24.0,19.0,11.0,8.0
d93d8,2019-06-19,10,7.0,8.0,0.0,2.0,10.0,2.0,4.0
d93d8,2019-06-19,11,1.0,6.0,4.0,0.0,5.0,1.0,0.0
d93d8,2019-06-19,13,0.0,1.0,2.0,0.0,2.0,1.0,0.0
d93d8,2019-06-19,14,4.0,4.0,2.0,4.0,14.0,7.0,10.0
d93d8,2019-06-19,15,3.0,0.0,2.0,0.0,6.0,8.0,10.0
d93d8,2019-06-19,16,1.0,4.0,2.0,12.0,9.0,12.0,5.0
d93d8,2019-06-19,17,1.0,5.0,0.0,4.0,14.0,11.0,11.0
d93d8,2019-06-19,18,1.0,4.0,0.0,22.0,13.0,14.0,12.0
d93d8,2019-06-19,19,2.0,0.0,0.0,8.0,5.0,5.0,6.0
d93d8,2019-06-19,20,0.0,2.0,6.0,2.0,5.0,5.0,9.0
d93d8,2019-06-19,21,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-19,22,1.0,0.0,0.0,2.0,3.0,1.0,9.0
d93d8,2019-06-19,23,1.0,1.0,0.0,0.0,1.0,0.0,8.0
d93d8,2019-06-20,0,0.0,1.0,0.0,2.0,8.0,8.0,9.0
d93d8,2019-06-20,1,3.0,9.0,0.0,2.0,5.0,1.0,4.0
d93d8,2019-06-20,2,0.0,4.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-20,3,1.0,9.0,0.0,4.0,8.0,7.0,5.0
d93d8,2019-06-20,4,2.0,19.0,0.0,2.0,4.0,4.0,3.0
d93d8,2019-06-20,5,3.0,6.0,0.0,0.0,6.0,2.0,3.0
d93d8,2019-06-20,6,2.0,4.0,0.0,0.0,4.0,0.0,3.0
d93d8,2019-06-20,7,1.0,3.0,0.0,4.0,2.0,7.0,1.0
d93d8,2019-06-20,8,10.0,14.0,6.0,4.0,14.0,6.0,5.0
d93d8,2019-06-20,9,5.0,8.0,4.0,2.0,9.0,5.0,6.0
d93d8,2019-06-20,14,1.0,3.0,2.0,10.0,11.0,5.0,7.0
d93d8,2019-06-20,15,0.0,0.0,0.0,12.0,13.0,16.0,8.0
d93d8,2019-06-20,16,5.0,3.0,0.0,10.0,12.0,2.0,12.0
d93d8,2019-06-20,17,3.0,1.0,0.0,2.0,7.0,5.0,7.0
d93d8,2019-06-20,18,2.0,1.0,0.0,10.0,12.0,13.0,7.0
d93d8,2019-06-20,19,2.0,1.0,0.0,4.0,5.0,5.0,10.0
d93d8,2019-06-20,20,1.0,0.0,0.0,4.0,7.0,4.0,11.0
d93d8,2019-06-20,21,2.0,1.0,0.0,0.0,9.0,9.0,10.0
d93d8,2019-06-20,22,1.0,1.0,0.0,0.0,2.0,1.0,5.0
d93d8,2019-06-20,23,0.0,2.0,0.0,0.0,3.0,2.0,2.0
d93d8,2019-06-21,0,0.0,3.0,0.0,0.0,1.0,1.0,1.0
d93d8,2019-06-21,1,1.0,15.0,0.0,2.0,2.0,1.0,0.0
d93d8,2019-06-21,2,2.0,10.0,0.0,0.0,4.0,2.0,0.0
d93d8,2019-06-21,3,4.0,6.0,0.0,0.0,4.0,0.0,0.0
d93d8,2019-06-21,4,1.0,5.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-21,5,2.0,13.0,0.0,2.0,4.0,3.0,1.0
d93d8,2019-06-21,6,2.0,5.0,0.0,2.0,9.0,3.0,6.0
d93d8,2019-06-21,7,1.0,1.0,0.0,0.0,4.0,6.0,0.0
d93d8,2019-06-21,8,9.0,5.0,0.0,10.0,18.0,17.0,1.0
d93d8,2019-06-21,9,6.0,7.0,8.0,2.0,11.0,2.0,3.0
d93d8,2019-06-21,12,1.0,1.0,2.0,4.0,5.0,3.0,6.0
d93d8,2019-06-21,13,0.0,1.0,0.0,4.0,14.0,11.0,14.0
d93d8,2019-06-21,14,5.0,8.0,2.0,8.0,13.0,13.0,8.0
d93d8,2019-06-21,15,13.0,7.0,0.0,2.0,11.0,8.0,3.0
d93d8,2019-06-21,16,8.0,4.0,2.0,2.0,10.0,5.0,7.0
d93d8,2019-06-21,17,2.0,3.0,2.0,4.0,12.0,11.0,11.0
d93d8,2019-06-21,18,2.0,11.0,6.0,0.0,12.0,4.0,10.0
d93d8,2019-06-21,21,1.0,2.0,3.0,6.0,7.0,5.0,6.0
d93d8,2019-06-21,22,0.0,0.0,0.0,0.0,2.0,1.0,10.0
d93d8,2019-06-21,23,1.0,4.0,0.0,0.0,4.0,1.0,10.0
d93d8,2019-06-22,0,5.0,2.0,0.0,4.0,11.0,8.0,13.0
d93d8,2019-06-22,1,1.0,8.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-22,2,1.0,11.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,3,1.0,5.0,0.0,4.0,8.0,9.0,8.0
d93d8,2019-06-22,4,1.0,5.0,0.0,2.0,3.0,3.0,6.0
d93d8,2019-06-22,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-22,6,2.0,5.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,7,0.0,4.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-22,9,5.0,6.0,0.0,6.0,9.0,12.0,3.0
d93d8,2019-06-22,10,2.0,9.0,0.0,4.0,8.0,7.0,5.0
d93d8,2019-06-22,11,1.0,2.0,0.0,2.0,4.0,7.0,5.0
d93d8,2019-06-22,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-22,13,0.0,0.0,0.0,12.0,5.0,17.0,2.0
d93d8,2019-06-22,14,7.0,2.0,0.0,4.0,8.0,5.0,6.0
d93d8,2019-06-22,15,1.0,0.0,0.0,6.0,4.0,5.0,8.0
d93d8,2019-06-22,16,2.0,0.0,0.0,2.0,5.0,4.0,3.0
d93d8,2019-06-22,17,1.0,7.0,0.0,4.0,8.0,1.0,5.0
d93d8,2019-06-22,18,2.0,0.0,0.0,28.0,10.0,18.0,6.0
d93d8,2019-06-22,19,0.0,1.0,0.0,4.0,3.0,1.0,5.0
d93d8,2019-06-22,20,0.0,1.0,0.0,0.0,1.0,0.0,5.0
d93d8,2019-06-22,21,1.0,0.0,0.0,2.0,3.0,2.0,4.0
d93d8,2019-06-22,22,1.0,0.0,0.0,2.0,3.0,0.0,9.0
d93d8,2019-06-22,23,1.0,1.0,0.0,2.0,2.0,1.0,8.0
d93d8,2019-06-23,0,6.0,3.0,0.0,4.0,14.0,10.0,14.0
d93d8,2019-06-23,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-23,2,2.0,2.0,0.0,0.0,3.0,0.0,2.0
d93d8,2019-06-23,3,2.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-23,4,3.0,6.0,0.0,2.0,10.0,12.0,4.0
d93d8,2019-06-23,5,3.0,7.0,0.0,2.0,7.0,3.0,8.0
d93d8,2019-06-23,6,3.0,11.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-06-23,7,6.0,15.0,0.0,0.0,10.0,9.0,2.0
d93d8,2019-06-23,8,0.0,0.0,0.0,12.0,5.0,23.0,3.0
d93d8,2019-06-23,9,4.0,1.0,0.0,4.0,5.0,5.0,5.0
d93d8,2019-06-23,10,0.0,0.0,0.0,0.0,4.0,0.0,4.0
d93d8,2019-06-23,11,5.0,2.0,0.0,8.0,13.0,22.0,3.0
d93d8,2019-06-23,12,2.0,6.0,0.0,4.0,11.0,8.0,7.0
d93d8,2019-06-23,13,2.0,0.0,0.0,8.0,6.0,9.0,11.0
d93d8,2019-06-23,14,0.0,0.0,0.0,2.0,3.0,7.0,4.0
d93d8,2019-06-23,15,2.0,0.0,0.0,0.0,7.0,3.0,8.0
d93d8,2019-06-23,16,2.0,0.0,0.0,6.0,5.0,10.0,2.0
d93d8,2019-06-23,17,0.0,0.0,0.0,2.0,1.0,1.0,2.0
d93d8,2019-06-23,18,0.0,2.0,0.0,10.0,13.0,17.0,6.0
d93d8,2019-06-23,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d93d8,2019-06-23,20,1.0,0.0,0.0,8.0,3.0,2.0,6.0
d93d8,2019-06-23,21,0.0,0.0,0.0,0.0,1.0,1.0,1.0
d93d8,2019-06-23,22,1.0,0.0,0.0,2.0,3.0,1.0,4.0
d93d8,2019-06-23,23,1.0,1.0,0.0,4.0,5.0,2.0,7.0
d93d8,2019-06-24,0,1.0,6.0,0.0,4.0,8.0,6.0,9.0
d93d8,2019-06-24,1,0.0,17.0,0.0,4.0,2.0,2.0,0.0
d93d8,2019-06-24,2,1.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-24,3,1.0,11.0,0.0,0.0,3.0,1.0,0.0
d93d8,2019-06-24,4,2.0,4.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-24,5,1.0,2.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-24,6,3.0,6.0,0.0,0.0,6.0,1.0,1.0
d93d8,2019-06-24,7,3.0,6.0,0.0,10.0,11.0,8.0,7.0
d93d8,2019-06-24,8,10.0,10.0,0.0,4.0,8.0,1.0,4.0
d93d8,2019-06-24,9,2.0,5.0,4.0,0.0,7.0,1.0,1.0
d93d8,2019-06-24,15,1.0,8.0,2.0,6.0,16.0,5.0,4.0
d93d8,2019-06-24,16,0.0,2.0,0.0,0.0,2.0,2.0,10.0
d93d8,2019-06-24,17,0.0,2.0,0.0,2.0,7.0,7.0,7.0
d93d8,2019-06-24,18,3.0,3.0,0.0,20.0,12.0,16.0,8.0
d93d8,2019-06-24,19,0.0,0.0,0.0,2.0,3.0,1.0,5.0
d93d8,2019-06-24,20,1.0,0.0,0.0,0.0,2.0,1.0,10.0
d93d8,2019-06-24,21,2.0,1.0,0.0,4.0,5.0,2.0,9.0
d93d8,2019-06-24,22,0.0,0.0,0.0,0.0,0.0,0.0,6.0
d93d8,2019-06-24,23,0.0,2.0,0.0,8.0,8.0,5.0,7.0
d93d8,2019-06-25,0,0.0,0.0,0.0,6.0,5.0,5.0,6.0
d93d8,2019-06-25,1,3.0,18.0,0.0,2.0,6.0,2.0,2.0
d93d8,2019-06-25,2,1.0,18.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-25,3,1.0,4.0,0.0,0.0,4.0,0.0,4.0
d93d8,2019-06-25,4,1.0,2.0,0.0,2.0,3.0,2.0,1.0
d93d8,2019-06-25,5,1.0,2.0,0.0,2.0,10.0,8.0,8.0
d93d8,2019-06-25,6,1.0,6.0,0.0,4.0,4.0,5.0,3.0
d93d8,2019-06-25,7,0.0,3.0,0.0,6.0,5.0,3.0,4.0
